Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight,has_target_substructure,matching_patterns
CC(C)[C@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),256.34,False,
CO[C@H]1CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=1)",210.27,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
C[C@@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),228.29,False,
O=C1C=CC(=CC2CCCCC2)O1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",178.23,True,['pattern_2: CCC=C1C=CC(=O)O1']
O=C(O)[C@@H](O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),230.26,False,
C=CC[C@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),254.33,False,
CC[C@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),242.31,False,
CC[C@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),242.31,False,
CC(C)[C@@H](CC(O)=CC1CCCCC1)C(=O)O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),240.34,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CC(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),388.34,False,
C=CCC1=CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",218.3,True,['pattern_2: CCC=C1C=CC(=O)O1']
CC1=CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",192.26,True,['pattern_2: CCC=C1C=CC(=O)O1']
CO[C@@H]1C(=O)OC(=CC2CCCCC2)C1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']","TE(cyclic, ring=1)",224.26,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
CO[C@H]1C(=O)OC(=CC2CCCCC2)C1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']","TE(cyclic, ring=1)",224.26,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
O=C(O)[C@@H](O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),230.26,False,
C=CC[C@@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),254.33,False,
C[C@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),226.27,False,
C[C@@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),226.27,False,
CC[C@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),240.3,False,
CC[C@@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),242.31,False,
O=C(O)C[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']",TE(linear),214.26,False,
CO[C@@H]1C(=O)OC(=CC2CCCCC2)[C@H]1O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']","TE(cyclic, ring=3)",226.27,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
O=C(O)[C@H](O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),230.26,False,
CCCCCCC1=CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",262.39,True,['pattern_2: CCC=C1C=CC(=O)O1']
CC(C)[C@@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),254.33,False,
CCCCCC[C@@H](CC(O)=CC1CCCCC1)C(=O)O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),282.42,False,
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),254.33,False,
C=CC[C@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),254.33,False,
CCCC[C@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),270.37,False,
CCCC[C@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),270.37,False,
CC(C)[C@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),254.33,False,
O=C1OC(=CC2CCCCC2)C=C1CCCCc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",368.3,True,['pattern_2: CCC=C1C=CC(=O)O1']
C=CC[C@@H](CC(O)=CC1CCCCC1)C(=O)O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),238.33,False,
CO[C@H]1C(=O)OC(=CC2CCCCC2)[C@@H]1O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']","TE(cyclic, ring=3)",226.27,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
C=CC[C@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),252.31,False,
C=CC[C@@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),252.31,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),404.33,False,
CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),256.34,False,
CCCCCC[C@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),296.41,False,
CCC1=CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",206.28,True,['pattern_2: CCC=C1C=CC(=O)O1']
CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),270.37,False,
CCCCCC[C@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),298.42,False,
CCCCCC[C@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),298.42,False,
CO[C@@H]1C(=O)OC(=CC2CCCCC2)[C@@H]1O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']","TE(cyclic, ring=3)",226.27,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
CC(C)[C@@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),256.34,False,
CCCC[C@@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),270.37,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),402.32,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),402.32,False,
C[C@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),228.29,False,
C[C@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),228.29,False,
CCCCCC[C@@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),298.42,False,
O=C(O)[C@@H](O)CC(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),214.26,False,
CCCCC1=CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",234.34,True,['pattern_2: CCC=C1C=CC(=O)O1']
O=C(O)[C@H](O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),230.26,False,
CC[C@@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),242.31,False,
CCCC[C@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),268.35,False,
CCCC[C@@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),268.35,False,
CC(C)C1=CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",220.31,True,['pattern_2: CCC=C1C=CC(=O)O1']
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),298.42,False,
COC1=CC(=CC2CCCCC2)OC1=O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",208.26,True,['pattern_2: CCC=C1C=CC(=O)O1']
C[C@@H](C(=O)O)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),228.29,False,
O=C(O)[C@@H](O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),228.24,False,
O=C(O)[C@H](O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),228.24,False,
O=C(O)C(O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']",TE(linear),228.24,False,
CCCC[C@@H](CC(O)=CC1CCCCC1)C(=O)O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),254.37,False,
CC[C@@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),240.3,False,
O=C(O)C[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']",TE(linear),214.26,False,
CC[C@@H](CC(O)=CC1CCCCC1)C(=O)O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),226.32,False,
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),296.41,False,
C[C@@H](CC(O)=CC1CCCCC1)C(=O)O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),212.29,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),404.33,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),404.33,False,
O=C(O)CCC(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),198.26,False,
O=C1OC(=CC2CCCCC2)C=C1O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=0)",194.23,True,['pattern_2: CCC=C1C=CC(=O)O1']
CO[C@H]1C(=O)OC(=CC2CCCCC2)[C@H]1O,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']","TE(cyclic, ring=3)",226.27,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
O=C(O)CC(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),212.24,False,
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=CC1CCCCC1,"[""AT{'substrate': 'CHC-CoA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),402.32,False,
O=C(O)[C@@H]1CCC[C@H]1C=C(O)[C@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),434.32,False,
CC(C)[C@H](C(=O)O)[C@H](O)C(O)=C[C@@H]1CCC[C@H]1C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),286.32,False,
CC(C)[C@H](C(=O)O)[C@@H](O)C(O)=C[C@@H]1CCC[C@H]1C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),286.32,False,
CO[C@H]1CC(=C[C@@H]2CCC[C@H]2C(=O)O)OC1=O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']","TE(cyclic, ring=2)",240.25,True,['pattern_1: CCC=C1C[C@H](OC)C(=O)O1']
C[C@@H](C(=O)O)[C@H](O)C(O)=C[C@@H]1CCC[C@H]1C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),258.27,False,
O=C1C=CC(=C[C@@H]2CCC[C@H]2C(=O)O)O1,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']","TE(cyclic, ring=1)",208.21,True,['pattern_2: CCC=C1C=CC(=O)O1']
O=C(O)[C@@H](O)[C@@H](O)C(O)=C[C@@H]1CCC[C@H]1C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),260.24,False,
C=CC[C@H](C(=O)O)[C@H](O)C(O)=C[C@@H]1CCC[C@H]1C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),284.31,False,
CC[C@H](C(=O)O)[C@H](O)C(O)=C[C@@H]1CCC[C@H]1C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),272.3,False,
CC[C@H](C(=O)O)[C@@H](O)C(O)=C[C@@H]1CCC[C@H]1C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),272.3,False,
CC(C)[C@@H](CC(O)=C[C@@H]1CCC[C@H]1C(=O)O)C(=O)O,"[""AT{'substrate': 'trans-1,2-CPDA'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),270.32,False,
