starter_idx,starter_smiles,status,time_seconds,error
1423,Cc1nc(C=C2OC(=O)[C@H](O)C2=O)cs1,scaffolded,0.0,
1424,Cc1nc(C=C2OC(=O)CC2=O)cs1,scaffolded,0.0,
1425,CC[C@H]1CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1426,Cc1nc(C=C2OC(=O)[C@H](C(C)C)[C@H]2O)cs1,scaffolded,0.0,
1427,CO[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1428,C=CC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1429,Cc1nc(C=C2OC(=O)[C@H](C)C2=O)cs1,scaffolded,0.0,
1430,Cc1nc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)[C@@H]2O)cs1,scaffolded,0.0,
1431,Cc1nc(C=C2OC(=O)[C@@H](C(C)C)[C@@H]2O)cs1,scaffolded,0.0,
1432,CO[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1433,C=CC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1434,Cc1nc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)[C@H]2O)cs1,scaffolded,0.0,
1435,Cc1nc(C=C2OC(=O)[C@@H](C(C)C)C2=O)cs1,scaffolded,0.0,
1436,Cc1nc(C=C2OC(=O)C[C@@H]2O)cs1,scaffolded,0.0,
1437,CO[C@@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1438,CC[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1439,Cc1nc(C=C2OC(=O)C(CCCCc3c[nH]c(Cl)c3Cl)C2=O)cs1,scaffolded,0.0,
1440,CCCC[C@@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1441,Cc1nc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)C2=O)cs1,scaffolded,0.0,
1442,CCCCCC[C@H]1CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1443,Cc1nc(C=C2OC(=O)[C@@H](O)C2=O)cs1,scaffolded,0.0,
1444,CCCC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1445,Cc1nc(C=C2OC(=O)[C@H](C(C)C)C2=O)cs1,scaffolded,0.0,
1446,CO[C@H]1CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1447,Cc1nc(C=C2C[C@H](CCCCc3c[nH]c(Cl)c3Cl)C(=O)O2)cs1,scaffolded,0.0,
1448,CCCCCC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1449,CC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1450,Cc1nc(C=C2C[C@H](C)C(=O)O2)cs1,scaffolded,0.0,
1451,CCCC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1452,Cc1nc(C=C2OC(=O)[C@H](O)[C@@H]2O)cs1,scaffolded,0.0,
1453,Cc1nc(C=C2OC(=O)[C@H](C(C)C)[C@@H]2O)cs1,scaffolded,0.0,
1454,COC1=CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1455,Cc1nc(C=C2OC(=O)C[C@H]2O)cs1,scaffolded,0.0,
1456,CCCCCC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1457,Cc1nc(C=C2OC(=O)[C@@H](C)C2=O)cs1,scaffolded,0.0,
1458,CO[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1459,Cc1nc(C=C2OC(=O)[C@H](C)[C@@H]2O)cs1,scaffolded,0.0,
1460,CC[C@@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1461,CCCCCCC1=CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1462,CCCCCC[C@@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1463,CC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1464,C=CC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1465,CO[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1466,C=CC[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1467,C=CCC1=CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1468,Cc1nc(C=C2C=C(CCCCc3c[nH]c(Cl)c3Cl)C(=O)O2)cs1,scaffolded,0.0,
1469,Cc1nc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)[C@@H]2O)cs1,scaffolded,0.0,
1470,CCCC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1471,CO[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1472,Cc1nc(C=C2C[C@H](O)C(=O)O2)cs1,scaffolded,0.0,
1473,CCCC[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1474,Cc1nc(C=C2C[C@H](C(C)C)C(=O)O2)cs1,scaffolded,0.0,
1475,CCCCCC[C@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1476,Cc1nc(C=C2OC(=O)[C@H](C)[C@H]2O)cs1,scaffolded,0.0,
1477,C=CC[C@@H]1C(=O)OC(=Cc2csc(C)n2)C1=O,scaffolded,0.0,
1478,Cc1nc(C=C2OC(=O)[C@@H](O)[C@H]2O)cs1,scaffolded,0.0,
1479,CCCC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1480,Cc1nc(C=C2OC(=O)[C@@H](CCCCc3c[nH]c(Cl)c3Cl)C2=O)cs1,scaffolded,0.0,
1481,CCCCCC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@H]1O,scaffolded,0.0,
1482,Cc1nc(C=C2OC(=O)C(O)C2=O)cs1,scaffolded,0.0,
1483,Cc1nc(C=C2CCC(=O)O2)cs1,scaffolded,0.0,
1484,C=CC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1485,Cc1nc(C=C2OC(=O)[C@H](CCCCc3c[nH]c(Cl)c3Cl)[C@H]2O)cs1,scaffolded,0.0,
1486,Cc1nc(C=C2C=CC(=O)O2)cs1,scaffolded,0.0,
1487,Cc1nc(C=C2C=C(C(C)C)C(=O)O2)cs1,scaffolded,0.0,
1488,Cc1nc(C=C2OC(=O)[C@H](O)[C@H]2O)cs1,scaffolded,0.0,
1489,C=CC[C@H]1CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1490,CC[C@@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1491,CC1=CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1492,Cc1nc(C=C2OC(=O)[C@@H](C(C)C)[C@H]2O)cs1,scaffolded,0.0,
1493,Cc1nc(C=C2OC(=O)[C@@H](O)[C@@H]2O)cs1,scaffolded,0.0,
1494,CCC1=CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1495,CCCCC1=CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1496,Cc1nc(C=C2OC(=O)[C@@H](C)[C@@H]2O)cs1,scaffolded,0.0,
1497,CCCCCC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1498,CCCC[C@H]1CC(=Cc2csc(C)n2)OC1=O,scaffolded,0.0,
1499,CC[C@H]1C(=O)OC(=Cc2csc(C)n2)[C@@H]1O,scaffolded,0.0,
1500,Cc1nc(C=C2C=C(O)C(=O)O2)cs1,scaffolded,0.0,
1501,C[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1502,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C(=O)[C@H]1O,scaffolded,0.0,
1503,O=C1CC(=O)C(=CC2CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1504,CC[C@H]1CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1505,CC(C)[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1506,CO[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1507,C=CC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1508,C[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1509,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1510,CC(C)[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1511,CO[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1512,C=CC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1513,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1514,CC(C)[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1515,O=C1C[C@H](O)C(=CC2CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1516,CO[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1517,CC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1518,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1519,CCCC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1520,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1521,CCCCCC[C@H]1CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1522,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C(=O)[C@@H]1O,scaffolded,0.0,
1523,CCCC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1524,CC(C)[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1525,CO[C@H]1CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1526,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1527,CCCCCC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1528,CC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1529,C[C@H]1CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1530,CCCC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1531,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@H]1O,scaffolded,0.0,
1532,CC(C)[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1533,COC1=CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1534,O=C1C[C@@H](O)C(=CC2CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1535,CCCCCC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1536,C[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1537,CO[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1538,C[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1539,CC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1540,CCCCCCC1=CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1541,CCCCCC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1542,CC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1543,C=CC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1544,CO[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1545,C=CC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1546,C=CCC1=CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1547,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1548,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1549,CCCC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1550,CO[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1551,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C[C@@H]1O,scaffolded,0.0,
1552,CCCC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1553,CC(C)[C@H]1CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1554,CCCCCC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1555,C[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1556,C=CC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1557,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@@H]1O,scaffolded,0.0,
1558,CCCC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1559,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1560,CCCCCC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1561,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C(=O)C1O,scaffolded,0.0,
1562,O=C1CCC(=CC2CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1563,C=CC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1564,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1565,O=C1C=CC(=CC2CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1566,CC(C)C1=CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1567,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@H]1O,scaffolded,0.0,
1568,C=CC[C@H]1CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1569,CC[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1570,CC1=CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1571,CC(C)[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1572,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1573,CCC1=CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1574,CCCCC1=CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1575,C[C@@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1576,CCCCCC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1577,CCCC[C@H]1CC(=CC2CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1578,CC[C@H]1C(=O)OC(=CC2CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1579,O=C1OC(=CC2CC[C@@H](O)[C@H](O)C2)C=C1O,scaffolded,0.0,
1580,C[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1581,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C(=O)[C@H]1O,scaffolded,0.0,
1582,O=C1CC(=O)C(=CC2=CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1583,CC[C@H]1CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1584,CC(C)[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1585,CO[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1586,C=CC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1587,C[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1588,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1589,CC(C)[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1590,CO[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1591,C=CC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1592,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1593,CC(C)[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1594,O=C1C[C@H](O)C(=CC2=CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1595,CO[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1596,CC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1597,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1598,CCCC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1599,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C(=O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1600,CCCCCC[C@H]1CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1601,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C(=O)[C@@H]1O,scaffolded,0.0,
1602,CCCC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1603,CC(C)[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1604,CO[C@H]1CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1605,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1606,CCCCCC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1607,CC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1608,C[C@H]1CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1609,CCCC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1610,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@H]1O,scaffolded,0.0,
1611,CC(C)[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1612,COC1=CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1613,O=C1C[C@@H](O)C(=CC2=CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1614,CCCCCC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1615,C[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1616,CO[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1617,C[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1618,CC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1619,CCCCCCC1=CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1620,CCCCCC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1621,CC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1622,C=CC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1623,CO[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1624,C=CC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1625,C=CCC1=CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1626,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C=C1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1627,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1628,CCCC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1629,CO[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1630,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C[C@@H]1O,scaffolded,0.0,
1631,CCCC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1632,CC(C)[C@H]1CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1633,CCCCCC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1634,C[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1635,C=CC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)C1=O,scaffolded,0.0,
1636,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@@H]1O,scaffolded,0.0,
1637,CCCC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1638,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1639,CCCCCC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1640,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C(=O)C1O,scaffolded,0.0,
1641,O=C1CCC(=CC2=CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1642,C=CC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1643,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@H]1CCCCc1c[nH]c(Cl)c1Cl,scaffolded,0.0,
1644,O=C1C=CC(=CC2=CC[C@@H](O)[C@H](O)C2)O1,scaffolded,0.0,
1645,CC(C)C1=CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1646,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H](O)[C@H]1O,scaffolded,0.0,
1647,C=CC[C@H]1CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1648,CC[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1649,CC1=CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1650,CC(C)[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1651,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H](O)[C@@H]1O,scaffolded,0.0,
1652,CCC1=CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1653,CCCCC1=CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1654,C[C@@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@H]1O,scaffolded,0.0,
1655,CCCCCC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1656,CCCC[C@H]1CC(=CC2=CC[C@@H](O)[C@H](O)C2)OC1=O,scaffolded,0.0,
1657,CC[C@H]1C(=O)OC(=CC2=CC[C@@H](O)[C@H](O)C2)[C@@H]1O,scaffolded,0.0,
1658,O=C1OC(=CC2=CC[C@@H](O)[C@H](O)C2)C=C1O,scaffolded,0.0,
