
=== ADMET profile prediction ===
inputFile: BacillusAnthracis_generatedCompounds_wART.csv
SMILES column: Canonical_SMILES
outputCsv: /mnt/data.ese/nfs/users/sghosh6/DTRA_project/MACAW/SynThera/BacillusAnthracis/Results_BacillusAnthracis/BacillusAnthracis_generatedCompounds_wART_wADMET.csv
checkpoint: /mnt/data.ese/nfs/users/sghosh6/DTRA_project/MACAW/SynThera/BacillusAnthracis/Results_BacillusAnthracis/BacillusAnthracis_generatedCompounds_wART_wADMET_checkpoint.csv

Applying diversity filter...
diversity: processed 527000/642240 | +415 new | total 277777
diversity: processed 528000/642240 | +453 new | total 278230
diversity: processed 529000/642240 | +433 new | total 278663
diversity: processed 530000/642240 | +430 new | total 279093
diversity: processed 531000/642240 | +406 new | total 279499
diversity: processed 532000/642240 | +413 new | total 279912
diversity: processed 533000/642240 | +463 new | total 280375
diversity: processed 534000/642240 | +421 new | total 280796
diversity: processed 535000/642240 | +431 new | total 281227
diversity: processed 536000/642240 | +433 new | total 281660
diversity: processed 537000/642240 | +441 new | total 282101
diversity: processed 538000/642240 | +424 new | total 282525
diversity: processed 539000/642240 | +436 new | total 282961
diversity: processed 540000/642240 | +435 new | total 283396
diversity: processed 541000/642240 | +440 new | total 283836
diversity: processed 542000/642240 | +435 new | total 284271
diversity: processed 543000/642240 | +409 new | total 284680
diversity: processed 544000/642240 | +438 new | total 285118
diversity: processed 545000/642240 | +444 new | total 285562
diversity: processed 546000/642240 | +418 new | total 285980
diversity: processed 547000/642240 | +440 new | total 286420
diversity: processed 548000/642240 | +450 new | total 286870
diversity: processed 549000/642240 | +458 new | total 287328
diversity: processed 550000/642240 | +449 new | total 287777
diversity: processed 551000/642240 | +429 new | total 288206
diversity: processed 552000/642240 | +460 new | total 288666
diversity: processed 553000/642240 | +411 new | total 289077
diversity: processed 554000/642240 | +440 new | total 289517
diversity: processed 555000/642240 | +431 new | total 289948
diversity: processed 556000/642240 | +455 new | total 290403
diversity: processed 557000/642240 | +453 new | total 290856
diversity: processed 558000/642240 | +417 new | total 291273
diversity: processed 559000/642240 | +424 new | total 291697
diversity: processed 560000/642240 | +437 new | total 292134
diversity: processed 561000/642240 | +409 new | total 292543
diversity: processed 562000/642240 | +445 new | total 292988
diversity: processed 563000/642240 | +476 new | total 293464
diversity: processed 564000/642240 | +444 new | total 293908
diversity: processed 565000/642240 | +449 new | total 294357
diversity: processed 566000/642240 | +438 new | total 294795
diversity: processed 567000/642240 | +424 new | total 295219
diversity: processed 568000/642240 | +429 new | total 295648
diversity: processed 569000/642240 | +437 new | total 296085
diversity: processed 570000/642240 | +402 new | total 296487
diversity: processed 571000/642240 | +432 new | total 296919
diversity: processed 572000/642240 | +427 new | total 297346
diversity: processed 573000/642240 | +461 new | total 297807
diversity: processed 574000/642240 | +437 new | total 298244
diversity: processed 575000/642240 | +440 new | total 298684
diversity: processed 576000/642240 | +438 new | total 299122
diversity: processed 577000/642240 | +423 new | total 299545
diversity: processed 578000/642240 | +442 new | total 299987
diversity: processed 579000/642240 | +427 new | total 300414
diversity: processed 580000/642240 | +455 new | total 300869
diversity: processed 581000/642240 | +433 new | total 301302
diversity: processed 582000/642240 | +442 new | total 301744
diversity: processed 583000/642240 | +457 new | total 302201
diversity: processed 584000/642240 | +433 new | total 302634
diversity: processed 585000/642240 | +425 new | total 303059
diversity: processed 586000/642240 | +420 new | total 303479
diversity: processed 587000/642240 | +415 new | total 303894
diversity: processed 588000/642240 | +461 new | total 304355
diversity: processed 589000/642240 | +425 new | total 304780
diversity: processed 590000/642240 | +478 new | total 305258
diversity: processed 591000/642240 | +449 new | total 305707
diversity: processed 592000/642240 | +433 new | total 306140
diversity: processed 593000/642240 | +440 new | total 306580
diversity: processed 594000/642240 | +433 new | total 307013
diversity: processed 595000/642240 | +440 new | total 307453
diversity: processed 596000/642240 | +468 new | total 307921
diversity: processed 597000/642240 | +444 new | total 308365
diversity: processed 598000/642240 | +446 new | total 308811
diversity: processed 599000/642240 | +434 new | total 309245
diversity: processed 600000/642240 | +449 new | total 309694
diversity: processed 601000/642240 | +434 new | total 310128
diversity: processed 602000/642240 | +438 new | total 310566
diversity: processed 603000/642240 | +464 new | total 311030
diversity: processed 604000/642240 | +435 new | total 311465
diversity: processed 605000/642240 | +435 new | total 311900
diversity: processed 606000/642240 | +447 new | total 312347
diversity: processed 607000/642240 | +430 new | total 312777
diversity: processed 608000/642240 | +458 new | total 313235
diversity: processed 609000/642240 | +465 new | total 313700
diversity: processed 610000/642240 | +410 new | total 314110
diversity: processed 611000/642240 | +445 new | total 314555
diversity: processed 612000/642240 | +426 new | total 314981
diversity: processed 613000/642240 | +443 new | total 315424
diversity: processed 614000/642240 | +448 new | total 315872
diversity: processed 615000/642240 | +456 new | total 316328
diversity: processed 616000/642240 | +452 new | total 316780
diversity: processed 617000/642240 | +457 new | total 317237
diversity: processed 618000/642240 | +462 new | total 317699
diversity: processed 619000/642240 | +464 new | total 318163
diversity: processed 620000/642240 | +449 new | total 318612
diversity: processed 621000/642240 | +443 new | total 319055
diversity: processed 622000/642240 | +473 new | total 319528
diversity: processed 623000/642240 | +476 new | total 320004
diversity: processed 624000/642240 | +457 new | total 320461
diversity: processed 625000/642240 | +481 new | total 320942
diversity: processed 626000/642240 | +484 new | total 321426
diversity: processed 627000/642240 | +438 new | total 321864
diversity: processed 628000/642240 | +472 new | total 322336
diversity: processed 629000/642240 | +486 new | total 322822
diversity: processed 630000/642240 | +439 new | total 323261
diversity: processed 631000/642240 | +461 new | total 323722
diversity: processed 632000/642240 | +465 new | total 324187
diversity: processed 633000/642240 | +462 new | total 324649
diversity: processed 634000/642240 | +472 new | total 325121
diversity: processed 635000/642240 | +484 new | total 325605
diversity: processed 636000/642240 | +471 new | total 326076
diversity: processed 637000/642240 | +472 new | total 326548
diversity: processed 638000/642240 | +495 new | total 327043
diversity: processed 639000/642240 | +474 new | total 327517
diversity: processed 640000/642240 | +526 new | total 328043
diversity: processed 641000/642240 | +508 new | total 328551
diversity: processed 642000/642240 | +447 new | total 328998
diversity: processed 642240/642240 | +110 new | total 329108
diversity stats: {'originalUniqueValidMolecules': 642240, 'diversityFilteredMolecules': 329108, 'finalFilteredRows': 329108}
SMILES for ADMET prediction: 329108
Remaining SMILES: 329108
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 18.29it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 18.36it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 18.47it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 18.48it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 18.30it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 26.49it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.08it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.37it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 27.77it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 29.08it/s  
batch 1: size=500 time=6.90s
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 26.72it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.08it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.57it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 26.96it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.77it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 26.15it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 27.45it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.75it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 29.59it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 26.87it/s  
batch 2: size=500 time=5.50s
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.26it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 27.90it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.03it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.32it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.80it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 27.97it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 29.46it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.80it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 29.58it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.65it/s  
batch 3: size=500 time=5.46s
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 27.08it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.73it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.64it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 27.39it/s  
Predicting ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 8/8 0:00:00 • 0:00:00 28.51it/s  
