,smiles,ATC_code,Drug_Type,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
80,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,J01XX,antibiotic,337.35100000000006,1.1235999999999997,5,1,4.0,0.8915973887511962,1,71.11,0.8632164001464844,0.8265491843223571,0.9540327310562133,0.013474727235734462,0.0835151955485344,0.08252330496907234,0.0063639441039413215,0.03397167213261128,0.0021871815202757715,0.31234252750873565,0.0939460750669241,0.23285942971706391,0.38350640833377836,0.7985355615615845,0.9936581611633301,0.04876784365624189,0.04676458165049553,0.01565048275515437,0.021128156408667564,0.01584291933104396,0.22509087175130843,0.012443330232053995,0.7890496373176574,0.011385893658734858,0.11925088167190552,0.044525010883808135,0.006058114161714911,0.007100207405164838,0.13603976368904114,0.47796147465705874,0.17226088009774684,-4.405926925431281,32.709656112592214,-10.43116039634149,-13.612612175722287,-12.501660062967087,2.5979902075153456,0.9362278492215903,38.698608619256845,-2.055957827146071,3.321145918220752,50.7948817371074,34.121752617293524,59.1120589375727,36.68088406359054,63.80379992245056,98.75920899573478,54.80806514152772,46.93679720822024,96.04497867390461,58.317177200465295,90.84916634354401,36.71965878247383,46.568437378829,29.89530825901512,24.932144241954244,25.048468398604108,11.167119038386971,33.03606048856146,54.63357890655293,63.55176424970919,82.12485459480419,71.42303218301667,46.10314075222954,84.29623885226832,70.99651027530051,42.846064366033346,47.61535478867778,47.2276075998449,82.82279953470336,64.13338503295851,52.92749127568825,24.62194649088794,49.08879410624273,79.02287708414114,34.35440093059325,29.9728576967817,79.4881737107406,55.60294687863513,39.433889104303994,86.42884839084917,46.41333850329585,16.207832493214426,14.23032183016673,24.428072896471498,54.749903063202794,40.98487785963552,13.493602171384257,68.51492826677007,63.590538968592476
81,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,J01MA,antibiotic,351.353,1.7959,5,2,4.0,0.8820346880702984,1,74.57000000000001,0.6324098289012909,0.26423985958099366,0.928111457824707,0.0024590943357907236,0.005627877078950405,0.055938602238893506,0.00846706221345812,0.015399185847491026,0.017137425020337105,0.07572727538645267,0.006444699969142676,0.27165106534957884,0.4229226768016815,0.9152665138244629,0.9510305047035217,0.12230057716369629,0.3018528252840042,0.016781564522534608,0.019723067805171014,0.025983470119535924,0.14503489583730697,0.004127671534661204,0.14957024082541465,0.006884852983057499,0.05506863594055176,0.009094495885074138,0.0011176790343597532,0.004037303477525711,0.013176718074828387,0.16021669059991836,0.07348417043685913,-4.898360489843498,27.653059389927684,5.491854572611375,9.847582815647694,-11.852592757534508,2.0365294944486996,-0.9598716813456736,47.68742696918508,-3.577657284042483,3.6507890296607615,53.70298565335401,42.80728964715006,59.1120589375727,60.85692128732067,63.80379992245056,97.98371461806902,54.80806514152772,48.95308259015122,89.33695230709577,16.440480806514152,82.59015122140364,18.650639782861575,10.507948817371073,20.279177975959673,28.266770065917022,9.810003877471889,32.45443970531213,6.087630864676231,28.964715005816206,68.82512601783637,84.41256300891818,83.52074447460255,30.55447848003102,91.77975959674292,93.8348196975572,43.89298177588212,46.80108569212873,60.95385808452889,69.48429623885227,47.18883288096161,17.13842574641334,18.92206281504459,32.37689026754556,54.051958123303606,11.360992632803413,24.04032570763862,42.49709189608375,14.967041488949205,25.785188057386584,55.09887553315238,41.178751454051955,34.81969755719271,53.81930981000387,28.73206669251648,21.481194261341606,13.144629701434663,20.395502132609536,39.51143854207057,65.83947266382319
82,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,J01DC,antibiotic,349.77400000000006,0.7108000000000003,4,3,4.0,0.6928658548844621,3,112.73,0.16420922782272102,0.12389159053564072,0.8414967298507691,0.005812497972510755,0.01468212615000084,0.10790199637413025,0.0038186490593943743,0.012606674805283546,0.010918723294162191,0.1860869213938713,0.006708426005207002,0.3520102918148041,0.15252845510840415,0.8067327618598938,0.6432050228118896,0.015482856892049313,0.07812717631459236,0.02450670781545341,0.007076946692541242,0.010728110279887914,0.06533242464065551,0.0069552054163068535,0.07506524678319693,0.002523857488995418,0.14104063361883162,0.005143718863837421,0.0084841332398355,0.0008999053286970593,0.008070519985631108,0.6399998366832733,0.015592068736441433,-6.15330455854073,-1.688658577886558,1.3451170898943403,0.4132939593279275,-13.827362770213842,2.4015084393564274,-1.2831115607504806,65.57826650058227,-1.7011017327587918,-0.13629999279161648,53.586661496704146,30.089181853431562,46.47150058162078,77.25862737495153,63.80379992245056,73.78829003489724,75.43621558743699,74.35052345870493,46.490887941062425,7.987592089957348,58.976347421481194,27.336176812718108,20.899573478092282,38.1155486622722,19.775106630476927,6.669251647925552,26.328034121752616,22.295463357890654,29.27491275688251,78.1698332687088,60.759984490112444,72.23730127956573,20.08530438154323,59.82939123691353,83.36564559906941,50.29081039162466,34.43195036835983,37.533927879022876,36.29313687475766,55.56417215975184,11.903838697169444,9.383481969755719,52.423419930205505,45.98681659557968,41.101202016285384,12.291585886002327,34.509499806126406,70.25979061651803,12.058937572702597,9.926328034121752,13.64870104691741,30.244280728964714,37.80535091120589,14.928266770065918,41.837921675067854,10.469174098487786,37.99922450562234,73.67196587824738,35.40131834044203
83,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,J01AA,antibiotic,602.6410000000002,-0.45419999999999416,12,9,1.0,0.09367530992313995,6,242.97999999999996,0.37631948590278624,0.09429444372653961,0.6218335330486298,0.006435406720265746,0.008620266383513809,0.07984343096613884,0.008623951976187528,0.04536805748939514,0.061456111073493955,0.5384255826473237,0.037326842360198495,0.08348873034119605,0.38490616977214814,0.4359899044036865,0.38159056603908537,0.04078557547181845,0.06327001750469208,0.058407068997621533,0.01294596642255783,0.01519434959627688,0.05334986913949251,0.004437342006713152,0.07216549813747405,0.06272671297192574,0.031393245235085486,0.01618167571723461,0.00568635652307421,0.014216893818229437,0.016512532718479633,0.1550021469593048,0.25183117389678955,-7.108207036206021,10.046332387115005,10.697922653572856,11.171668768686843,-13.94348100874933,2.266974691567102,-1.3592877141941055,57.44941605775396,-2.214575287521774,1.2651084776810715,89.18185343156262,18.99961225281117,92.32260566110895,96.06436603334626,2.908103916246607,5.118262892594029,87.12679333074836,94.37766576192323,74.05971306708027,5.854982551376502,27.762698720434276,28.344319503683597,14.773167894532765,28.73206669251648,28.46064366033346,31.678945327646375,53.97440868553703,54.98255137650252,43.505234587049245,32.37689026754556,82.24117875145404,50.096936797208215,14.46297014346646,81.69833268708801,79.02287708414114,63.5129895308259,41.217526172935244,46.18069018999612,28.69329197363319,48.856145792942996,11.477316789453276,45.909267157813105,22.062815044590927,64.1721597518418,32.842186894145016,37.49515316013959,45.909267157813105,14.346645986816595,47.18883288096161,2.481582008530438,23.03218301667313,41.48894920511826,56.029468786351295,14.385420705699882,33.8891043039938,9.693679720822024,29.197363319115937,65.95579682047305,47.42148119426134
84,O=C(O)C(O)c1ccccc1,J01XX,antibiotic,152.149,0.8046,2,2,4.0,0.6586905854079069,1,57.53,0.00598165966803208,0.663143390417099,0.8591208577156066,0.0022078609705204143,0.004063688637688756,0.5008072972297668,0.003068964113481343,0.008343803673051297,0.002068467831122689,0.06585602145642042,2.660382356225455e-05,0.19985381811857222,0.033422345854341985,0.5809589803218842,0.9875526070594788,0.002676156326197088,0.04189809579402208,0.001599147345405072,0.00012106408321415074,0.0005761456908658147,0.018521528877317905,0.003631604998372495,0.1702493105083704,0.002948657557135448,0.00732375979423523,0.0003562611687812023,0.0008288242970593274,0.0005512939940672367,0.000522256274416577,0.13328009024262427,0.0010929925192613155,-5.11801035311072,-16.121087055846182,-15.934077031349887,-0.4456200238231773,-12.602515757995096,1.662540995736047,-1.9520495351466987,63.32857056608782,-0.2732548040519542,5.554146254115292,9.926328034121752,30.78712679333075,16.38231872818922,60.85692128732067,63.80379992245056,68.35982939123691,54.80806514152772,35.80845288871656,2.2877084141139976,43.42768514928267,62.15587436991082,17.75882124854595,8.026366808840635,93.29197363319116,17.48739821636293,2.908103916246607,10.624272974020938,4.614191547111283,6.436603334625824,58.54982551376502,28.538193098100038,58.54982551376502,39.937960449786736,20.860798759208997,68.78635129895308,13.222179139201241,5.312136487010469,4.110120201628538,6.126405583559519,44.6297014346646,18.34044203179527,10.663047692904225,6.901899961225281,13.920124079100425,8.76308646762311,9.344707250872432,8.297789841023652,10.546723536254362,1.202016285381931,41.48894920511826,7.1345482745250095,12.097712291585886,36.09926328034122,23.730127956572314,9.383481969755719,5.273361768127181,34.97479643272586,90.46141915471112,77.93718495540907
85,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,J01DH,antibiotic,383.4700000000002,-0.3079999999999994,6,3,4.0,0.5588251961475821,6,110.17999999999999,0.011526358127593995,0.013582473387941718,0.38531955480575564,0.00022180094674695283,0.0012198916461784392,0.10289596393704414,0.00013987063111926546,0.009627482295036316,0.0017380955570843071,0.23320528715848923,0.001275622204411775,0.023363391309976576,0.014638867322355508,0.5672153234481812,0.10559552758932114,0.01541591826826334,0.09207317195832729,0.001998341520084068,0.0009182561479974538,0.00422666483791545,0.05600308664143085,0.0006108592060627416,0.029680738132447003,0.0020840455079451205,0.011154938861727715,0.00039627421792829407,0.0009524865090497769,6.184622770888382e-05,0.0009852099989075213,0.19733327031135559,0.00803693775087595,-6.211892395390696,3.316673362918344,11.150527774556625,-6.958550903011684,-16.711136442551684,1.8839580469448798,-2.4061838192685165,28.710147547350545,-0.36995217027265337,1.1987398631896025,61.380379992245054,19.930205506010083,69.5036835982939,77.25862737495153,63.80379992245056,55.56417215975184,87.12679333074836,73.01279565723148,4.148894920511826,0.11632415664986429,13.067080263668089,4.381543233811555,2.5591314462970143,36.448235750290806,2.830554478480031,3.993796044978674,9.577355564172159,26.832105467235362,18.96083753392788,10.158976347421481,15.238464521132222,57.50290810391625,7.716169057774331,59.75184179914695,85.45948041876696,15.122140364482357,14.889492051182629,19.271035284994184,30.51570376114773,20.74447460255913,5.8937572702597905,7.9488173710740595,11.128344319503682,14.695618456766187,9.693679720822024,1.8999612252811167,12.640558355951919,20.046529662659946,7.212097712291586,9.073284218689414,17.29352462194649,41.91547111283443,24.079100426521908,5.350911205893757,15.471112834431949,2.7142303218301667,8.956960062039549,90.07367196587825,47.03373400542846
86,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,J01AA,antibiotic,442.42400000000015,-0.4378999999999982,9,6,3.0,0.3308521588911174,5,181.62,0.4173278272151947,0.11523523405194283,0.7935298204421997,0.02530226926319301,0.01632746004033834,0.1558816760778427,0.014027023641392588,0.022368526086211205,0.017033543344587086,0.5275379836559295,0.010986983450129629,0.09260346740484238,0.3001348376274109,0.8601180076599121,0.9103597164154053,0.06678273230791092,0.04836410172283649,0.06128985993564129,0.026856330595910548,0.011920884461142122,0.04052831269800663,0.004153886972926557,0.3383696347475052,0.10253238677978516,0.0583787489682436,0.019057069905102253,0.009443151380401105,0.07183644268661737,0.04243616908788681,0.2119113713502884,0.2426557198166847,-6.318374211288611,38.15802243247125,38.515499379899225,3.267742634597711,-13.892824248646468,2.732453453962118,0.3487474234979836,65.13801673887683,-3.293821435443113,2.6388503802246066,74.09848778596356,19.115936409461032,86.25436215587436,93.05932531989143,20.918960837533927,25.164792555253975,83.96665374176037,89.18185343156262,77.35556417215975,7.250872431174874,49.86428848390849,44.086855370298565,22.528111671190384,51.88057386583947,35.20744474602559,16.05273361768127,32.33811554866227,53.81930981000387,33.19115936409461,35.323768902675454,76.38619620007755,77.35556417215975,26.909654905001936,87.6308646762311,72.08220240403257,64.44358278402481,50.98875533152385,39.976735168670025,19.387359441644048,47.654129507561066,27.181077937184956,51.647925552539746,33.34625823962776,67.15781310585498,42.6521907716169,58.82124854594804,62.582396277626984,22.334238076773943,46.41333850329585,7.367196587824738,52.07444746025591,69.48429623885227,42.923613803799924,14.618069018999613,63.668088406359054,32.06669251647926,37.41760372237301,44.90112446684761,58.51105079488173
87,C1N2CN3CN1CN(C2)C3,J01XX,antibiotic,140.19,-1.0197999999999992,4,0,4.0,0.4267612580294936,0,12.96,0.9790591835975647,0.9528478741645813,0.7025152802467346,0.00020015172892123427,0.008200310872213378,0.0385679982486181,0.0015326964005907939,0.10572552686062409,2.9133063787619913e-07,0.0987890388823871,2.1485729695608028e-07,0.2773577330633998,0.002618574036023347,0.036131037960285536,0.3625239461660385,0.005320722023621727,0.00010564022121570816,3.9799159995984604e-05,3.411977133365163e-05,6.081433440714434e-05,0.0019945298474340232,4.996766788083785e-05,0.22140998328104616,6.687026297079457e-06,0.07422423288226128,0.00022329368109126336,0.00025172465680043386,8.817990356032798e-07,0.01761951835360378,0.9977375388145446,0.008641736585559556,-4.685739388296972,38.83326627987556,14.941435526583627,-22.097316540769302,-6.4807911080334035,2.4918211348475645,-0.03769663871869629,-11.30032949090911,0.5524848865648481,-17.812600069475867,7.910042652190771,15.509887553315238,46.47150058162078,11.768127181077936,63.80379992245056,37.30127956572315,22.489336952307095,7.638619620007755,99.10818146568437,76.89026754556029,36.87475765800698,4.07134548274525,14.346645986816595,14.113997673516867,11.748739821636292,50.17448623497479,0.0,10.120201628538194,1.4734393175649476,69.56184567661884,5.777433113609926,9.383481969755719,14.075222954633578,33.11360992632803,0.6203955021326095,1.0081426909654905,2.7142303218301667,0.8918185343156262,1.3571151609150833,6.863125242341993,21.94649088794106,0.038774718883288095,37.65025203567274,10.740597130670803,3.9550213260953857,0.038774718883288095,46.87863512989531,99.96122528111671,7.599844901124467,68.20473051570376,52.61729352462194,46.529662659945714,6.979449398991857,79.7595967429236,47.654129507561066,25.552539744086854,1.0856921287320667,96.82047305157037,0.15509887553315238
88,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,J01CF;J01CR,antibiotic,380.42200000000014,0.9490999999999996,6,2,4.0,0.7328552661597635,3,105.17,0.03686759937554598,0.06188399940729141,0.8273518204689025,0.0031612179009243846,0.0148197433212772,0.14653950333595275,0.0040029135532677175,0.014075983688235283,0.004658595670480281,0.33677413165569303,0.006928459508344531,0.10279388427734375,0.02428018245846033,0.8818697214126587,0.3361058883368969,0.004810046241618693,0.03027293086051941,0.011463327426463365,0.00355931487865746,0.008768159709870816,0.06445425152778625,0.007242178358137607,0.2015165261924267,0.009057686617597937,0.08963806889951229,0.0020412467187270523,0.004828616697341204,0.00029626172108692116,0.0060247688088566065,0.3058511048555374,0.015943383146077395,-5.705490087754134,-5.987152022173737,38.72839060125028,-4.39295072056144,-12.908986920797451,1.9125138346459891,-2.0644995024190367,71.6201061102905,-2.4420003197651265,1.0059028521719267,60.682435052345866,32.41566498642885,69.5036835982939,60.85692128732067,63.80379992245056,79.44939899185731,75.43621558743699,70.45366421093446,14.967041488949205,3.218301667312912,55.64172159751842,20.74447460255913,21.015897634742146,49.74796432725863,20.317952694842962,7.871267933307483,17.29352462194649,35.323768902675454,29.54633578906553,38.231872818922064,22.024040325707638,79.44939899185731,13.493602171384257,31.17487398216363,59.40286932919736,37.37882900348973,27.336176812718108,32.68708801861187,35.750290810391625,56.10701822411787,20.16285381930981,21.442419542458317,41.3726250484684,32.53198914307871,30.050407134548273,6.010081426909655,30.55447848003102,35.750290810391625,12.330360604885614,18.10779371849554,11.3997673516867,69.60062039550213,28.49941837921675,20.97712291585886,16.828227995347035,4.652966265994571,45.52151996898022,61.923226056611085,45.05622334238077
89,Cc1ncc([N+](=O)[O-])n1CCO,J01RA;J01XD,antibiotic,171.15599999999998,0.09201999999999994,5,1,4.0,0.5158680082581498,0,81.19,0.9332498908042908,0.9669114708900451,0.9156174778938293,0.006922826077789069,0.007278713368577883,0.1903471276164055,0.0016258953330179793,0.03377294577658176,0.00181569688138552,0.2599330633878708,0.0003680255859762838,0.2792698532342911,0.03304681871086359,0.5198673203587532,0.9995649099349976,0.004522616730537265,0.0031108391296584157,0.0037180930565227756,0.0013771840371191502,0.003162589529529214,0.02639914066530764,0.0003991231218606117,0.6595538318157196,0.0532416264875792,0.037960163317620754,0.0006207839323906228,0.005778890301007778,0.0010499912888917607,0.0024106040684273465,0.85205157995224,0.01680481417570263,-4.651989012561235,0.5982946438485428,-3.2879761259241946,-7.466978518781607,-12.455170798610302,1.7059510579571064,-0.4465387684568459,35.46885881919817,-0.5485081196768202,2.4011434873482775,12.873206669251648,24.583171772004654,59.1120589375727,36.68088406359054,63.80379992245056,48.97246994959286,22.489336952307095,54.80806514152772,98.17758821248546,81.00038774718882,78.67390461419154,29.391236913532374,13.144629701434663,59.984490112446686,12.214036448235749,24.932144241954244,9.810003877471889,29.3136874757658,13.493602171384257,69.75571927103529,28.266770065917022,54.94377665761923,74.29236138037999,29.856533540131835,8.56921287320667,21.519968980224892,17.952694842962387,15.044590926715781,10.081426909654905,16.9445521519969,43.19503683598294,43.69910818146568,25.668863900736717,18.262892594028692,33.03606048856146,13.105854982551376,20.550601008142692,89.37572702597906,12.563008918185343,70.56998836758433,15.471112834431949,24.389298177588213,23.38115548662272,24.699495928654517,10.39162466072121,20.007754943776657,11.709965102753005,88.40635905389686,57.23148507173323
90,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,J01CA;J01CR,antibiotic,539.5920000000003,-0.23379999999999784,8,3,3.0,0.4125553337107078,4,173.49999999999997,0.005009056581184268,0.0877653069794178,0.44828523993492125,0.000410449699847959,0.0055729221319779755,0.2676649570465088,0.0029746905551292003,0.012230144906789064,0.0025212306616595017,0.18589889630675316,0.008608028199523688,0.07827892377972603,0.011028165370225907,0.9385707139968872,0.04119548001326621,0.009071201179176569,0.17364889597520233,0.0008509229475748726,0.0006363476568367332,0.006099626346258447,0.09366095289587975,0.003960888367146254,0.042121481709182264,0.011402478441596031,0.09633786678314209,0.00040826051263138653,0.0021248754695989192,0.00018586323567433284,0.001845613168552518,0.19872272461652757,0.0106407362036407,-6.353276046933994,-0.41283025469438994,44.911429618081385,-13.788513615880357,-13.153392951982633,2.1411825120403707,-1.3216350861111767,78.74465560561244,-3.0980489558421938,-1.3917210727825728,85.11050794881737,20.589375727025978,82.35750290810391,77.25862737495153,20.918960837533927,35.20744474602559,80.1085692128732,88.05738658394726,1.9387359441644048,5.467235362543621,16.285381930981,6.901899961225281,10.430399379604498,73.63319115936409,17.215975184179914,6.3202791779759595,12.097712291585886,22.21791392012408,31.291198138813492,30.51570376114773,12.252811167119038,86.89414501744862,4.846839860411012,45.21132221791392,91.15936409461031,7.871267933307483,12.524234199302054,25.126017836370686,52.423419930205505,46.568437378829,7.754943776657619,24.66072120977123,43.11748739821636,14.889492051182629,17.68127181077937,4.07134548274525,17.68127181077937,20.240403257076387,8.879410624272975,6.863125242341993,14.811942613416052,74.40868553702985,13.920124079100425,19.154711128344317,27.025979061651803,10.081426909654905,54.98255137650252,49.01124466847615,25.668863900736717
91,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,J01AA,antibiotic,457.48300000000023,0.1866000000000017,9,5,4.0,0.3983715598370969,4,164.63,0.47735159993171694,0.370640629529953,0.8090178370475769,0.03173523945733905,0.016164041496813296,0.10959778130054473,0.019295112881809472,0.036105460673570636,0.022273386642336846,0.5849535882472991,0.02316596433520317,0.11394897028803826,0.2977235406637192,0.8118841052055359,0.9663994669914245,0.0782840073108673,0.054823724552989006,0.16146169304847718,0.060879192873835565,0.007158504356630147,0.038447783514857295,0.00310069196857512,0.564419811964035,0.10261146575212479,0.05945488214492798,0.025308973900973798,0.014138332195580005,0.18968020975589753,0.07185498923063278,0.20761564373970032,0.3688507467508316,-5.936999932178512,37.96174018883003,40.526371484746136,-0.2035097034133848,-12.675517805914044,2.3202329129389954,0.1210006160287767,57.38681259642226,-2.9801059857364516,2.8660186106529983,76.69639395114385,25.43621558743699,86.25436215587436,90.75222954633578,63.80379992245056,33.73400542846064,80.1085692128732,87.1074059713067,81.0779371849554,22.450562233423806,52.423419930205505,46.72353625436215,22.295463357890654,38.813493602171384,40.09305932531989,26.328034121752616,37.22373012795657,58.82124854594804,39.58898797983714,41.721597518417994,76.11477316789453,72.70259790616518,32.60953858084529,88.75533152384645,75.5331523846452,78.55758045754168,64.8313299728577,28.150445909267155,17.75882124854595,42.10934470725087,37.068631252423415,51.72547499030632,33.69523070957735,71.38425746413338,50.29081039162466,72.15975184179915,70.91896083753393,21.830166731291197,56.22334238076774,13.338503295851105,51.60915083365646,71.19038386971694,36.409461031407524,22.99340829778984,37.107405971306704,28.69329197363319,29.11981388134936,51.143854207057,59.984490112446686
92,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,J01MA,antibiotic,401.4380000000002,2.3705000000000007,6,2,4.0,0.8185182971562767,2,83.80000000000001,0.5931833624839783,0.5779670953750611,0.917109489440918,0.005536846036557108,0.003589834948070347,0.01785911340266466,0.010808703675866126,0.036541037075221536,0.04252385161817074,0.198189477622509,0.039485661685466765,0.04508199468255043,0.5452754318714141,0.8479783773422241,0.9860562920570374,0.18520742505788804,0.36335448622703553,0.06140674315392971,0.12221568822860718,0.032036380097270015,0.14120250642299653,0.016169357020407914,0.29502280950546267,0.01379869095981121,0.13754621148109436,0.090980663895607,0.004163275402970612,0.0358388951048255,0.11854185685515403,0.0960223600268364,0.19483709335327148,-5.067248171971568,19.09778163731102,-2.463827346893544,23.744896495969833,-10.700633441222802,2.531352905395391,-0.6260322549111346,52.14274568138562,-3.909165294923443,5.126122085031968,65.56804963164016,51.06630476929042,69.5036835982939,60.85692128732067,63.80379992245056,91.35323768902676,68.86390073671966,56.70802636680884,87.59208995734781,35.94416440480806,79.139201240791,26.832105467235362,7.056998836758433,6.165180302442807,30.942225668863898,26.560682435052346,47.8867778208608,23.38115548662272,44.35827840248158,18.262892594028692,91.43078712679333,76.07599844901124,38.89104303993796,92.98177588212485,94.30011632415665,64.52113222179139,76.92904226444358,66.38231872818922,68.55370298565336,68.20473051570376,25.47499030632028,27.413726250484682,51.91934858472276,87.20434276851492,27.45250096936797,49.515316013958895,77.66576192322606,5.0794881737107405,41.95424583171772,44.59092671578131,31.95036835982939,25.3974408685537,70.3761147731679,39.47266382318728,50.32958511050795,17.52617293524622,23.924001550988756,33.57890655292749,75.41682822799534
93,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,J01CF;J01CR,antibiotic,414.4830000000001,2.4837999999999996,5,2,4.0,0.7301048006129894,3,95.94000000000001,0.03361567771062255,0.042637065425515173,0.75875324010849,0.04014459606260061,0.06599759273231029,0.22864264994859695,0.027251534536480902,0.016134650073945524,0.01238859947770834,0.3130268380045891,0.03477587029337883,0.21635778695344926,0.03374114464968443,0.9609185576438903,0.5906957358121872,0.007964863418601453,0.05017618574202061,0.04298265315592289,0.018459472618997098,0.017806622525677086,0.09988592937588692,0.09374126046895981,0.3242909207940102,0.05901801027357578,0.3221340000629425,0.007229921128600836,0.025125162303447725,0.005000823130831123,0.015616443380713463,0.3204250931739807,0.03320214562118053,-5.749000419032626,-4.561022077556262,55.88741139342917,3.1664508830566893,-11.903039377747415,2.0961631484733196,-0.3328301722371988,90.37601797727521,-3.398585040621618,-1.3278889150662025,68.51492826677007,52.849941837921676,59.1120589375727,60.85692128732067,63.80379992245056,78.86777820860799,75.43621558743699,65.18030244280729,13.571151609150833,1.8999612252811167,44.35827840248158,49.59286545172547,42.69096549050019,67.54556029468786,45.5990694067468,10.624272974020938,28.034121752617292,33.15238464521132,42.846064366033346,60.95385808452889,28.576967816983327,91.81853431562621,18.96083753392788,41.99302055060101,73.24544397053121,58.47227607599845,45.948041876696394,49.8255137650252,55.48662272198526,90.61651803024428,26.366808840635905,45.250096936797206,72.89647150058161,50.7948817371074,61.884451337727796,26.09538580845289,44.90112446684761,37.4563784412563,17.52617293524622,16.711903838697168,12.02016285381931,81.03916246607211,42.76851492826677,28.49941837921675,24.738270647537803,21.209771229158587,74.29236138037999,42.76851492826677,25.940286932919737
