,Bacteria,compound_id,Smiles,pPotency
4033,YersiniaPestis,122600441,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2ccc3cc[nH]c3c2)[C@@H](Cc2ccccc2)C1,8.455931955649724
4034,YersiniaPestis,122600545,O=C(c1ccc2[nH]ncc2c1)N1CC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4035,YersiniaPestis,122600493,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](CN4CCCC(F)(F)C4)C3)cc2c1,7.485452247339714
4036,YersiniaPestis,122600625,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CC5CCCC5C4)C3)cc2c1,8.029188389127482
4037,YersiniaPestis,122600679,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCCc5ccccc54)C3)cc2c1,8.20690839982342
4038,YersiniaPestis,122600531,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc(OCCO)cc4)[C@@H](Cc4ccccc4)C3)cc2c1,7.602059991327962
4039,YersiniaPestis,122600832,COc1cccc(CN2C(=O)CN(C(=O)c3ccc(N4CCCC4)cc3)C[C@@H]2Cc2ccccc2)c1,7.602059991327962
4040,YersiniaPestis,122600750,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4C4CC4)[C@@H](Cc4ccccc4)C3)cc2c1,8.217527375833713
4041,YersiniaPestis,122589546,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2Cc2ccc(O)cc2)c1,8.094204119632131
4042,YersiniaPestis,122600619,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCN(S(=O)(=O)c5ccccc5)CC4)C3)cc2c1,7.790484985457369
4043,YersiniaPestis,122600546,CC(=O)c1ccc(C(=O)N2CC(=O)N(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cc1,7.602059991327962
4044,YersiniaPestis,122600756,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(OCCO)c2)[C@@H](Cc2ccccc2)C1,8.665546248849068
4045,YersiniaPestis,122600453,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(C3(O)COC3)c2)[C@@H](Cc2ccccc2)C1,8.8153085691824
4046,YersiniaPestis,122601009,COc1cccc(CN2C(=O)CN(C(=O)c3ccc4[nH]ccc4c3)C[C@@H]2Cc2ccccc2)c1,8.006123085058789
4047,YersiniaPestis,122600550,O=C(c1ccc(OC2CC2)cc1)N1CC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4048,YersiniaPestis,122600573,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc5cc[nH]c5c4)[C@@H](Cc4ccccc4)C3)cc2c1,8.57186520597121
4049,YersiniaPestis,122600653,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC5(CCC5)CC4)C3)cc2c1,7.899629454882437
4050,YersiniaPestis,155545389,COc1ccc2[nH]c(C(=O)N3CC(=O)N(c4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,7.602059991327962
4051,YersiniaPestis,122600651,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCn5cccc5C4)C3)cc2c1,7.643974142806877
4052,YersiniaPestis,122600962,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4o3)C[C@@H]2CCc2ccccc2)c1,8.752026733638193
4053,YersiniaPestis,122600677,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC5(CCC5)CC4)C3)cc2c1,7.602059991327962
4054,YersiniaPestis,122600614,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4O)[C@@H](Cc4ccccc4)C3)cc2c1,8.269217724333611
4055,YersiniaPestis,122600536,O=C(c1cc2cc(OCC3CC3)ccc2[nH]1)N1CC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4056,YersiniaPestis,122600830,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(C)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,8.73754891026957
4057,YersiniaPestis,122600602,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4OC)[C@@H](Cc4ccccc4)C3)cc2c1,8.806875401645538
4058,YersiniaPestis,122600572,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(C(F)(F)F)c4)[C@@H](Cc4ccccc4)C3)cc2c1,8.005682847330363
4059,YersiniaPestis,122600552,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(OC(F)F)c2)[C@@H](Cc2ccccc2)C1,8.39254497678533
4060,YersiniaPestis,122600583,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc(F)cc4)[C@@H](Cc4ccccc4)C3)cc2c1,7.910094888560602
4061,YersiniaPestis,122600540,CC(C)Oc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,8.373146585333274
4062,YersiniaPestis,122600458,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCCCC4)C3)cc2c1,8.271646217978772
4063,YersiniaPestis,155549326,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2ccccc2)[C@@H](CN2CCN(Cc3ccccc3)CC2)C1,8.255707016877324
4064,YersiniaPestis,122600551,Cc1ccn2nc(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,7.602059991327962
4065,YersiniaPestis,122600844,COc1cccc(CN2C(=O)CN(C(=O)c3ccc(C)cn3)C[C@@H]2Cc2ccccc2)c1,7.602059991327962
4066,YersiniaPestis,122600674,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2CC2CCCCC2)c1,7.924453038607469
4067,YersiniaPestis,122600622,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC5(CC4)CC5)C3)cc2c1,8.903089986991944
4068,YersiniaPestis,122600539,Cc1ccc2cc(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cn2c1,7.602059991327962
4069,YersiniaPestis,122600751,COC(=O)c1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,8.744727494896694
4070,YersiniaPestis,122600535,Cc1ccc2sc(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,8.350665141287859
4071,YersiniaPestis,122600579,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)(F)F)c4)[C@@H](Cc4ccccc4)C3)cc2c1,7.912573542963715
4072,YersiniaPestis,122600587,O=C(c1cc2cc(F)ccc2[nH]1)N1CC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4073,YersiniaPestis,155552793,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(CO)c2)[C@@H](Cc2ccccc2)C1,8.987162775294827
4074,YersiniaPestis,122600759,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(C(C)=O)c4)[C@@H](Cc4ccccc4)C3)cc2c1,8.115204636051018
4075,YersiniaPestis,122600838,COc1cccc(CN2C(=O)CN(C(=O)c3ccc(C(C)C)cc3)C[C@@H]2Cc2ccccc2)c1,7.602059991327962
4076,YersiniaPestis,122600841,COc1cccc(CN2C(=O)CN(C(=O)c3ccc(OCC4CC4)cc3)C[C@@H]2Cc2ccccc2)c1,8.619788758288394
4077,YersiniaPestis,122600957,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4C)[C@@H](Cc4ccccc4)C3)cc2c1,7.95233580539844
4078,YersiniaPestis,122600461,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCN(c5ccc(F)cc5)CC4)C3)cc2c1,7.761953896871205
4079,YersiniaPestis,122600592,Cc1ccn2cc(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,7.602059991327962
4080,YersiniaPestis,122600978,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc5ccn(C)c5c4)[C@@H](Cc4ccccc4)C3)cc2c1,8.503070351926786
4081,YersiniaPestis,122600601,CN(C)c1ccc(C(=O)N2CC(=O)N(Cc3cccc(OC(F)F)c3)[C@@H](Cc3ccccc3)C2)cc1,7.892790030352131
4082,YersiniaPestis,122600439,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(OC3COC3)c2)[C@@H](Cc2ccccc2)C1,8.387216143280265
4083,YersiniaPestis,122600528,Cc1cccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](Cc4ccccc4)C3)cc12,8.197226274708024
4084,YersiniaPestis,122600652,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCc5ccccc5C4)C3)cc2c1,8.30189945437661
4085,YersiniaPestis,122600575,O=C(c1ccc2[nH]ccc2n1)N1CC(=O)N(Cc2cccc(OC(F)F)c2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4086,YersiniaPestis,122600989,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(C)cnc4[nH]3)C[C@@H]2Cc2ccccc2)c1,7.602059991327962
4087,YersiniaPestis,155557761,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2ccc3[nH]ccc3c2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4088,YersiniaPestis,122600827,CNS(=O)(=O)c1ccc(C(=O)N2CC(=O)N(Cc3cccc(OC)c3)[C@@H](Cc3ccccc3)C2)cc1,7.602059991327962
4089,YersiniaPestis,122600462,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCN(C(=O)c5ccccc5)CC4)C3)cc2c1,8.022276394711152
4090,YersiniaPestis,122600831,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(C5CC5)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,8.585026652029182
4091,YersiniaPestis,122600761,COc1ccccc1CN1C(=O)CN(C(=O)c2cc3cc(C4CC4)ccc3[nH]2)C[C@@H]1Cc1ccccc1,9.008773924307503
4092,YersiniaPestis,122600833,CCOCCOc1ccc(C(=O)N2CC(=O)N(Cc3cccc(OC)c3)[C@@H](Cc3ccccc3)C2)cc1,7.602059991327962
4093,YersiniaPestis,122600826,COc1cccc(CN2C(=O)CN(C(=O)c3ccc(N4CCCCC4)cc3)C[C@@H]2Cc2ccccc2)c1,8.294992040666664
4094,YersiniaPestis,122600544,CCOc1ccc(C(=O)N2CC(=O)N(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cc1,7.602059991327962
4095,YersiniaPestis,122600445,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC(F)(F)CC4)C3)cc2c1,7.627087997029894
4096,YersiniaPestis,122600562,O=C(c1cc2cc(OCC3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(OC(F)F)c2)[C@@H](Cc2ccccc2)C1,7.647817481888637
4097,YersiniaPestis,122600659,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](CN4CCC(c5ccccn5)CC4)C3)cc2c1,7.642065152999546
4098,YersiniaPestis,155562642,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2ccccc2)[C@@H](CN2CCC(F)CC2)C1,8.438898616350944
4099,YersiniaPestis,122600758,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4OCCO)[C@@H](Cc4ccccc4)C3)cc2c1,7.602059991327962
4100,YersiniaPestis,122600574,Cc1ccc2nc(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](Cc4ccccc4)C3)ccc2c1,9.2839966563652
4101,YersiniaPestis,122600454,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(C3CC3)c2)[C@@H](Cc2ccccc2)C1,9.148741651280924
4102,YersiniaPestis,155563516,CC(O)c1cccc(CN2C(=O)CN(C(=O)c3cc4cc(C5CC5)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,9.187086643357144
4103,YersiniaPestis,122600657,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](CN4CCCCC4)C3)cc2c1,8.136677139879545
4104,YersiniaPestis,122600530,O=C(c1ccc(N2CCCCC2)cc1)N1CC(=O)N(Cc2cccc(OC(F)F)c2)[C@@H](Cc2ccccc2)C1,8.05453141486818
4105,YersiniaPestis,155564554,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CCN4CCC5(CC4)CC5)C3)cc2c1,7.602059991327962
4106,YersiniaPestis,155564590,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(CC(CO)CO)c2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4107,YersiniaPestis,122600836,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(Br)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,7.684029654543083
4108,YersiniaPestis,122600917,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4c[nH]c5ccccc45)[C@@H](Cc4ccccc4)C3)cc2c1,8.262807357295262
4109,YersiniaPestis,155565236,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2cccc(CCO)c2)[C@@H](Cc2ccccc2)C1,8.723538195826755
4110,YersiniaPestis,122600972,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(C5(O)COC5)c4)[C@@H](Cc4ccccc4)C3)cc2c1,8.160521952625801
4111,YersiniaPestis,122600720,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc5cc[nH]c5c4)[C@@H](Cc4ccccc4)C3)cc2c1,8.454692883534175
4112,YersiniaPestis,122600678,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC5(CCCC5)CC4)C3)cc2c1,8.362510270487489
4113,YersiniaPestis,122600919,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc5cn[nH]c5c4)[C@@H](Cc4ccccc4)C3)cc2c1,7.863279432843593
4114,YersiniaPestis,122600556,CCOc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,8.718966632752272
4115,YersiniaPestis,122600559,O=C(c1ccc(N2CCOCC2)cc1)N1CC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C1,7.602059991327962
4116,YersiniaPestis,122600752,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC)n4)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4117,YersiniaPestis,122600617,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CC5CCCCC5C4)C3)cc2c1,5.086186147616283
4118,YersiniaPestis,122600448,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCOCC4)C3)cc2c1,4.419075024324381
4119,YersiniaPestis,122600547,CC(C)Oc1ccc(C(=O)N2CC(=O)N(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cc1,4.623423042943488
4120,YersiniaPestis,122600578,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc5[nH]ccc45)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4121,YersiniaPestis,122600449,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCN(c5ccccn5)CC4)C3)cc2c1,4.522878745280337
4122,YersiniaPestis,122600553,CC(C)c1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](Cc4ccccc4)C3)cc2c1,5.508638306165727
4123,YersiniaPestis,155515591,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4C(=O)c5ccccc5C4=O)C3)cc2c1,4.3872161432802645
4124,YersiniaPestis,122600581,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(C)c4)[C@@H](Cc4ccccc4)C3)cc2c1,5.0
4125,YersiniaPestis,122600527,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.6020599913279625
4126,YersiniaPestis,122600567,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2Cc2c[nH]c3ccccc23)c1,5.0
4127,YersiniaPestis,122600586,CN(C)c1ccc(C(=O)N2CC(=O)N(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cn1,4.522878745280337
4128,YersiniaPestis,155516777,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](c4ccccn4)C3)cc2c1,4.106793246940152
4129,YersiniaPestis,122600570,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccn4)C3)cc2c1,4.522878745280337
4130,YersiniaPestis,122600618,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](CN4CC5CCC4C5)C3)cc2c1,4.570247719997592
4131,YersiniaPestis,122600719,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC5CC5)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.065400561781927
4132,YersiniaPestis,122601000,CC(=O)c1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,5.0
4133,YersiniaPestis,122600639,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CC5CC5C4)C3)cc2c1,4.860120913598763
4134,YersiniaPestis,122600840,COc1cccc(CN2C(=O)CN(C(=O)c3ccc(OC(F)F)cc3)C[C@@H]2Cc2ccccc2)c1,4.522878745280337
4135,YersiniaPestis,122600913,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc5ccn(C6CC6)c5c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.6020599913279625
4136,YersiniaPestis,122600975,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(C5(F)COC5)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4137,YersiniaPestis,122600800,O=C(c1ccc2[nH]ccc2c1)N1CC(=O)N(Cc2cccc(OC(F)F)c2)[C@@H](Cc2ccccc2)C1,4.649751981665837
4138,YersiniaPestis,122600621,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](COc4ccc(F)cc4)C3)cc2c1,4.478861916295964
4139,YersiniaPestis,122600452,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC(C(F)(F)F)CC4)C3)cc2c1,4.761953896871205
4140,YersiniaPestis,122600810,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(O)c4)[C@@H](Cc4ccccc4)C3)cc2c1,5.402304814074488
4141,YersiniaPestis,122600842,COc1cccc(CN2C(=O)CN(C(=O)c3ccc4cc(OC)ccc4n3)C[C@@H]2Cc2ccccc2)c1,4.573488738635425
4142,YersiniaPestis,122600749,COCCOc1ccc(C[C@H]2CN(C(=O)c3cc4cc(OC)ccc4[nH]3)CC(=O)N2Cc2cccc(OC)c2)cc1,4.0
4143,YersiniaPestis,122600626,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccoc4)[C@@H](Cc4ccccc4)C3)cc2c1,5.0
4144,YersiniaPestis,122600584,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(-n5cccn5)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4145,YersiniaPestis,122600795,N#Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,4.795880017344075
4146,YersiniaPestis,122600635,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CC5(CCC5)C4)C3)cc2c1,4.278189384787454
4147,YersiniaPestis,122600794,COc1cccc2cc(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)oc12,4.522878745280337
4148,YersiniaPestis,122600846,COc1cccc(CN2C(=O)CN(C(=O)c3cc4c(C)cccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,5.119186407719209
4149,YersiniaPestis,155526122,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)CC3Cc3ccccc3)cc2c1,4.0
4150,YersiniaPestis,122600998,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,5.0
4151,YersiniaPestis,122600597,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,5.481486060122113
4152,YersiniaPestis,122600600,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OCC5CC5)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4153,YersiniaPestis,122600548,O=C(c1ccc(OCC2CC2)cc1)N1CC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C1,4.610833915635467
4154,YersiniaPestis,122600543,O=C(c1ccc(C2CC2)cc1)N1CC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C1,4.801342913045578
4155,YersiniaPestis,122600837,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(C(C)C)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,5.376750709602099
4156,YersiniaPestis,122600455,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC(C)CC4)C3)cc2c1,4.522878745280337
4157,YersiniaPestis,122600537,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,4.950781977329818
4158,YersiniaPestis,122600973,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc5c(c4)CCO5)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4159,YersiniaPestis,122600565,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4160,YersiniaPestis,122600902,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OCCO)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.4089353929735005
4161,YersiniaPestis,122600811,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(C5COC5)c4)[C@@H](Cc4ccccc4)C3)cc2c1,5.023650020996727
4162,YersiniaPestis,122600580,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](COc4ccccc4)C3)cc2c1,5.0
4163,YersiniaPestis,155533661,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](N4CCc5ccccc54)C3)cc2c1,4.0
4164,YersiniaPestis,122600676,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCC(C(C)C)CC4)C3)cc2c1,5.42021640338319
4165,YersiniaPestis,122600608,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2Cc2ccccn2)c1,5.0
4166,YersiniaPestis,122600839,COc1cccc(CN2C(=O)CN(C(=O)c3ccc4cc[nH]c4c3)C[C@@H]2Cc2ccccc2)c1,4.58838029403677
4167,YersiniaPestis,122600802,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4OC(F)F)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4168,YersiniaPestis,122600501,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4CCN(CC(F)(F)F)CC4)C3)cc2c1,4.025028005701931
4169,YersiniaPestis,122600633,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CN4C5CCCC4CC5)C3)cc2c1,4.111820506081675
4170,YersiniaPestis,122600721,Cc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(C5(O)COC5)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.620694482249418
4171,YersiniaPestis,122600799,COc1ccc2nc(C(=O)N3CC(=O)N(Cc4cccc(OC(F)F)c4)[C@@H](Cc4ccccc4)C3)ccc2c1,4.6020599913279625
4172,YersiniaPestis,122600914,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2c2ccccc2)c1,5.0
4173,YersiniaPestis,122600726,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](CCc4ccccc4)C3)cc2c1,4.522878745280337
4174,YersiniaPestis,155535118,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](N4CCC(C)(C)CC4)C3)cc2c1,4.581698708680254
4175,YersiniaPestis,122600577,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccc[nH]4)[C@@H](Cc4ccccc4)C3)cc2c1,4.818156412055227
4176,YersiniaPestis,122600624,O=C(c1cc2cc(C3CC3)ccc2[nH]1)N1CC(=O)N(Cc2ccccc2)[C@@H](CN2CCC3(CC2)CC3)C1,5.468521082957745
4177,YersiniaPestis,122600598,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4cccc(OC(C)C)c4)[C@@H](Cc4ccccc4)C3)cc2c1,4.309803919971486
4178,YersiniaPestis,122600606,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2COCc2ccccc2)c1,5.0
4179,YersiniaPestis,122600804,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4OCC4CC4)[C@@H](Cc4ccccc4)C3)cc2c1,4.522878745280337
4180,YersiniaPestis,122600747,COc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(OC)ccc4[nH]3)C[C@@H]2CCc2ccccc2)c1,5.346787486224656
4181,YersiniaPestis,122600763,Cc1cccc(CN2C(=O)CN(C(=O)c3cc4cc(C5CC5)ccc4[nH]3)C[C@@H]2Cc2ccccc2)c1,5.0101054362812265
4182,YersiniaPestis,155538160,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](N4[C@H](C)CCC[C@@H]4C)C3)cc2c1,5.853871964321762
4183,YersiniaPestis,122600561,CCc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](Cc4ccccc4)C3)cc2c1,5.098541678603888
4184,YersiniaPestis,122600603,COc1ccc2[nH]c(C(=O)N3CC(=O)N(Cc4ccccc4)[C@@H](COCc4ccccc4)C3)cc2c1,4.522878745280337
