Unnamed: 0,reactants,products,reactionString,ruleName,thermo,reactantStoich,productStoich,reactionType,numReactantMolecules,numProductMolecules,rxn_str,feasibilityScore_rule1,feasibilityLabel_rule1,feasibilityScore_rule2,feasibilityLabel_rule2,feasibilityScore_rule3,feasibilityLabel_rule3,feasibilityScore_rule4,feasibilityLabel_rule4
10701,CC(O)(C#N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,CC(O)O[C@@H]1[C@H](O)[C@@H](C(O)C#N)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,CC(O)(C#N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21 >> CC(O)O[C@@H]1[C@H](O)[C@@H](C(O)C#N)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,rule0028_51,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(O)(C#N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21>>CC(O)O[C@@H]1[C@H](O)[C@@H](C(O)C#N)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,0.33901638,0,0.4907441,0,0.8522004,1,0.0019990774,0
10702,Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1 >> Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1,rule0001_86,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1>>Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](OC=O)[C@H]2O)c(=O)[nH]1,0.46056524,0,0.47412744,0,0.0151313245,0,0.037616093,0
10703,CO[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O >> CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,rule0015_34,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CO[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O>>CO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.9370736,1,0.94113284,1,0.9948101,1,0.46877235,0
10704,CC(=O)N(C)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(O)N(C)c1nc2c(ncn2[C@@]23OC[C@@H](O2)[C@@H](O)[C@H]3O)c(=O)[nH]1,CC(=O)N(C)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1 >> CC(O)N(C)c1nc2c(ncn2[C@@]23OC[C@@H](O2)[C@@H](O)[C@H]3O)c(=O)[nH]1,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)N(C)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1>>CC(O)N(C)c1nc2c(ncn2[C@@]23OC[C@@H](O2)[C@@H](O)[C@H]3O)c(=O)[nH]1,0.0045329677,0,0.6483842,1,0.02049143,0,0.00087281066,0
10705,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O >> CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,rule0073_5,No_Thermo,"(1, 1, 1)","(1, 1, 1, 1)",Enzymatic,3,4,CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,0.4514711,0,0.5512247,0,0.78236926,1,0.7511896,1
10706,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O,CO[C@@H]1[C@H](OC)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O >> CO[C@@H]1[C@H](OC)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,rule0001_88,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O>>CO[C@@H]1[C@H](OC)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.680623,1,0.035517655,0,0.032037076,0,0.001086126,0
10707,CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.O.O,CC(O)(O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO)C(=O)O.N,CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.O.O >> CC(O)(O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO)C(=O)O.N,rule0243_3,No_Thermo,"(1, 1, 1)","(1, 1)",Enzymatic,3,2,CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.O.O>>CC(O)(O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO)C(=O)O.N,0.97679204,1,0.78911024,1,0.367805,0,0.72107977,1
10708,CO[C@@H]1[C@H](OS(=O)(=O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.O,CO.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H]2O)c(=O)[nH]1,CO[C@@H]1[C@H](OS(=O)(=O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.O >> CO.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H]2O)c(=O)[nH]1,rule0007_203,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CO[C@@H]1[C@H](OS(=O)(=O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.O>>CO.Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H]2O)c(=O)[nH]1,0.3814991,0,0.42340884,0,0.34437147,0,0.23657511,0
10709,CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O >> CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0072_6,No_Thermo,"(1, 1, 1, 1)","(1, 1, 1)",Enzymatic,4,3,CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O.O>>CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,0.07449911,0,1.5081755e-05,0,0.060383577,0,0.0024952781,0
10710,O=C(CO)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1[nH]c(NC(O)CO)nc2c1ncn2[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2O,O=C(CO)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1 >> O=c1[nH]c(NC(O)CO)nc2c1ncn2[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,O=C(CO)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1>>O=c1[nH]c(NC(O)CO)nc2c1ncn2[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2O,1.5518288e-05,0,0.0051287725,0,0.015361359,0,0.0035099701,0
10711,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO,Cc1nc2c(=O)[nH]c(N)nc2n1[C@@]12OC[C@@H](O1)[C@@H](OC(C)O)[C@H]2O,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO >> Cc1nc2c(=O)[nH]c(N)nc2n1[C@@]12OC[C@@H](O1)[C@@H](OC(C)O)[C@H]2O,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(N)nc32)O[C@@H]1CO>>Cc1nc2c(=O)[nH]c(N)nc2n1[C@@]12OC[C@@H](O1)[C@@H](OC(C)O)[C@H]2O,0.0027141024,0,0.4186095,0,0.04006353,0,0.014363434,0
10712,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O,CO[C@@H]1[C@H](OC)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O >> CO[C@@H]1[C@H](OC)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,rule0001_88,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O.CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C=O>>CO[C@@H]1[C@H](OC)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@H]2O[C@H](C=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.7067813,1,0.00059511716,0,0.003963168,0,0.0033652897,0
10713,N#CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.O=C=O,N#CC(O)(C(=O)O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,N#CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.O=C=O >> N#CC(O)(C(=O)O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,rule0023_20,No_Thermo,"(1, 1)","(1,)",Enzymatic,2,1,N#CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.O=C=O>>N#CC(O)(C(=O)O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,0.0011579121,0,0.0037984485,0,0.024278708,0,0.036534026,0
10714,CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,CC(=O)OC(C)[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.CC(OC=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O >> CC(=O)OC(C)[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.CC(OC=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,rule0126_2,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O>>CC(=O)OC(C)[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O.CC(OC=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,0.957132,1,0.0032301699,0,0.00578083,0,0.0075966213,0
10715,CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O >> CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,rule0082_3,No_Thermo,"(1, 1, 1)","(1, 1, 1)",Enzymatic,3,3,CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O>>CC(=O)[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O,0.0013373354,0,5.264726e-06,0,0.00022529665,0,0.0241927,0
10716,C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC=O)nc21,O=c1[nH]c(NCO)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]12CO2,C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC=O)nc21 >> O=c1[nH]c(NCO)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]12CO2,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,C[C@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC=O)nc21>>O=c1[nH]c(NCO)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]12CO2,0.00012678672,0,0.008617911,0,0.22752534,0,0.75375617,1
10717,CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.O=C=O,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(O)CC(=O)O)[C@H]2O)c(=O)[nH]1,CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.O=C=O >> Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(O)CC(=O)O)[C@H]2O)c(=O)[nH]1,rule0023_20,No_Thermo,"(1, 1)","(1,)",Enzymatic,2,1,CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO.O=C=O>>Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(O)CC(=O)O)[C@H]2O)c(=O)[nH]1,0.0024629731,0,0.015196098,0,0.01628063,0,0.0119796125,0
10718,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21.CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21,CC(=O)O[C@@H]1[C@H](OC(C)=O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21.CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21 >> CC(=O)O[C@@H]1[C@H](OC(C)=O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,rule0001_86,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21.CC(=O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21>>CC(=O)O[C@@H]1[C@H](OC(C)=O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21.Nc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,0.7585608,1,0.0072122733,0,0.0002990892,0,0.6150682,0
10719,CC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2OC(C)=O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21 >> CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2OC(C)=O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,rule0123_8,No_Thermo,"(1, 1)","(1, 1)",Enzymatic,2,2,CC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21.CC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21>>CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2OC(C)=O)c(=O)[nH]1.Nc1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.028440973,0,0.05717472,0,0.0116110835,0,0.003340039,0
10720,CC(=O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CC(O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,CC(=O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1 >> CC(O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,rule0169_1,No_Thermo,"(1,)","(1,)",Enzymatic,1,1,CC(=O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1>>CC(O)Nc1nc2c(ncn2[C@@]2(C)O[C@H](CO)[C@H]3O[C@]32O)c(=O)[nH]1,0.0004981295,0,0.0054458724,0,0.00716309,0,0.00046646662,0
