Starter_Name,Canonical_SMILES
Guanosine,CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@@H]1O
Inosine,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@]12OC2O
Inosine,CC(O)OC(=O)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O
Remdesivir,CCC(CC)C1OC(O)O1
Guanosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)O[C@@H]1C(C)O
Brincidofovir,CCCCCCC(O)COCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCC(CCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O
Adenosine,CC(O)(CO)O[C@H]1[C@H]2OC[C@H]1Oc1nc(N)c3ncn2c3n1
Brincidofovir,CCCOCCCOP(=O)(O)C(=O)O[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCC(COCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O
Adenosine,CC(=O)C(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C[C@@H]1O
Brincidofovir,CCCCC(CCCOCC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Inosine,CC(O)O[C@@H]1[C@@H]2Oc3nc4c(ncn4[C@@H]1O[C@@H]2C=O)c(=O)[nH]3
Adenosine,C[C@]1(OC=O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC=O)ncnc21
Brincidofovir,CCCCCCCCCCc1cn(C[C@@H](CO)OCP(=O)(O)O)c(=O)nc1N
Xanthosine,CC(O)O[C@H]1[C@H]2OC(C)(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(=O)[nH]c21
Brincidofovir,CCCCCCOCCCOP(=O)(O)CO[C@H](COC(C)=O)Cn1ccc(N)nc1=O
Inosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C(=O)O)nc2c(=O)[nH]cnc21
Xanthosine,CC(Cl)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC=O)[C@@H]1O
Guanosine,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O
Brincidofovir,CCCC(CCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)C(=O)O
Adenosine,O=C1CO[C@@H]2[C@H](O)[C@@H](C(O)O)O[C@H]2n2cnc3c(ncnc32)N1
Brincidofovir,CCCC(CCCOCC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,Nc1ccn(C[C@@H](CO)OCP(=O)(O)OCCCOCCCCCC(=O)O)c(=O)n1
Guanosine,COC1Oc2nc3c(=O)[nH]c(N)nc3n2[C@@H]2O[C@H]1[C@@H](O)[C@H]2O
Inosine,CC(O)O[C@H]1[C@H]2OC(C)(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21
Xanthosine,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC(C)(C)O)[C@@H]1O
Guanosine,CO[C@@]1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(NC(C)=O)nc21
Guanosine,CC(O)Nc1nc2c(c(=O)[nH]1)[n+](C)cn2[C@@H]1O[C@@H]2C(O)O[C@H]2[C@H]1O
Adenosine,O=P(O)(O)OC(O)CO
Brincidofovir,CCCCCCCCCc1cn(C[C@@H](CO)OCP(=O)(O)OC)c(=O)nc1N
Adenosine,C[C@]1(n2cnc3c(NC=O)ncnc32)O[C@H](CO)[C@@H](OC=O)[C@H]1O
Inosine,CC(=O)C[C@H]1O[C@@H](n2c[n+](C)c3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,CC(=O)O[C@@H]1[C@H](O)CO[C@]1(C(=O)O)n1cnc2c(=O)[nH]cnc21
Guanosine,CC[C@]1(n2cnc3c(=O)[nH]c(NC=O)nc32)O[C@H](CO)[C@@H](O)[C@H]1O
Adenosine,CCNc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@H]2O[C@]21O
Brincidofovir,CCOP(=O)(O)C(C=O)O[C@H](CO)Cn1ccc(N)nc1=O
Guanosine,CCO[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12
Inosine,C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21
Adenosine,CC(O)N(C(N)=O)c1ncnc2c1ncn2[C@]12O[C@@H]1[C@H](O)[C@@H](CO)O2
Guanosine,CO[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)[nH]c(N)nc32)O[C@@H]1C(=O)O
Adenosine,CCC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1O
Guanosine,CC(O)O[C@H]1[C@@H](O)[C@]2(C)O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12
Guanosine,CC(=O)N(C(C)=O)c1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Adenosine,Cc1nc(N)c2ncn([C@@H]3O[C@H](COC(C)N)[C@@H](O)[C@H]3O)c2n1
Brincidofovir,CCCCOCC(CC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CC(O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OCN
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(C(=O)O)O[C@@H]1[C@@H]2O
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(C)N)[C@@H](O)[C@H]1O
Inosine,CC(=O)C[C@H]1O[C@](C(C)=O)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,CC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C=O
Guanosine,CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](C(C)O)[C@H]3O[C@]32O)c(=O)[nH]1
Brincidofovir,CCCOCCC(CCC)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,COC[C@]1(C)O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC=O)[C@@H]1O
Xanthosine,CO[C@H]1[C@@H](O)[C@H]2O[C@@H]1C(O)Oc1nc3c(=O)[nH]c(=O)[nH]c3n12
Brincidofovir,CCCOCCCOP(=O)(O)CO[C@H](CO)C(CC)n1ccc(N)nc1=O
Adenosine,CC(=O)OC[C@]1(n2cnc3c(N)ncnc32)OC[C@@H](O)[C@H]1O
Guanosine,CC(O)Nc1nc2c(ncn2[C@@H]2O[C@]3(CO)CO[C@H]3[C@H]2O)c(=O)[nH]1
Guanosine,C[C@]1(O)[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]c(NCO)nc31)O2
Brincidofovir,CCCCCCC(CO)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CC(O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO)[C@@H](O1)[C@]2(C)O
Guanosine,CC(O)Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@@]3(O)[C@H]2O)c(=O)[nH]1
Guanosine,CO[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(NC=O)nc32)O[C@@H]1CO
Xanthosine,CC(N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1C(C)O
Inosine,O=C(O)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2O
Brincidofovir,CCCCCCCOCCCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(O)C(=O)O
Guanosine,Cc1nc2c(=O)[nH]c(N(C=O)C(N)=O)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](C=O)[C@H]1O
Xanthosine,CC(N)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Brincidofovir,CCOCCC(CC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Xanthosine,CC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1C(=O)O
Guanosine,CC(=O)Nc1nc2c(nc(C)n2[C@@]2(CO)OC[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,CCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1cc(C)c(N)nc1=O
Xanthosine,CC(=O)[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Adenosine,CCC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(N)ncnc21
Brincidofovir,CCCOCCCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(=O)O
Adenosine,CC(=O)N(C(N)=O)c1ncnc2c1nc(C)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Adenosine,CC(=O)NC(C)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO
Adenosine,CCC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@]2(CO)O[C@@H]1[C@@H]2O
Brincidofovir,CCCOCCCOP(=O)(O)CO[C@H](CO)C(C(=O)O)n1ccc(N)nc1=O
Guanosine,CC(=O)N(C)c1nc2c(ncn2[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Adenosine,C=CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO
Guanosine,Nc1nc2c(ncn2[C@@H]2OC[C@@H](C(=O)CCO)[C@H]2O)c(=O)[nH]1
Guanosine,CC(C)(O)Nc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(O)[C@@H]3O)c(=O)[nH]1
Guanosine,CC(N)OC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)OCCCOCCCCC
Adenosine,CC(=O)N(c1ncnc2c1ncn2[C@]12O[C@@H]1[C@H](O)[C@@H](CO)O2)C(C)O
Inosine,CCO[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@]21O
Adenosine,Cc1nc2c(NC(C)O)ncnc2n1[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2
Inosine,CO[C@H]1[C@@H](O)[C@H](n2c[n+](C)c3c(=O)n(C)cnc32)O[C@@H]1CO
Guanosine,CC(Cl)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]c(N)nc3n12
Adenosine,CC(=O)Nc1ncnc2c1nc(C)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Adenosine,CC(O)O[C@@H]1[C@@H]2OC(C)(O)[C@H]2O[C@H]1n1cnc2c(N)ncnc21
Guanosine,CO[C@@]1(COP(=O)(O)O)CO[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O
Xanthosine,CC(O)(O)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Adenosine,COC(C)Nc1ncnc2c1ncn2[C@@H]1O[C@@]2(CO2)[C@@H](O)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@@]2(O)O[C@@H]12
Brincidofovir,CCCCC(CCC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCOCCCOP(=O)(O)CO[C@@H](Cn1ccc(N)nc1=O)C(=O)O
Inosine,CC(O)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O
Adenosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(N)ncnc32)O[C@@H]1C(C)O
Inosine,N#Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O
Inosine,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O
Guanosine,CC(=O)N(C=O)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
Adenosine,Cc1nc(NCO)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
Adenosine,CC(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2O[C@]12O
Guanosine,Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1OC=O
Adenosine,CC(=O)OC[C@]1(C)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
Guanosine,C[C@@]12OC(O)[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(NCO)nc31)[C@H]2O
Xanthosine,CO[C@@H]1CO[C@](COP(=O)(O)O)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1O
Brincidofovir,CCCCC(C)CCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,OC1CCOC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(ncnc32)N1
Inosine,CC(=O)C[C@]1(O)[C@H](O)CO[C@H]1n1cnc2c(=O)[nH]cnc21
Guanosine,CC(O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@H]3OC[C@]32O)c(=O)[nH]1
Adenosine,O=CNc1ncnc2c1nc(CO)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Adenosine,OC[C@]1(O)[C@H]2CO[C@H]1n1cnc3c(ncnc31)NC(O)CO2
Inosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@]1(C)O
Brincidofovir,CCCCCCC(COCCC)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCCOC(CCCC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CC(C)C(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
Brincidofovir,CCOCCCOP(=O)(O)CO[C@H](CO)C(C(=O)O)n1ccc(N)nc1=O
Adenosine,CC(N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Xanthosine,O=C(O)[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)OC[C@@H](O)[C@H]1O
Guanosine,CO[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]c(NC(C)O)nc31)[C@@H]2O
Inosine,CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1OP(=O)(O)O
Inosine,CC(O)O[C@H]1[C@H]2OC[C@]1(CO)Oc1nc3c(=O)[nH]cnc3n12
Brincidofovir,CCCCCCC(COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O)OCC
Guanosine,CC(O)O[C@@H]1[C@H]2CO[C@@]1(n1c(CO)nc3c(=O)[nH]c(N)nc31)O2
Guanosine,C[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC(C)(O)C#N)nc32)[C@H](O)[C@@H]1O
Brincidofovir,CCCCCCOCCCOP(=O)(O)CO[C@H](COC)Cn1ccc(N)nc1=O
Guanosine,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(O)=N2)[C@@H](OP(=O)(O)O)[C@H]1O
Brincidofovir,CCCCCCCCOC(CCOP(=O)(O)COCCO)Cn1ccc(N)nc1=O
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@@]2(CO2)[C@@H](O)[C@H]1O
Brincidofovir,CCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCCCOCC
Xanthosine,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(=O)CC(=O)O
Brincidofovir,COCCCCCCCCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2O[C@]21O
Inosine,C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1C=O
Brincidofovir,CCCCCOC[C@](CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)OCC
Guanosine,O=CNc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,CCCCCCCCCC(O)OCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Inosine,CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C=O
Inosine,O=c1[nH]c2nc3c1nc(CO)n3[C@@H]1OC[C@@H](O)[C@H]1O2
Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@@H]3C(=O)O[C@@H]2[C@@H]3O)c(=O)[nH]1
Inosine,CC(O)O[C@@H]1[C@@H]2Oc3nc4c(ncn4[C@@H]1O[C@@H]2C(C)O)c(=O)[nH]3
Xanthosine,CC(O)OC[C@]12O[C@]1(O)CO[C@H]2n1cnc2c(=O)[nH]c(=O)[nH]c21
Guanosine,C[C@]12O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]1O2
Inosine,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2C(O)O[C@]21O
Guanosine,CC(O)Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC[C@@]3(O)[C@H]2O)c(=O)[nH]1
Guanosine,COC(C)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
Adenosine,CC1O[C@]12O[C@@H](n1cnc3c(N)ncnc31)[C@H](O)[C@@H]2OCO
Guanosine,CC(O)Nc1nc2c(ncn2[C@@]2(C)O[C@@]3(CO3)[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,O=CP(=O)(O)O
Adenosine,C[C@]1(O)[C@@H](COC=O)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@@H]1O
Xanthosine,CC(=O)[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@H](C)[C@@H](O)[C@H]1O
Inosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](C(C)(C)O)O[C@H]1n1cnc2c(=O)[nH]cnc21
Adenosine,CC(O)O[C@@H]1[C@@H]2OC(=O)[C@H]2O[C@H]1n1cnc2c(N)ncnc21
Adenosine,CC(O)OC(C)[C@H]1O[C@@H]2[C@H](Oc3nc(N)c4ncn2c4n3)[C@@H]1O
Xanthosine,CC1(OCO)O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]c(=O)[nH]c21
Inosine,C[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]cnc43)O1)[C@@H]2O
Guanosine,CC(=O)[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21
Inosine,O=c1[nH]cnc2c1nc(CO)n2[C@@H]1O[C@@H]2O[C@@H]1[C@@H]2O
Guanosine,CC(OCO)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]2O[C@]12O
Brincidofovir,CCCCC(CC)COCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,CN(C(=O)CO)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Adenosine,CC(Cl)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(N)ncnc21
Remdesivir,CC=C(C=O)CC
Adenosine,CC(O)OCc1nc2c(N)nc3nc2n1[C@@H]1OC[C@@H](O)[C@H]1O3
Guanosine,CO[C@@H]1[C@H](O)[C@@H](C(N)=O)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
Adenosine,CC(C)(N)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Guanosine,CC(O)[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC=O
Guanosine,CC(=O)N(C(=O)O)c1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
Brincidofovir,CCCCCCCOCCCOP(=O)(O)COCC(CO)n1ccc(N)nc1=O
Remdesivir,CCC(CC)COP(=O)(O)O
Adenosine,CC(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COCO[C@@H]1[C@@H]2O
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1O
Adenosine,CCNc1nc2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](O2)[C@H]1O
Guanosine,CC(O)(CO)O[C@@H]1CO[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@H]12
Guanosine,CC(O)Nc1nc2c(ncn2[C@]23O[C@@H]2[C@H](O)[C@@H](CO)O3)c(=O)[nH]1
Inosine,CC(=O)C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@](C)(O)[C@@H]1O
Xanthosine,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@](CO)(C(=O)O)[C@H]1O
Adenosine,CC(O)O[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@@H]2C(O)O[C@@]21C
Guanosine,CC(=O)Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2C(C)=O)c(=O)[nH]1
Adenosine,CC(C)(O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1O
Inosine,CC(=O)[C@@H]1CO[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]1(O)CO
Inosine,CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](C(C)O)[C@]1(C)O
Brincidofovir,CCCCCCOCCC(CCC)OP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Xanthosine,CC(O)O[C@@H]1[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(=O)[nH]c43)[C@]1(O)OC2=O
Inosine,CC(=O)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@]1(C)n1cnc2c(=O)[nH]cnc21
Adenosine,OC1COC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(ncnc32)N1
Brincidofovir,CCCCCCCC(CO)OCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Guanosine,C[n+]1cn([C@@H]2O[C@@H]3C(O)O[C@@]3(O)[C@H]2O)c2nc(N)[nH]c(=O)c21
Guanosine,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](OC=O)[C@@H]1O
Adenosine,C=CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21
Inosine,C[C@@]1(C=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O
Adenosine,CC(=O)O[C@@H]1[C@@H](C(=O)O)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)O
Adenosine,CC(O)O[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@]2(C)O[C@@H]12
Guanosine,Cc1nc2c(=O)[nH]c(N)nc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1C=O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@H]2[C@H]1O
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC=O
Guanosine,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(OP(=O)(O)O)=N2)[C@@H](O)[C@H]1O
Adenosine,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](COC(C)N)[C@@H](O)[C@H]1O
Adenosine,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(C)N
Guanosine,CC(OCN)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O
Remdesivir,CCC(CC)C(O)C#N
Inosine,CC(C)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Guanosine,C[n+]1cn([C@@H]2O[C@]3(OC3O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21
Inosine,CC(O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]cnc21
Brincidofovir,CCCCCCCCCCCCCCC(O)[C@@H](O)Cn1ccc(N)nc1=O
Brincidofovir,CCCOCCCOP(=O)(O)C(CCOCCC)O[C@H](CO)Cn1ccc(N)nc1=O
Brincidofovir,CCCC(CCCCCOC)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Xanthosine,CC(=O)OC[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)OC[C@](C)(O)[C@H]1O
Adenosine,C[C@]1(OC=O)[C@@H](C=O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O
Brincidofovir,CCCCCCCCOCC(CO)COP(=O)(O)COCCn1ccc(N)nc1=O
Xanthosine,CC(=O)O[C@H]1[C@@H](OP(=O)(O)O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1C
Brincidofovir,CCCCOC(C)CCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,COC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@]1(C)O
Inosine,O=C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(O)CO)[C@@H]1O
Guanosine,Cc1nc2c(=O)[nH]c(NC(C)O)nc2n1[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2
Adenosine,CC(O)O[C@H]1[C@H]2Oc3nc4c(N)ncnc4n3[C@@H]2O[C@@H]1C(C)O
Adenosine,CC(=O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(N)ncnc21
Guanosine,CC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]c(NC=O)nc32)O[C@@H]1CO
Xanthosine,CC(O)O[C@@]12O[C@@H]1[C@@H](C(C)O)O[C@H]2n1cnc2c(=O)[nH]c(=O)[nH]c21
Adenosine,Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](OS(=O)(=O)O)[C@H]1O
Guanosine,C[C@@]1(O)[C@H](n2cnc3c(=O)[nH]c(NCO)nc32)O[C@@H]2CO[C@]21O
Inosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)N)[C@@H]1O
