starter_Canonical_SMILES,Canonical_SMILES,molecularFormula,molecularWeight,numHeavyAtoms,coreRetention,recoveryReason
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2O[C@]12O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@H]12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]cnc3n12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(=O)[nH]cnc4n32)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]cnc43)O1)[C@@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)OC[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2CO,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@@H]2Oc3nc4c(ncn4[C@@H]1O[C@@H]2CO)c(=O)[nH]3,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(ncn4[C@@H]1O2)c(=O)[nH]3,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]12CO2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]cnc3n12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(ncn32)c(=O)[nH]1,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@@H](O)[C@]2(n3cnc4c(=O)[nH]cnc43)OC[C@H]1O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@]21O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]2(CO2)[C@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@]2(CO)O[C@@H]12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]2O[C@@H]1CO,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@H]1[C@H]2Oc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]cnc31)[C@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)O[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC=O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(C)(OC=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2O[C@]12O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@H]12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]cnc3n12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@H]2[C@H](Oc3nc4c(=O)[nH]cnc4n32)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@H]2[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]cnc43)O1)[C@@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC(C)[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]1O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1(C)O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1(C)O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O[C@@H]21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1CO[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1CO[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O[C@H]12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@@H]2[C@@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@]2(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@@H]2[C@@H]1O[C@](C)(n1cnc3c(=O)[nH]cnc31)[C@@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@]2(C)n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@@]2(C)[C@@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@@]2(C)[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@H]2[C@@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O[C@@]12C,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@H]2[C@H](n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@]2(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@H]2[C@H](n3cnc4c(=O)[nH]cnc43)O[C@]1(C)[C@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@@]12CO[C@H]1[C@@H](O)[C@H](n1cnc3c(=O)[nH]cnc31)O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@@](C)(O1)[C@@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O1)[C@@]2(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@@]12O[C@H]([C@@H]1O)[C@@](C)(n1cnc3c(=O)[nH]cnc31)O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@@]12O[C@H]1[C@@H](O)[C@@](C)(n1cnc3c(=O)[nH]cnc31)O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@@]12O[C@H]1[C@](C)(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2OCO[C@@H]21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2OC[C@]12O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@]2(C)O[C@]12O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@]12CO2,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(CO2)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)CO[C@H]12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@@]12C,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1OCc1nc3c(=O)[nH]cnc3n12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1OCc1nc3c(ncn32)c(=O)[nH]1,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@]1(C)Oc1nc3c(=O)[nH]cnc3n12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@]1(C)Oc1nc3c(ncn32)c(=O)[nH]1,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](OCc3nc4c(=O)[nH]cnc4n32)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](OCc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(=O)[nH]cnc4n32)[C@@]1(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@]1(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(C)[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]cnc3n12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(C)[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(C)[C@H](Oc3nc4c(=O)[nH]cnc4n32)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(C)[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)CO[C@@H]2[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)CO[C@H]1[C@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@]1(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@]2(C)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@]2(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@]1(C)[C@H]2O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@H]2n3c(nc4c(=O)[nH]cnc43)O[C@@]2(C)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@H]2n3c(nc4c(=O)[nH]cnc43)O[C@H]1[C@]2(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@H]2n3cnc4c(=O)[nH]c(nc43)O[C@@]2(C)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@H]2n3cnc4c(=O)[nH]c(nc43)O[C@H]1[C@]2(C)O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]cnc32)[C@@H]2O[C@@]21O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@H]12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2O[C@@]21O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(C)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@@H]21,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(C)O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]cnc3n12,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(C)O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(C)O[C@@H]2[C@H](Oc3nc4c(=O)[nH]cnc4n32)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(C)O[C@@H]2[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(C)O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O,C13H16N4O6,324.293,23,1.0,substructureExact
