PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
3188,170465931,636411,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=CC(=N3)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167521-02/212323517,,Inactive,,,0,,,,,0,0,4,,-6.4464,,,,,,,,,,,,,8.5377,,-2.3909,,,7.3146,,3.6108,,,-6.4464,,,,QC'd by Sequoia
3189,170465932,72276,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017331-08/212318229,,Inactive,,,0,,,,,0,0,4,,4.5322,,,,,,,,,,,,,-3.616,,-9.3283,,,-3.4212,,0.4717,,,4.5322,,,,QC'd by Microsource
3190,170465933,2273,C1=CSC(=C1)CNC2=CC(=C(C=C2C3=NNN=N3)S(=O)(=O)N)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181340-02/212318255,,Inactive,,,0,,,,,0,0,4,,8.0334,,,,,,,,,,,,,8.076,,-7.1068,,,-5.4808,,9.3467,,,8.0334,,,,QC'd by APAC
3191,170465934,5736,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00182081-04/212318717,,Inactive,,,0,,,,,0,0,4,,-5.2339,,,,,,,,,,,,,-5.0608,,4.9112,,,7.1261,,-4.0964,,,-5.2339,,,,QC'd by Prestwick
3192,170465935,4021,CC1=NN(C(=O)C1)C2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018218-10/212322743,,Inactive,,,0,,,,,0,0,4,,2.7314,,,,,,,,,,,,,-11.185,,17.296,,,20.1069,,5.808,,,2.7314,,,,QC'd by Vitas
3193,170465936,5902,CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164526-02/212323736,,Inactive,,,0,,,,,0,0,4,,1.4732,,,,,,,,,,,,,6.2707,,6.0438,,,1.236,,2.7507,,,1.4732,,,,QC'd by Labotest
3194,170465937,157690,C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F.CS(=O)(=O)O.O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181770-02/212318590,,Inactive,,,0,,,,,0,0,4,,20.0818,,,,,,,,,,,,2.0115,,-3.0514,,,1.3246,,3.0817,,,20.0818,,,,,QC'd by APAC
3195,170465938,16351,CN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=C(C=C4)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160387-04/212323842,,Inactive,,,0,,,,,0,0,4,,-16.5418,,,,,,,,,,,,,-12.9526,,-0.0866,,,-19.9941,,-14.358,,,-16.5418,,,,QC'd by Enzo
3196,170465939,23691021,COCCOC1=CC(=CC=C1)S(=O)(=O)[N-]C2=NC=CC=N2.[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00249938-01/212323476,,Inactive,,,0,,,,,0,0,4,,-1.4149,,,,,,,,,,,,,1.6267,,25.7827,,,8.8015,,-5.8519,,,-1.4149,,,,QC'd by GVK
3197,170465940,2449,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00181296-02/212323268,,Inactive,,,0,,,,,0,0,4,,9.7113,,,,,,,,,,,,,2.3037,,12.7235,,,6.4393,,16.7914,,,9.7113,,,,QC'd by Tocris
3198,170465941,56704,CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167499-02/212318598,,Inactive,,,0,,,,,0,0,4,,-2.3662,,,,,,,,,,,,,-5.33,,-2.201,,,-14.0416,,-0.6458,,,-2.3662,,,,QC'd by Prestwick Chemical; Inc.
3199,170465942,71587,C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO.Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162068-06/212323740,,Inactive,,,0,,,,,0,0,4,,1.0643,,,,,,,,,,,,,3.0265,,-19.6097,,,-4.6268,,3.2848,,,1.0643,,,,QC'd by Prestwick Chemical; Inc.
3200,170465943,3085326,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094881-07/212318752,,Inactive,,,0,,,,,0,0,4,,-16.1268,,,,,,,,,,,,,-0.4894,,-19.9303,,,4.1413,,1.3236,,,-16.1268,,,,QC'd by Microsource
3201,170465944,443873,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263583-01/212323162,,Inactive,,,0,,,,,0,0,4,,1.3249,,,,,,,,,,,,,0.0288,,1.8939,,,2.3123,,6.1434,,,1.3249,,,,QC'd by Sequoia
3202,170465945,72137,CCN(CC)CC(=O)NC1=C(C=CC=C1C(=O)OC)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00249930-01/212317767,,Inactive,,,0,,,,,0,0,4,,-0.3902,,,,,,,,,,,,,-1.9512,,-18.3508,,,-8.0637,,-15.4899,,,-0.3902,,,,QC'd by GVK
3203,170465946,69588,C1=CC=C(C=C1)C2=C(N=CN2)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00063561-03/212319014,,Inactive,,,0,,,,,0,0,4,,-3.0166,,,,,,,,,,,,,-1.8586,,-10.3413,,,1.5037,,0.3917,,,-3.0166,,,,QC'd by Labotest
3204,170465947,5282435,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl.C(=C\C(=O)O)\C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160397-04/212322643,,Inactive,,,0,,,,,0,0,4,,-1.099,,,,,,,,,,,,,1.7255,,-1.3956,,,-6.3106,,0.211,,,-1.099,,,,QC'd by Enzo
3205,170465948,18377,C1=CC=C(C=C1)N(CCC(=O)O)C(=O)C2=C(C(=C(C=C2I)I)N)I,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00274272-01/212318780,,Inactive,,,0,,,,,0,0,4,,5.5256,,,,,,,,,,,,,3.044,,11.3145,,,4.9802,,-6.503,,,5.5256,,,,QC'd by GVK
3206,170465949,11705034,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N.Cl.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00165864-04/212318039,,Inactive,,,0,,,,,0,0,4,,-1.0015,,,,,,,,,,,,,0.0898,,-14.0182,,,-1.9316,,5.4221,,,-1.0015,,,,QC'd by Microsource
3207,170465950,190,C1=NC2=NC=NC(=C2N1)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00094856-05/212318951,,Inactive,,,0,,,,,0,0,4,,4.1616,,,,,,,,,,,,,0.6274,,-3.345,,,4.5369,,0.3827,,,4.1616,,,,QC'd by Microsource
3208,170465951,636402,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CCC(=O)[O-])C)(C)C(=O)[O-].[Na+].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179431-03/212323418,,Inactive,,,0,,,,,0,0,4,,-11.9358,,,,,,,,,,,,,2.6988,,-2.661,,,6.0608,,6.4627,,,-11.9358,,,,QC'd by Prestwick Chemical; Inc.
3209,170465952,23662369,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)[O-].[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263571-01/212322618,,Inactive,,,0,,,,,0,0,4,,0.871,,,,,,,,,,,,,1.3526,,-7.9051,,,7.0836,,1.1514,,,0.871,,,,QC'd by Sequoia
3210,170465953,4977,CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018121-07/212322943,,Inactive,,,0,,,,,0,0,4,,-6.2366,,,,,,,,,,,,,-3.7639,,-1.4866,,,9.4314,,1.8614,,,-6.2366,,,,QC'd by Microsource
3211,170465954,2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00160450-03/212323033,,Inactive,,,0,,,,,0,0,4,,0.1636,,,,,,,,,,,,,9.0182,,-0.1178,,,9.2127,,-0.0494,,,0.1636,,,,QC'd by Specs
3212,170465955,2783,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00163150-07/212322549,,Inactive,,,0,,,,,0,0,4,,0.6072,,,,,,,,,,,,,-13.0688,,0.5805,,,-2.149,,-0.8973,,,0.6072,,,,QC'd by Enzo
3213,170465956,5284613,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00344555-01/212322258,,Activator,,,0,,-7.5133,1,0.9594,-71.9751,0,5,0 0 0 0 0,-71.2293,,,,,,,,,,,,,-63.1105,,-67.4352,,,-68.0069,,-68.4785,,,-71.2293,,,,QC'd by Prestwick
3214,170465957,5354035,CCCCC(/C=C(\C)/C=C/C=C/C(=O)N1CCCC1=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253590-01/212317746,,Inactive,,,0,,,,,0,0,4,,3.8648,,,,,,,,,,,,,-4.4789,,-0.478,,,-0.2294,,7.4818,,,3.8648,,,,QC'd by GVK
3215,170465958,42373,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00344562-01/212318120,,Inactive,,,0,,,,,0,0,4,,-7.2881,,,,,,,,,,,,,-7.4189,,22.3184,,,3.3179,,1.2537,,,-7.2881,,,,QC'd by Prestwick
3216,170465959,4581,C1=CC(=CC=C1C(CN)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015760-12/212318858,,Inactive,,,0,,,,,0,0,4,,-4.321,,,,,,,,,,,,,-11.3366,,-7.771,,,-7.6195,,-5.0789,,,-4.321,,,,QC'd by Vitas
3217,170465960,122188,CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164637-02/212322741,,Inactive,,,0,,,,,0,0,4,,-0.2702,,,,,,,,,,,,,-13.0428,,-4.4888,,,2.0921,,-8.2668,,,-0.2702,,,,QC'd by Sequoia
3218,170465962,5092,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015898-15/212323314,,Inactive,,,0,,,,,0,0,4,,-7.7193,,,,,,,,,,,,,-13.9745,,-8.8376,,,-8.3198,,-14.9269,,,-7.7193,,,,QC'd by Prestwick Chemical; Inc.
3219,170465963,69301,COC1=CC(=CC(=C1)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00095239-05/212323657,,Inactive,,,0,,,,,0,0,4,,-3.0551,,,,,,,,,,,,,-7.3818,,-6.9766,,,-1.4478,,0.7841,,,-3.0551,,,,QC'd by Microsource
3220,170465964,5281881,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162179-08/212323589,,Inactive,,,0,,,,,0,0,4,,1.6027,,,,,,,,,,,,,0.3224,,-1.9494,,,-2.1739,,-0.0449,,,1.6027,,,,QC'd by Tocris
3221,170465965,25229,CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00249936-01/212318118,,Inactive,,,0,,,,,0,0,4,,-2.4416,,,,,,,,,,,,,-6.2634,,-4.052,,,-5.5999,,1.7782,,,-2.4416,,,,QC'd by GVK
3222,170465966,6321253,CCN(CC)C(=O)N[C@H]1CN([C@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179663-03/212322762,,Inactive,,,0,,,,,0,0,4,,-51.6531,,,,,,,,,,,,,-60.9898,,-55.6222,,,-57.7405,,-36.9103,,,-51.6531,,,,QC'd by Tocris
3223,170465967,168088,CC[N+]1(CCCCC1)CCOC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O.[Br-],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167509-02/212322910,,Inactive,,,0,,,,,0,0,4,,-13.3773,,,,,,,,,,,,,-7.0087,,-5.2956,,,-10.2745,,0.5171,,,-13.3773,,,,QC'd by Sequoia
3224,170465968,11368,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018295-05/212323180,,Inactive,,,0,,,,,0,0,4,,-2.9775,,,,,,,,,,,,,11.0439,,12.6669,,,-5.901,,14.8082,,,-2.9775,,,,QC'd by Prestwick Chemical; Inc.
3225,170465969,35455,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164582-02/212322486,,Inactive,,,0,,,,,0,0,4,,-21.8554,,,,,,,,,,,,,2.0335,,5.846,,,-8.5958,,6.2909,,,-21.8554,,,,QC'd by Sequoia
3226,170465970,2898,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00165767-04/212323741,,Inactive,,,0,,,,,0,0,4,,4.6584,,,,,,,,,,,,,1.9071,,0.0236,,,-2.811,,-8.0182,,,4.6584,,,,QC'd by Tocris
3227,170465971,60182,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00274083-01/212322671,,Inactive,,,0,,,,,0,0,4,,1.4931,,,,,,,,,,,,,2.1271,,-9.5368,,,-9.1908,,-1.6943,,,1.4931,,,,QC'd by SIGMA
3228,170465972,5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016799-08/212323001,,Inactive,,,0,,,,,0,0,4,,-13.0244,,,,,,,,,,,,,-10.1188,,1.0735,,,0.2599,,-1.2935,,,-13.0244,,,,QC'd by Prestwick Chemical; Inc.
3229,170465974,129791,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167529-02/212323840,,Inactive,,,0,,,,,0,0,4,,-16.5551,,,,,,,,,,,,,-1.2146,,-10.4661,,,-16.5867,,4.9926,,,-16.5551,,,,QC'd by Sequoia
3230,170465975,196639,CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)[C@H](CCCCN)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00262961-01/212322987,,Inactive,,,0,,,,,0,0,4,,1.0849,,,,,,,,,,,,,-8.2347,,-6.7324,,,-1.6056,,1.478,,,1.0849,,,,QC'd by GVK
3231,170465976,3034020,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(\CCO)/SSCCC(CCCCC(=O)OC)SC(=O)C)/C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00319022-01/212318356,,Inactive,,,0,,,,,0,0,4,,8.0525,,,,,,,,,,,,,-2.7018,,-4.622,,,-2.3038,,-3.1302,,,8.0525,,,,QC'd by GVK
3232,170465977,2225,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00182054-03/212323499,,Inactive,,,0,,,,,0,0,4,,-25.0558,,,,,,,,,,,,,-16.8819,,-0.6386,,,-19.4886,,-15.9258,,,-25.0558,,,,QC'd by APAC
3233,170465978,5282136,C1CCN(CC1)CC2=CC(=NC=C2)OC/C=C\CNC(=O)CS(=O)CC3=CC=CO3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263530-01/212322517,,Inactive,,,0,,,,,0,0,4,,1.6302,,,,,,,,,,,,,2.8402,,-2.8705,,,14.6362,,5.1125,,,1.6302,,,,QC'd by Sequoia
3234,170465979,71771,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016957-05/212322862,,Inactive,,,0,,,,,0,0,4,,5.4492,,,,,,,,,,,,,5.9281,,6.6941,,,-7.5068,,0.5937,,,5.4492,,,,QC'd by Vitas
3235,170465980,123879,C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167519-02/212323102,,Inactive,,,0,,,,,0,0,4,,1.4195,,,,,,,,,,,,,0.1316,,-5.5376,,,-6.9379,,16.6435,,,1.4195,,,,QC'd by Sequoia
3236,170465981,9861780,COC(=O)C1=C(C=CC(=C1)Cl)NS(=O)(=O)C(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00249937-01/212323467,,Inactive,,,0,,,,,0,0,4,,-6.3096,,,,,,,,,,,,,-25.777,,-2.2378,,,0.8736,,2.5714,,,-6.3096,,,,QC'd by GVK
3237,170465982,2468,CCCCN=C(N)N=C(N)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164533-02/212322956,,Inactive,,,0,,,,,0,0,4,,-6.2152,,,,,,,,,,,,,0.3801,,-3.7345,,,-12.1655,,6.4095,,,-6.2152,,,,QC'd by Labotest
3238,170465983,444266,C(=C\C(=O)O)\C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00090970-03/212322946,,Inactive,,,0,,,,,0,0,4,,3.1466,,,,,,,,,,,,,-3.3707,,-1.3242,,,1.456,,-3.4816,,,3.1466,,,,QC'd by SIGMA
3239,170465984,5857,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179676-03/212323687,,Inactive,,,0,,,,,0,0,4,,10.5471,,,,,,,,,,,,,6.6731,,-4.0269,,,-14.1224,,-4.2033,,,10.5471,,,,QC'd by Prestwick Chemical; Inc.
3240,170465985,65957,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167534-02/212322484,,Inactive,,,0,,,,,0,0,4,,-0.2047,,,,,,,,,,,,,-0.7423,,1.0937,,,3.5589,,-18.482,,,-0.2047,,,,QC'd by Sequoia
3241,170465986,5343,CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164492-02/212318910,,Inactive,,,0,,,,,0,0,4,,-5.1877,,,,,,,,,,,,,-6.3461,,-14.9605,,,-5.5687,,-19.8277,,,-5.1877,,,,QC'd by Labotest
3242,170465987,3032771,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C(/CCOP(=O)(O)O)\SC(=O)C2=CC=CC=C2)/C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016764-04/212318663,,Inactive,,,0,,,,,0,0,4,,1.7822,,,,,,,,,-22.8766,,,6.0135,,-4.4786,,,6.839,,1.7822,,,,,,,,QC'd by SIGMA
3243,170465988,4820,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167454-02/212318433,,Inactive,,,0,,,,,0,0,4,,5.0858,,,,,,,,,,,,,-2.5765,,7.6519,,,-0.6999,,4.9158,,,5.0858,,,,QC'd by SIGMA
3244,170465989,14866,CCCCOCCOC(=O)C1=CN=CC=C1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00249906-01/212322834,,Inactive,,,0,,,,,0,0,4,,-0.6282,,,,,,,,,,,,,1.6241,,0.9278,,,-6.5487,,-3.0981,,,-0.6282,,,,QC'd by GVK
3245,170465990,3316,CCCCCCOC1=CC=CC=C1C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00095049-04/212323366,,Inactive,,,0,,,,,0,0,4,,-9.6636,,,,,,,,,,,,,-9.0126,,-13.496,,,-11.8626,,-13.7858,,,-9.6636,,,,QC'd by Microsource
3246,170465991,119442,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015686-11/212323040,,Inactive,,,0,,,,,0,0,4,,-0.8665,,,,,,,,,,,,,13.9844,,1.1236,,,-4.2719,,8.576,,,-0.8665,,,,QC'd by Enzo
3247,170465993,444020,C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164595-02/212318180,,Inactive,,,0,,,,,0,0,4,,-1.8435,,,,,,,,,,,,,-0.7692,,8.2211,,,-3.5744,,-26.173,,,-1.8435,,,,QC'd by Sequoia
3248,170465994,10206,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00161621-03/212323798,,Inactive,,,0,,,,,0,0,4,,-14.8055,,,,,,,,,,,,,-6.5433,,6.8196,,,-2.8624,,-3.0302,,,-14.8055,,,,QC'd by Vitas
3249,170465995,3191,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00164603-04/212323456,,Inactive,,,0,,,,,0,0,4,,5.5176,,,,,,,,,,,,,-3.912,,-0.5704,,,-1.3584,,-0.5029,,,5.5176,,,,QC'd by Sequoia
3250,170465996,23663985,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NCC(=O)[O-].O.O.O.O.[Na+],Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263570-01/212318141,,Inactive,,,0,,,,,0,0,4,,0.8455,,,,,,,,,,,,,-6.3653,,0.3922,,,0.3909,,-4.8248,,,0.8455,,,,QC'd by Bosche
3251,170465997,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00018139-05/212322746,,Inactive,,,0,,,,,0,0,4,,-0.5446,,,,,,,,,,,,,-3.3215,,10.7423,,,3.957,,-12.2219,,,-0.5446,,,,QC'd by Sequoia
3252,170465998,17273,CC(=O)O[C@@H]1CC2C3CCC4=C(C3CCC2([C@H]1OC(=O)C)C)C=CC(=C4)OC(=O)C5=CC=CC=C5,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00249922-01/212322849,,Inactive,,,0,,,,,0,0,4,,-12.2492,,,,,,,,,,,,,-20.5824,,-11.6431,,,3.9114,,-1.1026,,,-12.2492,,,,QC'd by GVK
