PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
31,124883191,73265365,C[C@H]1[C@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,Active,97,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017394-08/212315321,,Inhibitor,0.1219,143.2567,97,Complete curve; high efficacy,-6.9141,1,0.9561,-143.2567,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-134.114,,,,,,-1.5257,-9.7378,,0.2291,,0.6801,,-43.4353,-120.832,,-131.1467,,-135.4513,-140.4478,,-136.6097,,-134.114,,,,QC'd by BIOMOL
32,124896659,73265384,CC[C@@]1(C[C@@H]2C[C@@]([C]3C(=C4C=CC=CC4=N3)CCN(C2)C1)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O.OS(=O)(=O)O,Active,97,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00185772-01/212313935,,Inhibitor,0.0109,100,97,Complete curve; high efficacy,-7.9641,1,0.8577,-100,0,-1.1,0 0 0 0 0 0 0 1 0 0 0,-117.8544,,,,,,20.4962,3.8721,,-51.78,,-95.339,,-79.9139,-92.2609,,-106.3457,,-154.0795,-119.1139,,-119.6896,,-117.8544,,,,QC'd by Toronto Research
33,170465763,439501,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,Active,97,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263656-01/212334510,,Inhibitor,0.0891,136.638,97,Complete curve; high efficacy,-7.05,1,0.9842,-136.638,0,-1.1,0 0 0 0 0,-139.7117,,,,,,,,,,,,,-70.8285,,-114.8322,,,-132.7588,,-129.7571,,,-139.7117,,,,QC'd by Enzo
34,174006359,73461,CC=C1C(=O)N[C@H](C(=O)O[C@H]2CC(=O)N[C@@H](C(=O)N[C@H](CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,Active,97,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263220-02/212314548,,Inhibitor,0.0968,164.9174,97,Complete curve; high efficacy,-7.0141,1,0.9849,-135.6562,29.2611,-1.1,0 0 0 0 0 0 0 0 0 0 0,-132.8148,,,,,,18.1026,23.8539,,14.6115,,12.1916,,-42.2064,-103.1683,,-113.1985,,-122.0685,-138.7078,,-134.7302,,-132.8148,,,,QC'd by ChemieTek
35,26755777,73265316,CCC(=C[C@H](C)CC=CC(=C[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@@H](C)CC(=CC(=O)O)C)O)C)C=C[C@H]1[C@@H](C=CC(=O)O1)C,Active,97,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162440-01/212314694,,Inhibitor,0.1439,145.8021,97,Complete curve; high efficacy,-6.842,1,0.9367,-145.8021,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-118.1487,5.0783,-0.9009,,9.2843,,6.2884,8.1896,,2.0372,,-2.296,,-43.0268,-119.4886,,-133.5184,,-118.1487,,,,,,,,,QC'd by Tocris
36,93576953,45479888,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O.CC(=O)O,Active,97,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002695962-01/212332479,,Inhibitor,0.1,139.3934,97,Complete curve; high efficacy,-7,1,0.9797,-139.3934,0,-1.1,0 0 0 0 0,-138.5588,,,,,,,,,,,,,-66.0196,,-114.2294,,,-140.8014,,-133.1285,,,-138.5588,,,,QC'd by Sigma Chemical Company
37,99460876,11977753,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,Active,97,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00187481-04/212314192,,Inhibitor,0.0611,126.7215,97,Complete curve; high efficacy,-7.2141,1,0.9412,-126.7215,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-108.0938,,,,,,1.9641,1.1022,,-0.215,,-11.8112,,-89.3829,-117.2657,,-120.9745,,-128.0015,-124.8542,,-122.1204,,-108.0938,,,,QC'd by NCGCChem
38,137275855,5311382,CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242490-02/212314029,,Inhibitor,0.1721,137.8111,96,Complete curve; high efficacy,-6.7641,1,0.9258,-137.8111,0,-1.1,0 0 0 0 0 0 1 0 0 0 0,-137.529,,,,,,-2.3262,1.0665,,14.5273,,-1.8805,,-24.5304,-116.1649,,-44.7222,,-103.5354,-137.3121,,-144.4561,,-137.529,,,,QC'd by Tocris
39,174006171,12309103,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024246-13/212314658,,Inhibitor,0.1534,135.5947,96,Complete curve; high efficacy,-6.8141,1,0.9267,-135.5947,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-131.3903,,,,,,-2.8354,-10.2848,,-2.6592,,3.0965,,-19.648,-115.7114,,-126.9409,,-125.7697,-125.5175,,-124.1439,,-131.3903,,,,QC'd by Microsource
40,174006241,5362420,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346712-01/212314413,,Inhibitor,0.1721,137.0322,96,Complete curve; high efficacy,-6.7641,1,0.9508,-137.0322,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-129.1431,,,,,,-1.6352,1.962,,0.1072,,0.5122,,-16.6984,-95.3704,,-129.7079,,-135.1402,-134.2525,,-122.7238,,-129.1431,,,,QC'd by Selleck
41,124880639,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015647-03/212313903,,Inhibitor,0.0273,100,95,Complete curve; high efficacy,-7.5641,1,0.9085,-100,0,-1.1,0 0 0 1 0 0 0 0 0 0 0,-107.6765,,,,,,10.924,16.2312,,-40.2,,5.5816,,-80.3067,-76.2487,,-86.1515,,-105.1246,-119.3464,,-106.5274,,-107.6765,,,,QC'd by Tocris
42,124881567,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016000-10/212313845,,Inhibitor,0.8627,192.696,95,Complete curve; high efficacy,-6.0641,1,0.9438,-192.696,0,-1.1,0 0 0 0 0 0 1 0 0 0 0,-179.419,,,,,,-1.578,12.7654,,9.5926,,11.9904,,5.3295,-7.4451,,-179.0151,,-178.9081,-177.2649,,-167.5378,,-179.419,,,,QC'd by SIGMA
43,124882476,26596,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016706-05/212313913,,Inhibitor,0.0385,100,95,Complete curve; high efficacy,-7.4141,1,0.9083,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-94.6127,,,,,,7.8624,10.1488,,-12.472,,-45.1386,,-80.6628,-76.5442,,-89.5574,,-81.0422,-85.1096,,-85.04,,-94.6127,,,,QC'd by Waterstone
44,137275902,5459219,CN1CC[C@H]([C@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00250401-01/212314260,,Inhibitor,0.2167,142.4809,95,Complete curve; high efficacy,-6.6641,1,0.9209,-142.4809,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-133.0221,,,,,,-5.3769,5.3811,,17.2325,,6.0037,,1.3245,-96.4185,,-134.4606,,-131.6746,-132.5794,,-134.9251,,-133.0221,,,,QC'd by Selleck
45,174006448,49836027,CCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)N3C(=O)C=CC4=CN=C5C=CC(=CC5=C43)C6=CC7=CC=CC=C7N=C6)C(F)(F)F,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263215-02/212314186,,Inhibitor,0.0273,100,95,Complete curve; high efficacy,-7.5641,1,0.8874,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-113.9618,,,,,,-19.4947,-8.856,,-0.4775,,-41.5082,,-100.0624,-101.3749,,-114.1392,,-112.6838,-101.1217,,-104.6877,,-113.9618,,,,QC'd by Tocris
46,174006599,11488320,CNC(=O)CN1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346573-01/212313991,,Inhibitor,0.0306,100,95,Complete curve; high efficacy,-7.5141,1,0.8782,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-86.8836,,,,,,14.3316,10.1391,,5.5189,,-69.0416,,-76.5151,-94.9089,,-87.0651,,-93.2992,-91.7084,,-87.0938,,-86.8836,,,,QC'd by Selleck
47,174007036,135473382,CC(C)C1=NN(C2=C1C(=O)NC(=N2)CC3=CC=C(C=C3)OCCO)C4=C(C=CC=C4Cl)Cl,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345809-01/212314317,,Inhibitor,0.1534,151.5898,95,Complete curve; high efficacy,-6.8141,1,0.9621,-132.1028,19.4871,-1.1,0 0 0 0 0 0 0 0 0 0 0,-131.0543,,,,,,13.2942,4.9183,,9.9294,,8.03,,-5.2708,-90.2821,,-119.8024,,-124.2444,-126.1424,,-120.0066,,-131.0543,,,,QC'd by EMD Chemicals
48,174007148,55245,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025179-13/212315117,,Inhibitor,0.2167,137.9679,95,Complete curve; high efficacy,-6.6641,1,0.9564,-137.9679,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-127.0025,,,,,,-16.1617,-1.8297,,-0.7804,,-10.6849,,-16.9859,-66.9895,,-129.5272,,-136.0631,-135.3155,,-125.3239,,-127.0025,,,,QC'd by Selleck
49,26756938,16760081,CC1=CC2[C@]([C@@H](C1=O)O)(C3([C@@H]([C@H](C(C34CO4)O2)O)OC(=O)C)C)CO,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00163558-01/212332676,,Inhibitor,0.3162,187.7486,95,Complete curve; high efficacy,-6.5,1,0.9786,-149.0987,38.6499,-1.1,0 0 0 0 0,-141.9987,,,,,,,,,,,,,-3.9634,,-65.4537,,,-141.5309,,-140.2644,,,-141.9987,,,,QC'd by BIOMOL
50,92763860,434381,C1OC2=C(O1)C=C3C(=C2)C4=CC(C(C(C4NC3=O)O)O)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002701836-01/212332627,,Inhibitor,0.2818,187.5904,95,Complete curve; high efficacy,-6.55,1,0.9741,-149.195,38.3954,-1.1,0 0 0 0 0,-144.5688,,,,,,,,,,,,,0.3194,,-78.4834,,,-144.3401,,-135.5381,,,-144.5688,,,,QC'd by NCI Chemotherapeutic Agents Repository
51,92764012,276294,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3C(CC5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002701979-01/212331695,,Inhibitor,0.3548,191.4462,95,Complete curve; high efficacy,-6.45,1,0.9925,-153.1748,38.2714,-1.1,0 0 0 0 0,-150.1714,,,,,,,,,,,,,6.0384,,-74.1078,,,-133.206,,-142.4009,,,-150.1714,,,,QC'd by NCI Chemotherapeutic Agents Repository
52,92764033,288101,CC(=O)OC1CC2(C3CCC4CC(CCC4(C3CCC2(C1C5=CC(=O)OC5)C)C)O)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002702028-01/212332043,,Inhibitor,0.3162,191.4178,95,Complete curve; high efficacy,-6.5,1,0.9952,-152.5725,38.8453,-1.1,0 0 0 0 0,-153.1853,,,,,,,,,,,,,2.1957,,-74.8078,,,-134.1804,,-143.7832,,,-153.1853,,,,QC'd by NCI Chemotherapeutic Agents Repository
53,124891658,15573192,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093976-06/212313901,,Inhibitor,0.6108,177.2525,94,Complete curve; high efficacy,-6.2141,1,0.983,-160.7938,16.4587,-1.1,0 0 0 0 0 0 0 0 0 0 0,-140.8871,,,,,,8.2223,16.2595,,8.385,,16.5305,,0.9194,-33.9735,,-68.2755,,-136.9937,-155.1965,,-156.7191,,-140.8871,,,,QC'd by SigmaAldrich
54,124893336,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167507-03/212313983,,Inhibitor,0.1367,132.5091,94,Complete curve; high efficacy,-6.8641,1,0.9793,-114.9914,17.5177,-1.1,0 0 0 0 0 0 0 0 0 0 0,-121.2989,,,,,,7.0014,18.8425,,8.149,,2.5592,,-20.2918,-80.9364,,-90.901,,-99.4016,-104.2184,,-119.6273,,-121.2989,,,,QC'd by Bosche
55,137276035,9902100,C[C@@H](C1=CC=C(C=C1)NC(=O)C)C(=O)NC2=NC=C(S2)C(C)C,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263191-01/212314291,,Inhibitor,0.6108,160.68,94,Complete curve; high efficacy,-6.2141,1,0.9586,-160.68,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-152.5486,,,,,,-4.918,0.1019,,-8.2274,,-22.697,,-17.6573,-69.5583,,-61.5456,,-117.9996,-157.0631,,-163.2927,,-152.5486,,,,QC'd by SynKinase
56,170465048,30323,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024246-15/212335615,,Inhibitor,0.3548,178.976,94,Complete curve; high efficacy,-6.45,1,0.9831,-140.5783,38.3977,-1.1,0 0 0 0 0,-141.1429,,,,,,,,,,,,,1.0709,,-56.3477,,,-128.5517,,-127.0132,,,-141.1429,,,,QC'd by Microsource
57,174006443,73265224,C[C@@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOC[C@H]5C,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346698-01/212314170,,Inhibitor,0.1534,121.4271,94,Complete curve; high efficacy,-6.8141,1,0.9865,-121.4271,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-124.1586,,,,,,9.707,12.1746,,-1.2714,,-16.5356,,-47.6199,-72.5388,,-96.9607,,-111.9195,-116.5785,,-120.5568,,-124.1586,,,,QC'd by Selleck
58,174006469,71317162,C1=CC2=NC=CC(=C2C=C1C=C3C(=O)NC(=O)S3)C4=CC=NC=C4,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346509-01/212314221,,Inhibitor,0.2728,156.5682,94,Complete curve; high efficacy,-6.5641,1,0.9873,-135.6689,20.8993,-1.1,0 0 0 0 0 0 0 0 0 0 0,-133.7928,,,,,,20.2178,18.8512,,6.5908,,16.5208,,-4.9959,-66.4729,,-82.8896,,-116.3501,-132.4469,,-134.5921,,-133.7928,,,,QC'd by Selleck
59,174006499,57519554,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)C,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263109-02/212314171,,Inhibitor,0.2728,134.3949,94,Complete curve; high efficacy,-6.5641,1,0.9761,-134.3949,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-128.7064,,,,,,-17.7721,14.2217,,1.0795,,-13.7495,,-18.5971,-69.1949,,-100.5633,,-124.4983,-126.5843,,-130.9892,,-128.7064,,,,QC'd by Axon Medchem
60,174006541,3796,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C(=C3)Br)O)Br)OC,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346942-01/212314077,,Inhibitor,0.0544,100,94,Complete curve; high efficacy,-7.2641,1,0.9688,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-93.9481,,,,,,-0.6588,0.9778,,-22.0461,,-39.4627,,-47.7676,-84.9481,,-89.9994,,-96.9041,-89.8506,,-92.6781,,-93.9481,,,,QC'd by Chemscene
61,174006559,23635314,C1COCCN1CCOC2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC=CC=C4,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346644-01/212314018,,Inhibitor,0.0544,100,94,Complete curve; high efficacy,-7.2641,1,0.8647,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-122.128,,,,,,4.3948,6.8725,,4.3358,,5.5489,,-82.7129,-105.5134,,-99.3278,,-114.853,-113.4922,,-121.3685,,-122.128,,,,QC'd by Selleck
62,174006591,44607530,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl)OC,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263144-02/212314062,,Inhibitor,0.0485,100,94,Complete curve; high efficacy,-7.3141,1,0.8546,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-91.7906,,,,,,17.2754,11.8283,,-1.9853,,-12.0309,,-58.984,-126.3566,,-128.2675,,-99.6664,-106.4916,,-95.4076,,-91.7906,,,,QC'd by Axon Medchem
63,174007338,11351021,CCC[C@@H](C1=CN=CC=C1)NC2=NC(=NC=C2C)C3=CC(=C(C=C3)NC(=O)NCC)OC,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346574-01/212313939,,Inhibitor,0.0485,100,94,Complete curve; high efficacy,-7.3141,1,0.8525,-100,0,-1.1,0 0 0 0 0 0 0 0 1 0 0,-128.6963,,,,,,12.6074,9.9142,,13.9778,,-5.0312,,-91.6738,-106.5395,,-111.4652,,-107.7697,-159.1164,,-108.1766,,-128.6963,,,,QC'd by Selleck
64,174007367,24360,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016994-16/212313879,,Inhibitor,0.3435,141.2093,94,Complete curve; high efficacy,-6.4641,1,0.9882,-141.2093,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-136.7066,,,,,,1.0091,2.1731,,12.2168,,-0.5126,,-33.8527,-55.666,,-96.2057,,-127.5961,-131.1509,,-139.2596,,-136.7066,,,,QC'd by Microsource
65,174007474,73265414,C[C@@H]1[C@@H]([C@H](C[C@@H](O1)O[C@@H]2[C@@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00090797-11/212315235,,Inhibitor,0.3955,144.4078,94,Complete curve; high efficacy,-6.4029,1,0.9679,-144.4078,0,-1.1,0 0 0 0 1 0 0 0 0 0 0,-129.229,,,,,,,8.3284,-4.045,,5.1604,,10.4331,,22.7741,-87.5944,,-122.6856,,-129.0085,,-146.7559,-145.1679,,-129.229,,,QC'd by SIGMA
66,50112971,104842,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167831-01/212313878,,Inhibitor,0.2432,134.6179,94,Complete curve; high efficacy,-6.6141,1,0.972,-134.6179,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-142.002,,,,,,10.481,7.647,,7.6372,,-9.2279,,-21.4716,-73.9062,,-108.2472,,-131.2843,-120.9321,,-117.8142,,-142.002,,,,QC'd by Tocris
67,124950706,73265233,C[C@@H]1CC[C@H]2C[C@@H](C(=CC=CC=C[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(=C[C@H](C(=O)C[C@H](OC(=O)[C@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)OCCO)C)C)O)OC)C)C)C)OC,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242507-01/212314106,,Inhibitor,0.0769,100,93,Complete curve; high efficacy,-7.1141,1,0.9056,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-126.5996,,,,,,-23.7449,-5.895,,-12.3773,,-26.08,,-54.439,-76.5818,,-77.049,,-93.7816,-100.6959,,-117.4153,,-126.5996,,,,QC'd by Selleck
68,137275837,9938203,C1COCCN1CC2=CC(=O)C(=CO2)OCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00188866-01/212314174,,Inhibitor,0.2728,123.6825,93,Complete curve; high efficacy,-6.5641,1,0.9656,-123.6825,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-123.4356,,,,,,10.5526,4.9424,,8.6401,,-24.6368,,-16.283,-49.3053,,-101.6862,,-121.5665,-110.4243,,-115.1514,,-123.4356,,,,QC'd by NCGCChem
69,137275850,57519506,C[C@H]1C[C@@H]([C@H]([C@H](C=C([C@@H]([C@H](C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)C)OC)OC(=O)N)C)C)O)OC,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242478-02/212315445,,Inhibitor,0.5444,148.1289,93,Complete curve; high efficacy,-6.2641,1,0.9698,-148.1289,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-159.2784,,,,,,-1.0987,-0.6973,,5.4893,,1.3096,,7.7048,-50.7327,,-96.0926,,-118.8466,-129.2454,,-133.1196,,-159.2784,,,,QC'd by Selleck
70,137275921,25105690,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=CC(=C(C=C4C(=N3)NCCN5CCOCC5)OC)OC,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263017-01/212315459,,Inhibitor,0.968,166.8541,93,Complete curve; high efficacy,-6.0141,1,0.9788,-166.8541,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-156.2305,,,,,,-1.1284,-1.0127,,-0.9047,,-2.2518,,-2.0977,-12.1332,,-67.0782,,-135.4572,-150.38,,-154.6687,,-156.2305,,,,QC'd by NCGCChem
71,137275930,10461508,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263087-01/212315061,,Inhibitor,0.0968,100,93,Complete curve; high efficacy,-7.0141,1,0.7999,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-161.7736,,,,,,13.9231,18.7599,,11.5612,,4.1669,,-65.411,-85.2728,,-76.7397,,-76.6562,-95.285,,-132.7377,,-161.7736,,,,QC'd by ChemAxon
72,137276027,24856436,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263183-01/212314255,,Inhibitor,0.6108,175.6065,93,Complete curve; high efficacy,-6.2141,1,0.9623,-157.4731,18.1334,-1.1,0 0 0 0 0 0 0 0 0 0 0,-143.7288,,,,,,11.4466,14.8168,,-0.3172,,18.2265,,6.7272,-1.2162,,-91.8896,,-137.6456,-146.623,,-144.8127,,-143.7288,,,,QC'd by Selleck
73,174006320,25067547,CC1=NC=C(S1)C(=O)N[C@@H](COC)C(=O)N[C@@H](COC)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@]3(CO3)C,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345799-01/212314547,,Inhibitor,0.6853,152.614,93,Complete curve; high efficacy,-6.1641,1,0.9649,-152.614,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-156.047,,,,,,-0.3482,3.2813,,5.168,,6.5588,,0.7273,-21.1903,,-101.8196,,-115.8693,-122.3951,,-150.2199,,-156.047,,,,QC'd by ChemieTek
