PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
39,137275867,9954540,C1CCN[C@@H](C1)[C@H](C2=CC=CC=C2)NC(=O)C3=C(C(=CC=C3)C(F)(F)F)Cl,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00247954-02/212312298,,Inhibitor,0.0243,100,96,Complete curve; high efficacy,-7.6141,1,0.9205,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-94.6346,,,,,,0.4218,-13.8295,,-31.4408,,-47.9296,,-78.4558,-94.9699,,-95.749,,-94.7788,-108.9864,,-70.0198,,-94.6346,,,,QC'd by ChemAxon
40,137276025,16725726,CCN1C2=C(C(=NC=C2OC[C@H]3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263181-01/212313444,,Inhibitor,0.0611,143.1781,96,Complete curve; high efficacy,-7.2141,1,0.9904,-119.8969,23.2812,-1.1,0 0 0 0 0 0 0 0 0 0 0,-126.4735,,,,,,18.504,23.7278,,-0.249,,-22.2202,,-49.9557,-94.8429,,-107.6577,,-105.5259,-117.5338,,-123.6237,,-126.4735,,,,QC'd by Selleck
41,137276055,1069686,CCOC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C4N3C=CC=C4)C,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263211-01/212313097,,Inhibitor,0.0049,85.287,96,Complete curve; high efficacy,-8.3141,1,0.8951,-85.287,0,-1.1,1 0 0 0 0 0 0 0 0 0 0,-91.1186,,,,,,10.7862,-22.3657,,-66.8421,,-72.7693,,-76.9729,-78.1805,,-78.4787,,-84.521,-84.2484,,-89.2515,,-91.1186,,,,QC'd by Tocris
42,174006328,135564985,CC(C)C1=C(C=C(C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C=C4)C)O)O,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346678-01/212312014,,Inhibitor,0.2432,147.1682,96,Complete curve; high efficacy,-6.6141,1,0.9409,-147.1682,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-142.6048,,,,,,-2.1153,-0.408,,-6.8301,,1.8191,,1.9053,-90.1813,,-134.3874,,-131.0634,-138.4693,,-136.3274,,-142.6048,,,,QC'd by Selleck
43,174006519,25242324,CC(C)(C1=CC2=C(S1)C(=NC(=N2)C3=CN=C(N=C3)N)N4CCOCC4)O,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345838-01/212313442,,Inhibitor,0.1931,142.8747,96,Complete curve; high efficacy,-6.7141,1,0.974,-142.8747,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-144.3178,,,,,,11.1124,23.4129,,-4.2874,,-9.0532,,-54.3082,-81.1097,,-102.4128,,-131.7747,-137.2282,,-144.2262,,-144.3178,,,,QC'd by SynKinase
44,174006985,644215,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCO,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346940-01/212313473,,Inhibitor,0.1931,173.8762,96,Complete curve; high efficacy,-6.7141,1,0.9765,-142.4373,31.4389,-1.1,0 0 0 0 0 0 0 0 0 0 0,-137.1079,,,,,,32.8323,24.6551,,23.3137,,-1.259,,9.0929,-69.0801,,-123.3772,,-127.4855,-136.0016,,-136.8327,,-137.1079,,,,QC'd by Chemscene
45,174007028,73265332,C[C@@]12[C@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)[C@@H](NC6=O)O)NC)OC,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346827-01/212313489,,Inhibitor,0.3548,200.4159,96,Complete curve; high efficacy,-6.45,1,0.9889,-161.994,38.4219,-1.1,0 0 0 0 0,-168.7438,,,,,,,,,,,,,2.0201,,-76.1922,,,-138.735,,-145.4484,,,-168.7438,,,,QC'd by SIGMA
46,174007160,73265348,C[C@H]1CC(=CC=C[C@@H]([C@@H](OC(=O)C(=CC(=C[C@H]([C@H]1O)C)C)OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)C,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162409-03/212312171,,Inhibitor,0.0769,122.5424,96,Complete curve; high efficacy,-7.1141,1,0.9282,-122.5424,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-116.1042,,,,,,-6.5328,-0.9566,,1.2221,,3.7232,,-72.839,-117.8411,,-113.7767,,-114.2825,-118.7427,,-116.5929,,-116.1042,,,,QC'd by AG Scientific
47,92763449,5363794,CC1COC2(CC1OC(=O)/C=C/C3=CC=CC=C3)C4(CO4)C5CCC(CC5O2)C(=O)OC6C(C(C(C(O6)C)O)OC(=O)C)OC7C(C(C(C(O7)C)O)OC(=O)C)O,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002703057-01/212325412,,Inhibitor,0.1778,141.9872,96,Complete curve; high efficacy,-6.75,1,0.9948,-141.9872,0,-1.1,0 0 0 0 0,-141.7038,,,,,,,,,,,,,-51.298,,-100.0203,,,-135.5414,,-138.0944,,,-141.7038,,,,QC'd by NCI Chemotherapeutic Agents Repository
48,92764012,276294,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3C(CC5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC)O,Active,96,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002701979-01/212325491,,Inhibitor,0.2512,187.096,96,Complete curve; high efficacy,-6.6,1,0.9853,-148.2571,38.8389,-1.1,0 0 0 0 0,-142.0774,,,,,,,,,,,,,-1.5971,,-88.3404,,,-137.2006,,-142.8295,,,-142.0774,,,,QC'd by NCI Chemotherapeutic Agents Repository
49,124896659,73265384,CC[C@@]1(C[C@@H]2C[C@@]([C]3C(=C4C=CC=CC4=N3)CCN(C2)C1)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O.OS(=O)(=O)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00185772-01/212313167,,Inhibitor,0.0385,100,95,Complete curve; high efficacy,-7.4141,1,0.9461,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-115.9268,,,,,,15.4202,-14.1068,,-25.2475,,-32.1985,,-67.8716,-83.1107,,-102.2583,,-97.0129,-111.0365,,-114.6299,,-115.9268,,,,QC'd by Toronto Research
50,137275855,5311382,CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242490-02/212313261,,Inhibitor,0.0306,100,95,Complete curve; high efficacy,-7.5141,1,0.9088,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-114.163,,,,,,6.1755,7.2516,,3.3864,,-58.4079,,-82.3319,-86.1181,,-106.075,,-110.9598,-117.1397,,-121.7894,,-114.163,,,,QC'd by Tocris
51,137275902,5459219,CN1CC[C@H]([C@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00250401-01/212313492,,Inhibitor,0.1367,129.6405,95,Complete curve; high efficacy,-6.8641,1,0.9434,-129.6405,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-128.6116,,,,,,11.0301,6.9976,,-1.1437,,4.6415,,-30.4286,-111.9522,,-115.692,,-117.568,-123.9237,,-122.133,,-128.6116,,,,QC'd by Selleck
52,137275993,10297043,CCN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(N3)N=CN=C4N[C@H](C)C5=CC=CC=C5,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263149-01/212313247,,Inhibitor,0.0077,81.5621,95,Complete curve; high efficacy,-8.1141,1,0.8783,-81.5621,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-95.7302,,,,,,-13.9572,-29.3641,,-33.923,,-71.8977,,-72.6027,-61.0619,,-74.3882,,-87.4477,-79.063,,-85.9647,,-95.7302,,,,QC'd by Selleck
53,137276027,24856436,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263183-01/212313487,,Inhibitor,0.1721,172.8219,95,Complete curve; high efficacy,-6.7641,1,0.9864,-134.2507,38.5712,-1.1,0 0 0 0 0 0 0 0 0 0 0,-133.5172,,,,,,61.2003,44.0402,,26.8837,,15.8263,,-9.1348,-58.7582,,-107.0627,,-121.0931,-136.6008,,-124.8695,,-133.5172,,,,QC'd by Selleck
54,170466349,6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00169964-05/212328935,,Inhibitor,0.1585,129.5389,95,Complete curve; high efficacy,-6.8,1,0.9844,-129.5389,0,-1.1,0 0 0 0 0,-128.4133,,,,,,,,,,,,,-52.8166,,-92.4134,,,-119.429,,-132.4529,,,-128.4133,,,,QC'd by Specs
55,174006359,73461,CC=C1C(=O)N[C@H](C(=O)O[C@H]2CC(=O)N[C@@H](C(=O)N[C@H](CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263220-02/212311996,,Inhibitor,0.0968,144.6786,95,Complete curve; high efficacy,-7.0141,1,0.9858,-120.3574,24.3212,-1.1,0 0 0 0 0 0 0 0 0 0 0,-109.3506,,,,,,19.8236,20.4419,,9.3581,,-0.0251,,-33.6165,-93.517,,-101.8796,,-112.9755,-126.9593,,-117.7015,,-109.3506,,,,QC'd by ChemieTek
56,174006460,25229450,COC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCN(CC4)CC5=CN=CC=C5)C(=N2)N6CCOCC6,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346636-01/212313351,,Inhibitor,0.1534,132.673,95,Complete curve; high efficacy,-6.8141,1,0.9423,-132.673,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-128.5591,,,,,,10.3273,8.5622,,-1.2925,,-18.6908,,-12.7406,-110.3238,,-111.8011,,-125.1479,-124.6703,,-128.3625,,-128.5591,,,,QC'd by Selleck
57,174006469,71317162,C1=CC2=NC=CC(=C2C=C1C=C3C(=O)NC(=O)S3)C4=CC=NC=C4,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346509-01/212313453,,Inhibitor,0.1086,147.7924,95,Complete curve; high efficacy,-6.9641,1,0.988,-122.8678,24.9246,-1.1,0 0 0 0 0 0 0 0 0 0 0,-121.3367,,,,,,23.2541,19.1772,,9.5632,,6.8458,,-33.3899,-93.0399,,-98.1521,,-111.5563,-119.773,,-123.3612,,-121.3367,,,,QC'd by Selleck
58,174006499,57519554,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)C,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263109-02/212313403,,Inhibitor,0.1367,128.4429,95,Complete curve; high efficacy,-6.8641,1,0.9715,-128.4429,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-126.6236,,,,,,14.29,21.6877,,-4.9605,,-29.3005,,-40.4378,-88.0139,,-106.172,,-122.6663,-121.6266,,-131.3322,,-126.6236,,,,QC'd by Axon Medchem
59,174006591,44607530,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl)OC,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263144-02/212313294,,Inhibitor,0.0385,100,95,Complete curve; high efficacy,-7.4141,1,0.9533,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-98.8527,,,,,,-17.0032,-10.9927,,-31.0251,,-32.6982,,-68.536,-78.4957,,-93.4966,,-90.864,-95.3186,,-103.4006,,-98.8527,,,,QC'd by Axon Medchem
60,174007007,135399748,C1CN2CCC1[C@@H](C2)NC3=C(C(=O)NC4=C3C=C(C=C4)Cl)C5=NC6=CC=CC=C6N5,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346626-01/212313548,,Inhibitor,0.1219,125.4892,95,Complete curve; high efficacy,-6.9141,1,0.9368,-125.4892,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-119.081,,,,,,2.0156,-4.1279,,6.949,,3.0169,,-34.6636,-109.2194,,-120.6586,,-125.2387,-118.1452,,-112.0831,,-119.081,,,,QC'd by Selleck
61,174007279,11556427,C[C@H]1[C@H](OC(=O)N1CC2=C(C=CC(=C2)C(F)(F)F)C3=CC(=C(C=C3OC)F)C(C)C)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346671-01/212312339,,Inhibitor,0.0273,100,95,Complete curve; high efficacy,-7.5641,1,0.9708,-100,0,-1.1,0 0 0 0 0 0 0 0 0 1 0,-94.8498,,,,,,-13.6661,-8.9004,,-20.4761,,-42.0606,,-80.6152,-96.0272,,-104.628,,-94.6933,-107.7389,,-50.6074,,-94.8498,,,,QC'd by Selleck
62,174007338,11351021,CCC[C@@H](C1=CN=CC=C1)NC2=NC(=NC=C2C)C3=CC(=C(C=C3)NC(=O)NCC)OC,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346574-01/212313171,,Inhibitor,0.0385,100,95,Complete curve; high efficacy,-7.4141,1,0.8812,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-121.0942,,,,,,0.1592,6.8211,,13.2697,,-25.5132,,-92.7307,-110.4436,,-107.4937,,-107.4511,-113.8654,,-105.9153,,-121.0942,,,,QC'd by Selleck
63,92763860,434381,C1OC2=C(O1)C=C3C(=C2)C4=CC(C(C(C4NC3=O)O)O)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002701836-01/212326423,,Inhibitor,0.1995,173.8492,95,Complete curve; high efficacy,-6.7,1,0.9751,-135.2204,38.6288,-1.1,0 0 0 0 0,-125.4564,,,,,,,,,,,,,-7.96,,-84.2473,,,-132.5691,,-131.2895,,,-125.4564,,,,QC'd by NCI Chemotherapeutic Agents Repository
64,92764033,288101,CC(=O)OC1CC2(C3CCC4CC(CCC4(C3CCC2(C1C5=CC(=O)OC5)C)C)O)O,Active,95,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002702028-01/212325839,,Inhibitor,0.2818,189.3674,95,Complete curve; high efficacy,-6.55,1,0.9865,-150.8561,38.5113,-1.1,0 0 0 0 0,-146.1784,,,,,,,,,,,,,1.9418,,-84.3168,,,-137.7769,,-142.6236,,,-146.1784,,,,QC'd by NCI Chemotherapeutic Agents Repository
65,124880639,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015647-03/212313135,,Inhibitor,0.0544,100,94,Complete curve; high efficacy,-7.2641,1,0.9338,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-99.5602,,,,,,-0.9144,16.3829,,-1.3167,,-38.7867,,-78.1175,-67.2667,,-85.7849,,-91.9062,-107.7674,,-105.319,,-99.5602,,,,QC'd by Tocris
66,137275913,11364421,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00253438-01/212313707,,Inhibitor,0.0485,124.7758,94,Complete curve; high efficacy,-7.3141,1,0.9523,-100,24.7758,-1.1,0 0 0 0 0 0 0 0 0 0 0,-108.1824,,,,,,16.4503,18.8731,,10.8331,,-9.5252,,-70.4949,-76.9307,,-76.2545,,-77.0104,-104.5186,,-102.6479,,-108.1824,,,,QC'd by Selleck
67,174006171,12309103,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024246-13/212312490,,Inhibitor,0.1534,143.1854,94,Complete curve; high efficacy,-6.8141,1,0.9668,-125.0873,18.0981,-1.1,0 0 0 0 0 0 0 0 0 0 0,-122.6346,,,,,,6.1307,11.4251,,9.1846,,9.2676,,-7.3614,-86.6452,,-109.511,,-115.4632,-119.5187,,-117.6444,,-122.6346,,,,QC'd by Microsource
68,174006443,73265224,C[C@@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOC[C@H]5C,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346698-01/212313402,,Inhibitor,0.1367,121.1104,94,Complete curve; high efficacy,-6.8641,1,0.9831,-121.1104,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-122.3337,,,,,,19.1531,-1.1328,,-11.641,,-25.6354,,-42.8205,-74.2876,,-99.9648,,-110.3066,-119.8893,,-121.441,,-122.3337,,,,QC'd by Selleck
69,174006496,135565596,COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(N=C4)N)N=C21)OCCCN5CCOCC5,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346457-01/212313408,,Inhibitor,0.2983,157.0627,94,Complete curve; high efficacy,-6.5253,1,0.9795,-140.569,16.4937,-1.1,0 0 0 0 0 0 0 0 0 0 0,-145.5166,,,,23.6472,,28.1015,,12.7847,,2.6912,-13.4817,,-42.6905,,-56.9211,,-95.6417,-130.2686,,-136.4768,,-145.5166,,,,,QC'd by Chemscene
70,174006559,23635314,C1COCCN1CCOC2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC=CC=C4,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346644-01/212313250,,Inhibitor,0.0485,100,94,Complete curve; high efficacy,-7.3141,1,0.9422,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-109.6937,,,,,,5.7328,-0.6151,,0.8571,,-19.6814,,-77.7543,-102.5901,,-92.8447,,-96.7913,-96.0381,,-104.7065,,-109.6937,,,,QC'd by Selleck
71,174006763,25227462,CC1=NC2=C(C(=N1)NC3=NNC4=C3CN(C4(C)C)C(=O)N[C@H](CN(C)C)C5=CC=CC=C5)SC=C2,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345784-01/212313831,,Inhibitor,0.1931,124.9506,94,Complete curve; high efficacy,-6.7141,1,0.9314,-124.9506,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-135.9074,,,,,,1.5809,7.7444,,-15.5422,,-32.5471,,-52.2361,-62.9786,,-87.1276,,-92.3222,-117.2909,,-143.6214,,-135.9074,,,,QC'd by ChemieTek
72,174006971,11152667,C1C[C@@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242481-02/212313557,,Inhibitor,0.3061,152.8547,94,Complete curve; high efficacy,-6.5141,1,0.9761,-137.7557,15.099,-1.1,0 0 0 0 0 0 0 0 0 0 0,-148.1244,,,,,,19.6428,8.1,,0.3989,,12.0709,,-9.4158,-45.7114,,-111.2922,,-119.8943,-120.5395,,-124.5421,,-148.1244,,,,QC'd by NCGCChem
73,174007098,9903786,C1=CC(=CC=C1C2=CC(=C(S2)NC(=O)N)C(=O)N)F,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167773-03/212313538,,Inhibitor,0.2728,140.081,94,Complete curve; high efficacy,-6.5641,1,0.9701,-140.081,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-143.2321,,,,,,-10.4898,-12.247,,-9.797,,-24.66,,-18.0735,-75.5521,,-85.894,,-131.0032,-133.3567,,-136.1656,,-143.2321,,,,QC'd by Tocris
74,174007130,387447,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242506-02/212312049,,Inhibitor,0.2167,142.2297,94,Complete curve; high efficacy,-6.6641,1,0.9564,-126.3997,15.83,-1.1,0 0 0 0 0 0 0 0 0 0 0,-123.1966,,,,,,8.9893,-1.525,,14.4554,,13.8161,,2.8323,-80.7525,,-100.7023,,-114.356,-116.3318,,-121.6608,,-123.1966,,,,QC'd by Selleck
75,174007367,24360,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016994-16/212313111,,Inhibitor,0.1931,145.0623,94,Complete curve; high efficacy,-6.7141,1,0.987,-122.0599,23.0024,-1.1,0 0 0 0 0 0 0 0 0 0 0,-128.1561,,,,,,18.6163,16.4451,,30.4812,,2.4729,,-25.9261,-55.2996,,-82.8041,,-114.5108,-108.4213,,-123.31,,-128.1561,,,,QC'd by Microsource
76,90341700,11957469,C[C@H]1CCC/C=C/C2C[C@@H](C[C@]2(C/C=C/C(=O)O1)O)O,Active,94,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00093648-03/212327495,,Inhibitor,0.3981,187.8221,94,Complete curve; high efficacy,-6.4,1,0.9865,-151.9577,35.8644,-1.1,0 0 0 0 0,-143.6832,,,,,,,,,,,,,-0.8605,,-58.0136,,,-135.627,,-147.2458,,,-143.6832,,,,QC'd by SigmaAldrich
77,124882476,26596,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00016706-05/212313145,,Inhibitor,0.0685,100,93,Complete curve; high efficacy,-7.1641,1,0.7855,-100,0,-1.1,0 1 0 0 0 0 0 0 0 0 0,-89.986,,,,,,19.6882,36.4982,,22.7711,,-40.5676,,-72.0886,-69.3654,,-74.5168,,-79.8078,-83.2997,,-81.1406,,-89.986,,,,QC'd by Waterstone
78,124954168,135539077,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00247878-01/212313724,,Inhibitor,0.2728,128.2415,93,Complete curve; high efficacy,-6.5641,1,0.9487,-128.2415,0,-1.1,0 0 0 0 0 1 0 0 0 0 0,-123.5467,,,,,,-10.5848,-0.9094,,3.983,,-1.9778,,-2.7054,3.7825,,-117.6858,,-119.922,-122.601,,-114.0809,,-123.5467,,,,QC'd by Selleck
79,137275850,57519506,C[C@H]1C[C@@H]([C@H]([C@H](C=C([C@@H]([C@H](C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCCN(C)C)C)OC)OC(=O)N)C)C)O)OC,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242478-02/212313789,,Inhibitor,0.6108,149.7853,93,Complete curve; high efficacy,-6.2141,1,0.9565,-149.7853,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-156.0263,,,,,,-8.3796,4.0778,,15.7297,,12.565,,10.7602,-53.3073,,-93.1556,,-113.7143,-124.09,,-144.3444,,-156.0263,,,,QC'd by Selleck
80,137275897,16736978,C[C@@H]1CN(C[C@@H](O1)C)C2=NC3=C(C=CC(=N3)C4=CC(=C(C=C4)OC)CO)C(=N2)N5CCOCC5,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00250396-01/212313360,,Inhibitor,0.2432,121.7104,93,Complete curve; high efficacy,-6.6141,1,0.9891,-121.7104,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-124.4482,,,,,,4.3202,8.7145,,-4.4268,,-21.4883,,-33.9141,-55.1925,,-89.1448,,-106.3228,-113.715,,-124.1731,,-124.4482,,,,QC'd by Selleck
81,137275930,10461508,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263087-01/212313661,,Inhibitor,0.0968,100,93,Complete curve; high efficacy,-7.0141,1,0.8915,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-135.5838,,,,,,7.3026,18.2833,,15.2855,,-8.4237,,-61.9687,-74.5316,,-81.4499,,-82.0546,-95.1233,,-98.7984,,-135.5838,,,,QC'd by ChemAxon
82,162108252,4212,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,Active,93,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00015693-08/212313181,,Inhibitor,0.6853,180.4821,93,Complete curve; high efficacy,-6.1641,1,0.9928,-159.1706,21.3115,-1.1,0 0 0 0 0 0 0 0 0 0 0,-161.7587,,,,,,31.9826,18.9561,,23.1949,,-0.0331,,3.9538,-28.3356,,-69.759,,-116.1514,-139.2082,,-149.0281,,-161.7587,,,,QC'd by Microsource
