PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
4204,174510166,5893,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,Unspecified,,,,Inhibition,=,-1.83,%,
4205,174510183,5702055,C[C@@H]1CC2C3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,Unspecified,,,,Inhibition,=,-1.05,%,
4206,174510187,50905713,C[C@@H](C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,Unspecified,,,,Inhibition,=,0.17,%,
4207,174510188,24831714,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)SC)O)O)O)Cl,Unspecified,,,,Inhibition,=,3.93,%,
4208,174510189,71661251,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC4=C(C=C3)N5[C@@H](OC6=C(C5=C4)C=CC(=C6)C7=CN=C(N7)[C@@H]8CCCN8C(=O)[C@H](C(C)C)NC(=O)OC)C9=CC=CC=C9)NC(=O)OC,Unspecified,,,,Inhibition,=,3.73,%,
4209,174510190,9828310,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@@H]1[C@H](C([C@@H](O1)N2C=CC(=NC2=O)N)(F)F)O,Unspecified,,,,Inhibition,=,111.27,%,
4210,174510191,11955855,CC1=CC(=C(C=C1Br)NC(=O)NC2=NC=C(N=C2)C)OC[C@@H]3CNCCO3,Unspecified,,,,Inhibition,=,-4.65,%,
4211,174510227,92806,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition,=,20.69,%,
4212,174510244,119525,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O.CS(=O)(=O)O,Unspecified,,,,Inhibition,=,27.49,%,
4213,174510267,165542,CS(=O)(=O)O.C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,Unspecified,,,,Inhibition,=,-9.84,%,
4214,174510314,56965901,CC(C)C(=O)NC1=NC=C(S1)C2=CC(=NN2C3=C(C=CC=C3Cl)Cl)C(F)F,Unspecified,,,,Inhibition,=,-5.97,%,
4215,174510990,67505836,CC(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)[C@@H]9[C@H]1CC[C@H](C1)N9C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,Inhibition,=,21.65,%,
4216,174511451,71604307,CCOC1=C(C=CC(=C1)C(=O)N2CCC(CC2)N3CCN(CC3)C)NC4=NC=C5C(=N4)N(C6=CC=CC=C6C(=O)N5C)C7CCCC7,Unspecified,,,,Inhibition,=,14.65,%,
4217,174511772,66553168,C1=CC=C(C(=C1)CC#N)C#CC2=CC(=C(C=C2)CCC(=O)O)F,Unspecified,,,,Inhibition,=,5.46,%,
4218,174512652,53358942,CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=C(C(=CC=C3)Cl)F)(C#N)C4=C(C=C(C=C4)Cl)F,Unspecified,,,,Inhibition,=,2.01,%,
4219,174515307,5702233,CC1(O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3([C@@]2(O1)C(=O)CCl)C)O)F)C)C,Unspecified,,,,Inhibition,=,-3.74,%,
4220,174515361,19604,CCOC(=O)NNC1=NN=CC2=CC=CC=C21.Cl,Unspecified,,,,Inhibition,=,0.24,%,
4221,174515366,5702276,CC1=C(SC=C1)/C=C/C2=NCCCN2C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition,=,7.99,%,
4222,174515388,198015,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition,=,20.03,%,
4223,174515436,5702128,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition,=,45.75,%,
4224,174515466,23665888,CC1(CC(=O)C2=CC=CC=C2C1=O)S(=O)(=O)[O-].[Na+],Unspecified,,,,Inhibition,=,-2.98,%,
4225,174515467,23681107,C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+],Unspecified,,,,Inhibition,=,2.34,%,
4226,174517140,6950715,COC1=CC=CC=C1OC[C@H](CO)O,Unspecified,,,,Inhibition,=,6.45,%,
4227,174517180,53357478,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2F)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,Unspecified,,,,Inhibition,=,91.64,%,
4228,174517365,40450008,COC1=CC=C(C=C1)OC[C@@H]2C3=CC(=C(C=C3CCN2C(=O)C4=CC(=CC=C4)Cl)OC)OC,Unspecified,,,,Inhibition,=,1.85,%,
4229,174519288,72551298,CC(C)NC(=O)C1=NC=C(C=C1)C#CC2=CC=NC=C2,Unspecified,,,,Inhibition,=,1.75,%,
4230,174519852,53315878,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)N5CCC(CC5)(F)F,Unspecified,,,,Inhibition,=,-0.98,%,
4231,174520378,6710660,CC(=O)O[C@H]1CC[C@@]2(C3CC[C@]4(C(C3CC=C2C1)CCC4=O)C)C,Unspecified,,,,Inhibition,=,36.94,%,
4232,174520428,11677589,CCC1=NC2=C(N1C3=CC=C(C=C3)CCNC(=O)NS(=O)(=O)C4=CC=C(C=C4)C)C=C(N=C2C)C,Unspecified,,,,Inhibition,=,1.32,%,
4233,174520441,10208,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,Unspecified,,,,Inhibition,=,-4.35,%,
4234,174520461,,,Unspecified,,,,Inhibition,=,9.11,%,
4235,174520479,92965,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,Unspecified,,,,Inhibition,=,-8.48,%,
4236,174520516,3693427,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N.[Na+],Unspecified,,,,Inhibition,=,3.08,%,
4237,174520533,55182,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl,Unspecified,,,,Inhibition,=,-0.62,%,
4238,174520548,49855250,CCCCC1=NC2=C(N1CCN(CC)CC)C=CC(=C2)/C=C/C(=O)NO,Unspecified,,,,Inhibition,=,-8.99,%,
4239,174520585,73355910,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al].[Al].[Al].[Al].[Al].[Al].[Al].[Al],Unspecified,,,,Inhibition,=,-1.3,%,
4240,174522081,46239015,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)[C@@H]4CCCNC4,Unspecified,,,,Inhibition,=,11.28,%,
4241,174522973,57379345,CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl,Unspecified,,,,Inhibition,=,59.98,%,
4242,174524675,2802462,CC(C)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,Unspecified,,,,Inhibition,=,20.62,%,
4243,174525413,66553195,COC1=C(SC=C1)CNCC[C@]2(CCOC3(C2)CCCC3)C4=CC=CC=N4,Unspecified,,,,Inhibition,=,11.23,%,
4244,174525691,59422203,CC[C@](C)(C(=O)NCC(F)(F)F)NC1=NC(=NC=C1)C2=CNC3=C2C=CC=N3,Unspecified,,,,Inhibition,=,6.02,%,
4245,174525694,16118392,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,Unspecified,,,,Inhibition,=,2.87,%,
4246,194134282,442428,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,Unspecified,,,,Inhibition,=,1.44,%,
4247,194134332,71833,CN1CCC2=CC3=C(C=C2C1O)OCO3.Cl,Unspecified,,,,Inhibition,=,26.4,%,
4248,194134347,16759155,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)N3CC4=CC=CC=C4NC3=O,Unspecified,,,,Inhibition,=,4.59,%,
4249,194134381,25249,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C,Unspecified,,,,Inhibition,=,-1.57,%,
4250,194135314,91707,CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,Unspecified,,,,Inhibition,=,16.65,%,
4251,194139911,56649281,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C=C(C(=O)N(C4=N3)C5CCCC5)C#N,Unspecified,,,,Inhibition,=,19.22,%,
4252,194140937,46208542,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(S3)C(=CC=C4)Cl.Cl,Unspecified,,,,Inhibition,=,13.08,%,
4253,194141085,11248490,COC1=C(C=C(C=C1)CS(=O)(=O)/C=C/C2=C(C=C(C=C2OC)OC)OC)OP(=O)(O)O,Unspecified,,,,Inhibition,=,10.1,%,
4254,194141155,708857,CN1CCCN=C1/C=C/C2=CC=CS2,Unspecified,,,,Inhibition,=,-0.8,%,
4255,194141215,56973724,CN1CCC(CC1)OC2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C(=O)N4C)C5CCCC5)OC,Unspecified,,,,Inhibition,=,-1.5,%,
4256,194145340,73211763,CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CN4CCOCC4,Unspecified,,,,Inhibition,=,-2.74,%,
4257,194145540,17980288,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O)C(F)(F)F,Unspecified,,,,Inhibition,=,-7.07,%,
4258,194146192,25142799,C1=CC=C2C(=C1)C=CC(=N2)/C=C/C(=O)C3=CC=NC=C3,Unspecified,,,,Inhibition,=,101.32,%,
4259,194147251,46209401,C1CC1C(=O)NC2=NC3=C(S2)C(=C(C=C3)OC4=CC(=C(C=C4)F)NC(=O)CC5=CC(=CC=C5)C(F)(F)F)C#N,Unspecified,,,,Inhibition,=,-2.06,%,
4260,194147954,108013,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O.Cl,Unspecified,,,,Inhibition,=,-1.39,%,
4261,194151555,10091491,CCCCN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Unspecified,,,,Inhibition,=,95.49,%,
4262,194153140,76285486,COC1=C(C=C2C(=C1)C3(CCC3)C(=N2)N)OCCCN4CCCC4,Unspecified,,,,Inhibition,=,37.01,%,
4263,194153747,135398516,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N,Unspecified,,,,Inhibition,=,104.83,%,
4264,194154702,135565082,CN1C(=NC=N1)[C@@H]2[C@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,Unspecified,,,,Inhibition,=,4.62,%,
4265,194154729,,,Unspecified,,,,Inhibition,=,-0.55,%,
4266,194154735,6912,C([C@H](C([C@H](CO)O)O)O)O,Unspecified,,,,Inhibition,=,0.61,%,
4267,194154736,6246,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O.Cl.Cl,Unspecified,,,,Inhibition,=,55.04,%,
4268,194154866,70973,CC1=CC=C(O1)C[N+](C)(C)C.[I-],Unspecified,,,,Inhibition,=,9.34,%,
4269,194155900,20055509,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4.O.O.O.Br,Unspecified,,,,Inhibition,=,-2.24,%,
4270,194156936,160950,CC1=C2C=CC(=C(C2=C[N+]3=C1C4=CC(=C(C=C4CC3)OC)OC)OC)OC.[Cl-],Unspecified,,,,Inhibition,=,-3.69,%,
4271,194159105,136229577,C[C@H](C1=CC=CC=C1)NC(=O)CCC2=NC3=CC=CC=C3C(=O)N2,Unspecified,,,,Inhibition,=,-1.62,%,
4272,194160010,49847690,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)OCC#CC#CCO[C@@H]5CC6=CC=CC=C6[C@@H]5NC(=O)[C@@H]7CCCN7C(=O)[C@H](C8CCCCC8)NC(=O)[C@H](C)NC)NC,Unspecified,,,,Inhibition,=,-3.55,%,
4273,194161520,72943187,CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C,Unspecified,,,,Inhibition,=,-2.36,%,
4274,194161621,51042438,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)N[C@@H](CC3=CC(=C(C=C3)F)F)CN)Cl,Unspecified,,,,Inhibition,=,-9.79,%,
4275,194161762,6975516,CCOC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C3=C4C=C(C=CC4=NC=C3)OC,Unspecified,,,,Inhibition,=,42.85,%,
4276,194161775,,,Unspecified,,,,Inhibition,=,-5.98,%,
4277,194161780,62894,C1CC(C(NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O,Unspecified,,,,Inhibition,=,40.85,%,
4278,194161805,67356,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl.Cl,Unspecified,,,,Inhibition,=,-1.52,%,
4279,194165848,56962337,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)C[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,Unspecified,,,,Inhibition,=,-2.23,%,
4280,194166426,72706115,CC1=NC(=CC=C1)NC(=O)C2=C(C=C(C=C2)C(F)(F)F)C(=O)O,Unspecified,,,,Inhibition,=,5.63,%,
4281,194167593,9960287,C1CN(CCN1CC(COC2=CC=CC3=C2C=CC=N3)O)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,7.68,%,
4282,194168287,25227462,CC1=NC2=C(C(=N1)NC3=NNC4=C3CN(C4(C)C)C(=O)N[C@H](CN(C)C)C5=CC=CC=C5)SC=C2,Unspecified,,,,Inhibition,=,6.34,%,
4283,194168726,5281224,CC1=C(C(C[C@@H](C1=O)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)[C@H](CC2(C)C)O)C)\C)\C)/C)/C,Unspecified,,,,Inhibition,=,29.9,%,
4284,194172439,56972157,C1=CC=C(C=C1)OC[C@H](CNCCOC2=CC=C(C=C2)OCC(=O)O)O.Cl,Unspecified,,,,Inhibition,=,-8.76,%,
4285,194172944,135566764,C[C@@H](C1=CC=CC=C1)NC(=O)CCC2=NC3=CC=CC=C3C(=O)N2,Unspecified,,,,Inhibition,=,-5.21,%,
4286,194173553,11998180,C1=CC(=CC(=C1)C2=NC(=NO2)C3=CN=CC=C3)C#N,Unspecified,,,,Inhibition,=,-1.04,%,
4287,194173695,984333,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)NC3=CN=CC=C3,Unspecified,,,,Inhibition,=,1.09,%,
4288,194175023,54767916,CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)NC2=CC=C(C=C2)[C@@H]3CC[C@H](N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(C=C5)NC(=O)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,Inhibition,=,13.53,%,
4289,194175381,56640146,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O,Unspecified,,,,Inhibition,=,-10.02,%,Outside typical range
4290,194175383,15942827,C1[C@@H](O1)[C@@H]([C@@H]([C@@H]2CO2)O)O,Unspecified,,,,Inhibition,=,9.59,%,
4291,194175385,25117126,CNC(=O)C1=CC=C(C=C1)NC2=NC=C(C(=N2)NCC3=NC=CN=C3N(C)S(=O)(=O)C)C(F)(F)F,Unspecified,,,,Inhibition,=,-2.75,%,
4292,194175525,656837,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N.OS(=O)(=O)O,Unspecified,,,,Inhibition,=,1.4,%,
4293,194175525,656837,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N.OS(=O)(=O)O,Unspecified,,,,Inhibition,=,-8.49,%,
4294,194179162,3033818,C1[C@@H]2CC(C[C@H]3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54,Unspecified,,,,Inhibition,=,2.83,%,
4295,194180065,57523919,COC1=NC=C2C=C(C(=O)NC2=N1)C(=O)NC3=C(C=CC(=C3)C(=O)NCC4=CC(=CC=C4)Cl)Cl,Unspecified,,,,Inhibition,=,77.34,%,
4296,194180666,5720233,C1=CC(=CN=C1)/C=C/C(=O)C2=CC=NC=C2,Unspecified,,,,Inhibition,=,0.49,%,
4297,194182368,3035016,CC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=CC=CC=C4C3=O)O)O[C@H]5C[C@@H]([C@@H](CO5)O)O)N,Unspecified,,,,Inhibition,=,3.02,%,
4298,194182423,71279,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O.Cl.Cl,Unspecified,,,,Inhibition,=,-4.47,%,
4299,194182424,5818,C1=C(NC=N1)CCN.Cl.Cl,Unspecified,,,,Inhibition,=,8.64,%,
4300,194182464,17253208,C1CCC(CC1)N(C2CCCCC2)C(=O)C3=NOC(=C3)C4CC4,Unspecified,,,,Inhibition,=,19.08,%,
4301,194186075,5284631,C1CC[N+]2(C1)[C@@H]3CC[C@H]2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-],Unspecified,,,,Inhibition,=,-11.7,%,Outside typical range
4302,194186158,,,Unspecified,,,,Inhibition,=,1.07,%,
4303,194186255,9859433,C1[C@@H]([C@H](O[C@H]1N2CN=C(NC2=O)N)CO)O,Unspecified,,,,Inhibition,=,-8.05,%,
4304,194186363,9926832,CC1=CC(=CC=C1)C#C[C@@]2(CCC[C@@H]3[C@H]2CCN3C(=O)OC)O,Unspecified,,,,Inhibition,=,2.84,%,
4305,194187628,88489,C1=CC2=C(C=C(C=C2C=C1NC(=O)NC3=CC4=CC(=CC(=C4C=C3)O)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],Unspecified,,,,Inhibition,=,-13.29,%,Outside typical range
4306,194188052,45102710,C1=C2C(=CC(=C1Cl)OC(F)(F)F)N=C(N2)N3C=C(C=N3)C(=O)O,Unspecified,,,,Inhibition,=,7.01,%,
4307,194188518,58573469,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,-3.93,%,
4308,194188858,46006640,CCC(C)CNCC(=O)N1CCC2=C(C1COC3=CC=CC(=C3)C)C=CS2,Unspecified,,,,Inhibition,=,35.72,%,
4309,194189077,9811834,CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O,Unspecified,,,,Inhibition,=,3.41,%,
4310,242084318,9953592,C1CC1CN2CC[C@]34[C@@H]5C6=C(C[C@]3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8N6,Unspecified,,,,Inhibition,=,16.2,%,
4311,242084325,151170,COC1=C(C=C(C=C1)C2(CCC(CC2)C(=O)O)C#N)OC3CCCC3,Unspecified,,,,Inhibition,=,-7.33,%,
4312,242084383,132928,CCCC[P+](CCCC)(CCCC)CC1=CC=C(C=C1)NC(=O)[C@H](CC2=CC3=CC=CC=C3C=C2)NC(=NC4CCCCC4)NC5CCCCC5,Unspecified,,,,Inhibition,=,2.39,%,
4313,242084519,3197,CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C,Unspecified,,,,Inhibition,=,77.47,%,
4314,242084564,383414,CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CO)C(C)O)O,Unspecified,,,,Inhibition,=,1.06,%,
4315,242084590,927704,CC1=CCC[C@@]2([C@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C,Unspecified,,,,Inhibition,=,4.75,%,
4316,242084595,7697,C1=CC(=CC=C1OCC(CO)O)Cl,Unspecified,,,,Inhibition,=,4.48,%,
4317,242084613,41774,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,Unspecified,,,,Inhibition,=,0.23,%,
4318,242084672,16219612,C[C@]12C3=CC=CC=C3C[C@H](N1)C4=CC=CC=C24.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,27.16,%,
4319,242084674,5282169,CCC(=O)O[C@@H]1CC(=O)O[C@@H](C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]1OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C,Unspecified,,,,Inhibition,=,2.59,%,
4320,242084792,104872,C[N+]1(CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3)C,Unspecified,,,,Inhibition,=,-4.97,%,
4321,242092431,90659973,C=CC[N@@+]12CC[C@@]34[C@@H]1C[C@@H](/C(=C\CO)/C2)/C/5=C/N6[C@H]7/C(=C\N([C@@H]53)C8=CC=CC=C48)/[C@H]\9C[C@H]1[C@@]7(CC[N+]1(C/C9=C/CO)CC=C)C1=CC=CC=C16,Unspecified,,,,Inhibition,=,-13.21,%,Outside typical range
4322,242094732,11488110,C[C@@H](C(F)(F)F)NC1=C(C(=NC2=NC=NN12)Cl)C3=C(C=C(C=C3F)OCCCNC)F,Unspecified,,,,Inhibition,=,53.64,%,
4323,242100320,682802,CN=C1N=C(N(S1)C2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,Inhibition,=,0.51,%,
4324,242106542,44195571,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)OC(=O)CN)C(F)(F)F)C,Unspecified,,,,Inhibition,=,91.28,%,
4325,242114430,25124826,C1=CC=C2C(=C1)C=CC=C2NC3=CC(=C(C4=C3C(=O)C5=CC=CC=C5C4=O)N)S(=O)(=O)O,Unspecified,,,,Inhibition,=,2.66,%,
4326,242115118,6473883,CC[C@@H]1[C@@]([C@H]2[C@H]([C@H]([C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)C)O)(C)O)C)N[C@H](O2)COCCOC)C)(C)O,Unspecified,,,,Inhibition,=,-10.65,%,Outside typical range
4327,242124518,6852393,C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CC[C@@H]4[C@@]3(CCC(=O)C4)C,Unspecified,,,,Inhibition,=,-0.22,%,
4328,242125229,1261822,CC1=CC(=C2C(=C1)C(=CC(=N2)C3=CC=CC=N3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=C(C(=NO5)C)C)C,Unspecified,,,,Inhibition,=,3.86,%,
4329,242128551,3938007,CCN(C1=CC=CC=C1)C2=CC(=[N+](C(=N2)C)C)NC,Unspecified,,,,Inhibition,=,2.87,%,
4330,242128646,80263,CCCCCCC[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)CCCCCCC,Unspecified,,,,Inhibition,=,19.93,%,
4331,242128912,92913,CC(CC1=CC=CC=C1)N(C)CC#C.Cl,Unspecified,,,,Inhibition,=,5.25,%,
4332,242129371,173636,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl.OS(=O)(=O)O,Unspecified,,,,Inhibition,=,4.47,%,
4333,242129560,6420043,C1NCCN(C1)C2=NC3=CC=CC=C3C=C2.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,51.77,%,
4334,242130333,441334,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,Unspecified,,,,Inhibition,=,11.37,%,
4335,242130721,6604915,CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](CC1=CC=C(C=C1)O)CO,Unspecified,,,,Inhibition,=,8.19,%,
4336,242130821,6604377,CCCN[C@@H](C)C(=O)NC1=C(SC=C1C)C(=O)OC,Unspecified,,,,Inhibition,=,2.24,%,
4337,242131173,1549103,C1=C(NC=N1)/C=C\C(=O)O,Unspecified,,,,Inhibition,=,14.38,%,
