PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
5691,160677139,3001662,C[C@H]1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4C[C@]1(C)O)OC)OC)OC)OC)OCO3,Unspecified,,,,Inhibition,=,18.28,%,
5692,160677157,65854,C1CNCCC1SC2=NC(=CC=C2)Cl,Unspecified,,,,Inhibition,=,17.8,%,
5693,160677160,4971,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C,Unspecified,,,,Inhibition,=,2.531,%,
5694,160677162,3125,CC(CC1=CC=C(C=C1)O)(C(=O)O)N,Unspecified,,,,Inhibition,=,24.81,%,
5695,160677170,158793,C1=CC=C(C=C1)[C@H](CNCCOC2=CC=C(C=C2)CC(=O)O)O.Cl,Unspecified,,,,Inhibition,=,16.33,%,
5696,160677172,71777,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F,Unspecified,,,,Inhibition,=,-2.546,%,
5697,160677180,23671691,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)[O-])O)C.[K+],Unspecified,,,,Inhibition,=,14.07,%,
5698,160677183,25799,CN(C)CCS,Unspecified,,,,Inhibition,=,-12.76,%,Outside typical range
5699,160677187,2450,C(C(CO)([N+](=O)[O-])Br)O,Unspecified,,,,Inhibition,=,100.41,%,
5700,160677188,3242,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,Unspecified,,,,Inhibition,=,-1.202,%,
5701,160677197,28061,CC1=NC=C(N1CC(CCl)O)[N+](=O)[O-],Unspecified,,,,Inhibition,=,17.05,%,
5702,160677203,13789,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C,Unspecified,,,,Inhibition,=,5.137,%,
5703,160677219,8520,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl,Unspecified,,,,Inhibition,=,2.167,%,
5704,160677222,65464,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3.Cl,Unspecified,,,,Inhibition,=,17.69,%,
5705,160677232,16976,C1=CC(=C[N+](=C1)[O-])C(=O)O,Unspecified,,,,Inhibition,=,4.895,%,
5706,160677236,166553,CCCN1C(=O)C2=C(N=CN2)N(C1=O)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,5.354,%,
5707,160677237,8694,CCN(CC)CCOC(=O)C1=CC=C(C=C1)OCC.Cl,Unspecified,,,,Inhibition,=,-0.06345,%,
5708,160677240,1106353,C1CN(CC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,10.54,%,
5709,160677278,197706,C1CN(CCN1C2=CC=C(C=C2)C#N)C(=O)COC3=CC4=C(C=C3)NC=C4CCN,Unspecified,,,,Inhibition,=,11.67,%,
5710,160677303,62413,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,Unspecified,,,,Inhibition,=,10.51,%,
5711,160677308,2787,CCC(C)(C(=O)O)OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OC(C)(CC)C(=O)O,Unspecified,,,,Inhibition,=,24.37,%,
5712,160677308,2787,CCC(C)(C(=O)O)OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OC(C)(CC)C(=O)O,Unspecified,,,,Inhibition,=,1.117,%,
5713,160677309,16013184,CC1=NN=C(N1C2=CC=C(C=C2)OC)SCC3=NC(=NO3)C4=CC=C(C=C4)OC,Unspecified,,,,Inhibition,=,10.68,%,
5714,160677323,33919,C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)S(=O)(=O)O,Unspecified,,,,Inhibition,=,17.33,%,
5715,160677330,403128,C1C=CN(C=C1C(=O)N)CC(=O)N,Unspecified,,,,Inhibition,=,13.59,%,
5716,160678001,70685536,CCN(CC)CCOC(=O)[C@@H](C[C@H]1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,Unspecified,,,,Inhibition,=,9.272,%,
5717,160678104,56839178,CN1CCN(CC1)CC2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)N(C)C)Cl,Unspecified,,,,Inhibition,=,4.46,%,
5718,160678104,56839178,CN1CCN(CC1)CC2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)N(C)C)Cl,Unspecified,,,,Inhibition,=,-1.131,%,
5719,160678547,57342889,CN1CCN(CC1)C2=CC=C(C=C2)/C=C(\C#N)/C3=CC=CC=C3Br,Unspecified,,,,Inhibition,=,9.548,%,
5720,160678615,1139102,COC1=CC(=CC(=C1OC)OC)C(=O)NC(=S)NC2=CC=CC(=C2)NC(=O)C3=CC=CC=C3,Unspecified,,,,Inhibition,=,12.59,%,
5721,160678770,10145345,CC[C@@H]1C[C@@H](C2=C(N1C(=O)OC(C)C)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)C,Unspecified,,,,Inhibition,=,1.374,%,
5722,160678787,46216796,C1CCN(C1)CCOC2=C3COC/C=C/COCC4=CC(=CC=C4)C5=NC(=NC=C5)NC(=C3)C=C2,Unspecified,,,,Inhibition,=,-2.641,%,
5723,160680229,44603531,CC(C)(C)[C@H]1C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCC[C@@H]7C[C@H]7OC(=O)N1,Unspecified,,,,Inhibition,=,-61.53,%,Outside typical range
5724,160680229,44603531,CC(C)(C)[C@H]1C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCC[C@@H]7C[C@H]7OC(=O)N1,Unspecified,,,,Inhibition,=,-57.5,%,Outside typical range
5725,160680229,44603531,CC(C)(C)[C@H]1C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCC[C@@H]7C[C@H]7OC(=O)N1,Unspecified,,,,Inhibition,=,-18.42,%,Outside typical range
5726,160680365,1085377,C1C=C[C@H]2[C@@H]1[C@H](NC3=C2C=C(C=C3F)F)C4=CN=CC=C4,Unspecified,,,,Inhibition,=,-6.903,%,
5727,160680868,119171,CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,Inhibition,=,9.96,%,
5728,160680893,9808844,CNC(=O)C1=NC=CC(=C1)COC2=NN=C(C3=C2OC=C3)NC4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,12.52,%,
5729,160680893,9808844,CNC(=O)C1=NC=CC(=C1)COC2=NN=C(C3=C2OC=C3)NC4=CC=C(C=C4)Cl,Unspecified,,,,Inhibition,=,-0.1519,%,
5730,160681425,70687147,COC1=CC(=CC(=C1OC)OC)C[C@@H]2C3=CC(=C(C=C3CCN2)O)O.Cl,Unspecified,,,,Inhibition,=,71.11,%,
5731,160681721,11749858,CN(C)CC1=C(OC2=CC=CC=C21)C(=O)NCCOC3=CC=C(C=C3)C(=O)NO,Unspecified,,,,Inhibition,=,23.16,%,
5732,160681721,11749858,CN(C)CC1=C(OC2=CC=CC=C21)C(=O)NCCOC3=CC=C(C=C3)C(=O)NO,Unspecified,,,,Inhibition,=,5.97,%,
5733,160681755,23342,CN(CCOP(=O)(O)O)C(=N)N,Unspecified,,,,Inhibition,=,30.77,%,
5734,160681755,23342,CN(CCOP(=O)(O)O)C(=N)N,Unspecified,,,,Inhibition,=,8.162,%,
5735,160681765,7057995,C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@@H](O2)C(Cl)(Cl)Cl)O)O)O,Unspecified,,,,Inhibition,=,14,%,
5736,160681776,77262,CC1=NC2=C(C=C1)C(=CC(=C2OC(=O)C3=CC=CC=C3)Br)Br,Unspecified,,,,Inhibition,=,8.251,%,
5737,160681831,65926,C1C(CN(C1=O)CC2=CC=CC=C2)CN,Unspecified,,,,Inhibition,=,-1.38,%,
5738,160681831,65926,C1C(CN(C1=O)CC2=CC=CC=C2)CN,Unspecified,,,,Inhibition,=,18.11,%,
5739,160681856,9887933,C1CN(CCN1CCC2=CC=C(C=C2)F)C(=O)C3=CC=CC4=C3NC=C4C#N.Cl,Unspecified,,,,Inhibition,=,3.317,%,
5740,160681861,3704,C1COC(CN1)COC2=CC=CC3=C2CC=C3,Unspecified,,,,Inhibition,=,10.38,%,
5741,160681936,5283734,C[C@H](CC[C@H](C(C)C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,Unspecified,,,,Inhibition,=,-2.169,%,
5742,160681944,11476460,CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4C[C@@H](OC4=O)COP(=O)(O)O)F,Unspecified,,,,Inhibition,=,14.2,%,
5743,160681948,3003141,C1[C@H](S/C(=C(\C#N)/N2C=CN=C2)/S1)C3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,7.07,%,
5744,160681949,23729232,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CN=C(C=C4)C.Cl.Cl,Unspecified,,,,Inhibition,=,25.34,%,
5745,160681951,15606394,CN(C/C=C/C(=O)NC1=C(C=C2N=CN=C(C2=C1)NC3=CC(=C(C=C3)F)Cl)O[C@@H]4COCC4)C.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,13.6,%,
5746,160681954,10366136,CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4,Unspecified,,,,Inhibition,=,8.86,%,
5747,160681954,10366136,CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4,Unspecified,,,,Inhibition,=,-2.904,%,
5748,160681956,11188409,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4N5C=NC6=CC=CC=C65)C)O,Unspecified,,,,Inhibition,=,10.02,%,
5749,160681960,11978813,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,Unspecified,,,,Inhibition,=,11.11,%,
5750,160681960,11978813,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,Unspecified,,,,Inhibition,=,21.26,%,
5751,160681962,3033690,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N2C[C@H](C[C@H]2C(=O)[O-])SC3=CC=CC=C3.C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N2C[C@H](C[C@H]2C(=O)[O-])SC3=CC=CC=C3.[Ca+2],Unspecified,,,,Inhibition,=,2.577,%,
5752,160681978,2040,CC1=CC=CC=C1N2C(=NC3=C(C2=O)C=C(C=C3)N)CF,Unspecified,,,,Inhibition,=,-1.66,%,
5753,160681988,71916,COC1=CC(=CC(=C1O)C(=O)NCCO)CC=C,Unspecified,,,,Inhibition,=,6.573,%,
5754,160681992,8820,C(C#N)C(=O)NN,Unspecified,,,,Inhibition,=,12.61,%,
5755,160682004,5362115,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(=O)O)C2CC3=CC=CC=C3C2.Cl,Unspecified,,,,Inhibition,=,7.146,%,
5756,160682006,5282190,C[C@H](CCCC(C(F)(F)F)(C(F)(F)F)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,Unspecified,,,,Inhibition,=,0.2609,%,
5757,160682008,17499,CC(=O)NC1=CC=C(C=C1)OC(=O)C,Unspecified,,,,Inhibition,=,6.531,%,
5758,160682048,13803,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)([O-])OP(=O)(O)[O-])O)O)N.[Na+].[Na+],Unspecified,,,,Inhibition,=,9.535,%,
5759,160682049,71734,CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,Unspecified,,,,Inhibition,=,2.6,%,
5760,160682073,71153,C1CN(CCN1CCNC(=O)N)C2=CC=CC(=C2)C(F)(F)F,Unspecified,,,,Inhibition,=,4.139,%,
5761,160682163,9930048,COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC.Cl,Unspecified,,,,Inhibition,=,4.914,%,
5762,160682207,5745207,C[C@@H](C(=O)N)NCC1=CC=C(C=C1)OCC2=CC=CC=C2F,Unspecified,,,,Inhibition,=,-2.989,%,
5763,160682218,11304743,CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC,Unspecified,,,,Inhibition,=,27.08,%,
5764,160682218,11304743,CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC,Unspecified,,,,Inhibition,=,10.26,%,
5765,160682255,,,Unspecified,,,,Inhibition,=,-3.879,%,
5766,160682474,4456,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,Unspecified,,,,Inhibition,=,12.59,%,
5767,160682476,31553,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,Unspecified,,,,Inhibition,=,31.77,%,
5768,160682476,31553,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,Unspecified,,,,Inhibition,=,4.915,%,
5769,160682477,5481173,CC(C)(C(=O)O)O/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],Unspecified,,,,Inhibition,=,12.78,%,
5770,160682480,3037206,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC[C@H](O3)CNC)N)N)N)O,Unspecified,,,,Inhibition,=,26.96,%,
5771,160682483,6437877,CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C,Unspecified,,,,Inhibition,=,11.91,%,
5772,160682498,6918558,CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,Unspecified,,,,Inhibition,=,19.83,%,
5773,160682499,6918456,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,Unspecified,,,,Inhibition,=,-2.855,%,
5774,160682500,11250647,CC1=C(C(=O)N(C(=O)N1CC2=C(C=CC=C2F)C(F)(F)F)C[C@@H](C3=CC=CC=C3)NCCCC(=O)O)C4=C(C(=CC=C4)OC)F,Unspecified,,,,Inhibition,=,17.6,%,
5775,160682508,5702159,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC.Cl,Unspecified,,,,Inhibition,=,11.3,%,
5776,160682511,5284439,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,6.547,%,
5777,160682520,9394,CC[N+](CC)(CCCNC1=CC(=O)C(=CC1=O)NCCC[N+](CC)(CC)CC2=CC=CC=C2)CC3=CC=CC=C3,Unspecified,,,,Inhibition,=,13.89,%,
5778,160682527,72146,COC1=C(C=CC(=C1)C(=S)N2CCOCC2)O,Unspecified,,,,Inhibition,=,99.91,%,
5779,160682530,68540,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.O.O.Cl,Unspecified,,,,Inhibition,=,21.41,%,
5780,160682536,30627,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCC(=O)O,Unspecified,,,,Inhibition,=,10.99,%,
5781,160682548,644733,C1C2(COC3(O1)C4=CC=CC=C4NC3=O)COC5(C6=CC=CC=C6NC5=O)OC2,Unspecified,,,,Inhibition,=,2.658,%,
5782,160682550,3326,CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3,Unspecified,,,,Inhibition,=,16.66,%,
5783,160682565,16013152,CC1=CC=C(C=C1)C2=NOC(=N2)CSC3=NN=C(N3C4=CC=C(C=C4)OC)C5=CC=NC=C5,Unspecified,,,,Inhibition,=,4.711,%,
5784,160682570,67313,C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,Unspecified,,,,Inhibition,=,17.39,%,
5785,160682577,6444692,C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)/C=C/C4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,19.27,%,
5786,160682577,6444692,C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)/C=C/C4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,12.48,%,
5787,160682577,6444692,C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)/C=C/C4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,29.92,%,
5788,160682578,441328,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O,Unspecified,,,,Inhibition,=,2.916,%,
5789,160682593,16258,C1=CC=C2C(=C1)C(=O)NC(=O)O2,Unspecified,,,,Inhibition,=,0.6903,%,
5790,160682594,121841,C1CN(CCN(CCN(CCN1CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O,Unspecified,,,,Inhibition,=,13.09,%,
5791,160682597,65709,CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC,Unspecified,,,,Inhibition,=,9.789,%,
5792,160682626,68888,CC(C)(C)C(=O)NCCCC(=O)O,Unspecified,,,,Inhibition,=,7.27,%,
5793,160682626,68888,CC(C)(C)C(=O)NCCCC(=O)O,Unspecified,,,,Inhibition,=,12.59,%,
5794,160682630,2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O,Unspecified,,,,Inhibition,=,22.96,%,
5795,160682630,2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O,Unspecified,,,,Inhibition,=,40.8,%,
5796,160682632,66264,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F.Cl,Unspecified,,,,Inhibition,=,7.19,%,
5797,160682652,864492,CC1=CC(=NC2=C1C(=C(S2)C(=O)NCC3=CC=C(C=C3)OC)N)C,Unspecified,,,,Inhibition,=,-12.62,%,Outside typical range
5798,160682657,5311454,CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O,Unspecified,,,,Inhibition,=,23.97,%,
5799,160682657,5311454,CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O,Unspecified,,,,Inhibition,=,1.548,%,
5800,160682669,22324,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.O.[Cl-],Unspecified,,,,Inhibition,=,2.987,%,
5801,160682872,46843906,CN1CCN(CC1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)NC4=NC=C5C(=N4)N(C6=CC=CC=C6C(=O)N5C)C)OC,Unspecified,,,,Inhibition,=,15.02,%,
5802,160682872,46843906,CN1CCN(CC1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)NC4=NC=C5C(=N4)N(C6=CC=CC=C6C(=O)N5C)C)OC,Unspecified,,,,Inhibition,=,31.62,%,
5803,160682960,1394668,C1CCN(CC1)CC2=C(C=CC3=C2N=C(N3)C4=CC=CC=C4)O,Unspecified,,,,Inhibition,=,-27.49,%,Outside typical range
5804,160682965,59052285,C/C(=C\C1=CC=CC=C1F)/CN(CCC2CCCN2C)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,Unspecified,,,,Inhibition,=,11.83,%,
5805,160683043,52912189,CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)[C@H](C)C5=CC=CC=N5)OC,Unspecified,,,,Inhibition,=,1.81,%,
5806,160683043,52912189,CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)[C@H](C)C5=CC=CC=N5)OC,Unspecified,,,,Inhibition,=,-0.7046,%,
5807,160683186,49850262,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=C(C=C4)C(=O)NO,Unspecified,,,,Inhibition,=,7.6,%,
5808,160683595,25154714,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,Inhibition,=,100.4,%,
5809,160683595,25154714,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)[C@@H]6CCCN6C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,Inhibition,=,-222.71,%,Outside typical range
5810,160683809,56846693,CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F,Unspecified,,,,Inhibition,=,11.5,%,
5811,160683809,56846693,CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F,Unspecified,,,,Inhibition,=,9.768,%,
5812,160685135,3033825,C[C@@H]1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N,Unspecified,,,,Inhibition,=,2.206,%,
5813,160685136,9840324,CCOC(=O)[C@]1(CO1)CCCCCCOC2=CC=C(C=C2)Cl,Unspecified,,,,Inhibition,=,8.242,%,
5814,160685186,49763030,C1[C@H]2[C@@H]1C3=C(C2)C(=NN3)C(=O)O,Unspecified,,,,Inhibition,=,28.79,%,
5815,160685224,46908026,CN1CCN(CC1)C2=CN=C(C=C2)NC3=CC(=CN(C3=O)C)C4=C(C(=CC=C4)N5C=CC6=CC(=CC(=C6C5=O)F)C7CC7)CO,Unspecified,,,,Inhibition,=,14.41,%,
5816,160685253,66552906,COC1=CC=CC(=C1)N2C(=CC(=N2)C(=O)O)C3=CC(=C(C=C3)C4CCCCC4)Cl,Unspecified,,,,Inhibition,=,-8.348,%,
5817,160685817,153976,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@]4(C5=COC=C5)O)O)C)O,Unspecified,,,,Inhibition,=,18.46,%,
5818,160686047,53347902,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC[C@@H]2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)OC,Unspecified,,,,Inhibition,=,22.9,%,
5819,160686047,53347902,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC[C@@H]2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)OC,Unspecified,,,,Inhibition,=,17.43,%,
5820,160686229,9932000,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(C=C3)OCCO4,Unspecified,,,,Inhibition,=,9.983,%,
5821,160686737,9965330,C1CC(=O)NC(=O)[C@H]1N2C(=O)C3=C(C2=O)C(=CC=C3)N,Unspecified,,,,Inhibition,=,10.03,%,
5822,160686753,12769724,C1=CN=C(C2=C1N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Unspecified,,,,Inhibition,=,10.59,%,
5823,160687004,72092,CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC.[Br-],Unspecified,,,,Inhibition,=,0.1403,%,
5824,160687019,16678941,CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O,Unspecified,,,,Inhibition,=,14.17,%,
5825,160687019,16678941,CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O,Unspecified,,,,Inhibition,=,2.625,%,
5826,160687020,44631938,CNS(=O)(=O)CC1CCC(CC1)N(C)C2=NC=NC3=C2C=CN3,Unspecified,,,,Inhibition,=,7.37,%,
5827,160687026,3221,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,Unspecified,,,,Inhibition,=,35.88,%,
5828,160687026,3221,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,Unspecified,,,,Inhibition,=,9.752,%,
5829,160687029,7436,CNCC(=O)C1=CC(=C(C=C1)O)O,Unspecified,,,,Inhibition,=,12.57,%,
5830,160687052,23616906,C1=CC(=CC=C1NC2=NC=NC(=N2)N)Cl.Cl,Unspecified,,,,Inhibition,=,3.396,%,
5831,160687056,6433141,CN(C)CCCSC1=CC=CC=C1NC(=O)/C=C/C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition,=,14.05,%,
5832,160687058,23673836,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1.C(=O)(O)[O-].[Na+],Unspecified,,,,Inhibition,=,-1.195,%,
5833,160687070,6434217,CC1=CC=C(C=C1)/C=C/2\C3CCC(C2=O)(C3(C)C)C,Unspecified,,,,Inhibition,=,9.658,%,
5834,160687099,443873,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3.Cl,Unspecified,,,,Inhibition,=,1.558,%,
5835,160687115,71351,CC1=CC=CN2C1=NC(=C(C2=O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F)C,Unspecified,,,,Inhibition,=,22.16,%,
5836,160687145,6438339,CCC(C/C=C/C1=CC=CC=C1)(C2=CC=CC=C2)N(C)CC3CC3.Cl,Unspecified,,,,Inhibition,=,1.906,%,
5837,160687173,135409474,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)SC2=O)O)O)O,Unspecified,,,,Inhibition,=,16.92,%,
5838,160687242,11618368,CC1(CCN(CC1)C(=O)NC2=NC3=C(C=CC(=C3S2)N4CCOCC4)OC)O,Unspecified,,,,Inhibition,=,25.84,%,
5839,160687262,2326,CC(COC1=CC=CC=C1CC2=CC=CC=C2)N3CCCCC3,Unspecified,,,,Inhibition,=,21.7,%,
