PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0009144947 uM,Activity at 0.00155 uM,Activity at 0.00264 uM,Activity at 0.00460 uM,Activity at 0.00648 uM,Activity at 0.00912 uM,Activity at 0.014 uM,Activity at 0.027 uM,Activity at 0.041 uM,Activity at 0.057 uM,Activity at 0.082 uM,Activity at 0.124 uM,Activity at 0.189 uM,Activity at 0.247 uM,Activity at 0.423 uM,Activity at 0.739 uM,Activity at 1.117 uM,Activity at 1.700 uM,Activity at 2.222 uM,Activity at 3.666 uM,Activity at 6.643 uM,Activity at 10.000 uM,Activity at 13.36 uM,Activity at 20.00 uM,Activity at 40.00 uM,Compound QC
253,363677951,9826520,COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCCN5CCCC5,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00370950-02/250024565,,Inactive,,,,0,,-5,2.7202,0.7506,-17.5612,-6.2371,4,0 0 0 0 0 0 0 0,-16.301,,,,,,-10.6865,,-5.6381,,,-4.6473,,,-4.3642,,-7.1007,,,-4.7417,,-9.0823,,,-16.301,,QC'd by Axon Medchem
254,363677960,10094345,CC(C)C1=CC=CC2=C1N=C(C=C2C3=CC=CC=C3)C4=CC=C(N4)C5=CC=C(C=C5)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00370963-01/250024852,,Inactive,,,,0,,-4.9,4.5045,0.9574,-30.6496,-7.7147,4,0 0 0 0 0 0 0 0,-28.0413,,,,,,-6.0122,,-10.8502,,,-6.388,,,-6.6698,,-8.1729,,,-7.1395,,-8.9713,,,-28.0413,,QC'd by Tocris
255,363677963,23631116,CC1=NC2=C(C=C(C=C2)OC3=CC=C(C=C3)F)C(=O)N1C[C@H]4CCCN(C4)C(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00370967-01/250025044,,Inactive,,,,0,,,,,0,0,4,,-6.3135,,,,,,-2.9085,,-3.0031,,,-5.3204,,,2.341,,0.9222,,,-6.219,,-4.8475,,,-6.3135,,QC'd by Tocris
256,363678006,6918542,CN(C)CCC1=CN(C2=C1C=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00371046-02/250025188,,Inactive,,,,0,,-5.05,1.9673,0.9458,-20.1199,-2.815,4,0 0 0 0 0 0 0 0,-17.1832,,,,,,-2.3556,,-5.579,,,-2.306,,,-1.5125,,-1.9092,,,-3.8433,,-9.4967,,,-17.1832,,QC'd by Axon Medchem
257,363678007,23642319,CCC(=O)C1=C(N(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)S(=O)(=O)N)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00371047-02/250024532,,Inactive,,,,0,,-7.55,4.9549,0.4599,-4.6887,2,4,0 0 0 0 0 0 0 0,-7.6848,,,,,,1.9942,,-0.9241,,,-6.2257,,,-8.0739,,-1.9455,,,-1.5078,,-1.5564,,,-7.6848,,QC'd by MedChem Express
258,363678065,10201696,CCCN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3(CCCCC3)C(=O)NCC#N,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00371151-06/250024736,,Inactive,,,,0,,-6.85,4.9549,0.8304,-13.7501,-6.3218,4,0 0 0 0 0 0 0 0,-13.0517,,,,,,-5.2682,,-8.8752,,,-5.458,,,-14.8078,,-12.7195,,,-16.0418,,-12.4822,,,-13.0517,,QC'd by Glixx
259,363678085,5311452,CCC1=CC=CC=C1OC[C@H](CN[C@H]2CCCC3=CC=CC=C23)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00378545-01/250024733,,Inactive,,,,0,,-4.9,2.0437,0.9288,-17.0607,-3.9741,4,0 0 0 0 0 0 0 0,-13.384,,,,,,-3.4646,,-2.8951,,,-5.6004,,,-3.7969,,-5.2682,,,-4.1766,,-6.7394,,,-13.384,,QC'd by Tocris
260,363678106,153241,COC1=C(C=CC(=C1)NC(=O)NC2=CC=CC(=C2)CNC(=O)O[C@H]3CCOC3)C4=CN=CO4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00378589-01/250024774,,Inactive,,,,0,,-5.05,2.2526,0.9241,-15.9518,-3.6694,4,0 0 0 0 0 0 0 0,-14.1265,,,,,,-3.8042,,-2.6411,,,-3.4165,,,-3.8527,,-6.0819,,,-3.0773,,-8.0688,,,-14.1265,,QC'd by MedChem Express
261,363678183,177992,CCC[C@H](C1=CC2=C(C=C1)OCO2)NC(=O)N3[C@H](C(C3=O)(CC)CC)OC4=CC=C(C=C4)C(=O)N5CCN(CC5)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00378760-01/250024845,,Inactive,,,,0,,,,,0,0,4,,-5.4955,,,,,,-4.1334,,-3.0531,,,-4.9789,,,-2.7243,,-2.9122,,,-2.5834,,-3.6167,,,-5.4955,,QC'd by MedChem Express
262,363678190,46937290,CC(C)(C[C@@](CC1=CC2=C(N1)C=NC=C2)(C(F)(F)F)O)C3=C(C=CC(=C3)F)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00378773-01/250024905,,Inactive,,,,0,,-4.85,4.9549,0.9451,-27.7593,-5.2684,4,0 0 0 0 0 0 0 0,-24.3828,,,,,,-6.2779,,-6.7482,,,-4.0207,,,-8.3,,-4.7261,,,-4.632,,-3.9737,,,-24.3828,,QC'd by MedChem Express
263,363678230,21071390,C1=CC(=CC(=C1)OCC(C(F)F)(F)F)CNCCC2=CNC3=C2C=CC(=C3)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00378842-04/250024521,,Inactive,,,,0,,-4.85,4.4495,0.9138,-32.2432,-3.8171,4,0 0 0 0 0 0 0 0,-27.286,,,,,,-1.6537,,-6.5661,,,-1.8482,,,-6.7607,,-0.6809,,,-6.9066,,-4.9125,,,-27.286,,QC'd by MedChem Express
264,363678394,66561564,CN(C)S(=O)(=O)C1=CC=C(C=C1)NC(=S)N2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00379167-01/250024698,,Inactive,,,,0,,-4.75,0.9,0.7059,-18.7009,-4.7214,4,0 0 0 0 0 0 0 0,-13.9174,,,,,,-6.3738,,-2.2678,,,-5.5622,,,-6.1351,,-7.2332,,,-5.4667,,-6.8035,,,-13.9174,,QC'd by Tocris
265,363678412,53347902,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC[C@@H]2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00379200-06/250024511,,Inactive,,,,0,,-5.65,2.2526,0.7789,4,-3.179,4,0 0 0 0 0 0 0 0,4.4747,,,,,,-1.4105,,-3.356,,,-0.9728,,,-5.9825,,-3.8911,,,1.07,,2.5778,,,4.4747,,QC'd by Glixx
266,363678433,46006640,CCC(C)CNCC(=O)N1CCC2=C(C1COC3=CC=CC(=C3)C)C=CS2,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00379228-03/250024916,,Inactive,,,,0,,-5,1.331,0.8197,-22.7947,-2,4,0 0 0 0 0 0 0 0,-17.3289,,,,,,-6.6071,,-4.585,,,-3.0332,,,0.0705,,-2.3748,,,-5.2434,,-8.6292,,,-17.3289,,QC'd by MedChem Express
267,363678713,51136257,C[C@]12CC[C@H]3[C@@]4([C@@]1(CCC5[C@@]2(C6=C7[C@H]5OC([C@H]8C[C@H]9[C@@]8(C1=C7C(=CC(=C1CC9=C)Cl)N6)O)(C)C)C)O)[C@H](O4)[C@@H]1[C@H](O3)C(O1)(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00380694-01/250024686,,Inactive,,,,0,,-5.4744,1.4641,0.908,-18.7061,-2.461,4,0 0 0 0 0 0 0 0,-15.5884,,,-1.8381,,,-1.2175,,-2.2678,,,-4.7983,,,-3.7957,,-4.9893,,,-6.4216,,-15.5884,,,,,QC'd by Analyticon
268,363678732,57509435,CCC(C)C(=O)OC12C(C1(C)C)C3C=C(CC4(C(C3(C(C2OC(=O)C)C)O)C=C(C4=O)C)O)CO,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00380715-01/250025099,,Inactive,,,,0,,-5.9578,0.8,0.4004,-15.3171,-2,4,0 0 0 0 0 0 0 0,-11.0214,,,,-5.9857,,,-5.7482,,-5.9382,,,-3.0404,,,0.285,,-12.2565,,,-14.0143,,-11.0214,,,,QC'd by Analyticon
269,363678734,71694442,C/C=C(\C)/C(=O)OC1C(C2(C3C=C(C(=O)C3CC(=CC2C4C1(C4(C)C)OC(=O)C)CO)C)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00380717-01/250024858,,Inactive,,,,0,,-6.5078,4.9549,0.6645,-13.1785,-3.6909,4,0 0 0 0 0 0 0 0,-11.038,,,,-7.2804,,,-7.6562,,-4.5092,,,-1.4091,,,-10.6153,,-16.8154,,,-12.1184,,-11.038,,,,QC'd by Analyticon
270,363679174,133053856,CCC(C)CNCC(=O)N1CCC2C(C1COC3=CC=CC(=C3)C)C=CS2,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00384170-01/250024908,,Inactive,,,,0,,-4.9,1.21,0.8441,-24.0926,-2.7618,4,0 0 0 0 0 0 0 0,-18.4105,,,,,,-2.751,,-5.1023,,,-0.6348,,,-5.9958,,-2.5159,,,-6.1839,,-6.9363,,,-18.4105,,QC'd by XcessBio
271,363679203,121439609,CCC1=C(C(=CC=C1)CC)N2C(=C(C=C(C2=O)C3=NC(=CS3)C4=CC=C(C=C4)C(F)(F)F)C(=O)N5CCNCC5)C=C(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00384350-01/250024929,,Inactive,,,,0,,-5.2578,3.0654,0.9573,-26.9523,-4.7526,4,0 0 0 0 0 0 0 0,-25.7936,,,,-6.0898,,,-3.1272,,-3.6445,,,-3.5034,,,-6.2309,,-6.1368,,,-7.2184,,-25.7936,,,,QC'd by NCGCChem
272,363679204,1715,COC1=CC2=C(C=C1)SCCN(C2)C(=O)CCN3CCC(CC3)CC4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00384450-03/250025053,,Inactive,,,,0,,-5.5578,4.9549,0.8611,-11.2514,0,4,0 0 0 0 0 0 0 0,-11.0428,,,,3.476,,,-0.4493,,-0.2128,,,-3.1922,,,1.1587,,0.6384,,,-8.3944,,-11.0428,,,,QC'd by Glixx
273,363679368,57509438,CCC(C)C(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C(C)C)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00384808-01/250024660,,Inactive,,,,0,,-5.4078,4.9549,0.4318,-1.1239,-8.5908,4,0 0 0 0 0 0 0 0,-1.3532,,,,-5.2263,,,-8.5394,,-6.2063,,,-8.0261,,,-8.6794,,-15.4923,,,-5.7863,,-1.3532,,,,QC'd by Analyticon
274,363679618,45360002,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@]34CCC(C[C@H]3C5=CCC6[C@]7(C[C@@H]([C@@H]([C@@](C7[C@@H](C[C@]6([C@@]5(C[C@H]4O)C)C)O)(C)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)(C)C)O)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O[C@@H]1[C@@H]([C@](CO1)(CO)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00385252-01/250024897,,Inactive,,,,0,,-5.72,2.9023,0.9778,-24.3846,-5.4125,4,0 0 0 0 0 0 0 0,-21.5705,,-4.7908,,-4.5104,,,-5.2115,,-6.2865,,,-7.0344,,,-4.9778,,-9.1376,,,-21.5705,,,,,,QC'd by Analyticon
275,363680155,5312149,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCNCC4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386219-06/250025090,,Inactive,,,,0,,,,,0,0,4,,-12.8741,,,,,,-7.2684,,-7.7435,,,-9.0261,,,-3.943,,-6.2708,,,-2.9929,,-7.981,,,-12.8741,,QC'd by Glixx
276,363680160,44224135,CC(C)(C)C1=NN(C(=C1)C(=O)N[C@@H](CC2=CC(=CC=C2)Cl)C(=O)NCC#N)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386232-01/250024972,,Inactive,,,,0,,-5.1,2.7202,0.3121,2.5,-7.1223,4,0 0 0 0 0 0 0 0,1.8705,,,,,,-6.7626,,-10.5516,,,4.0288,,,-10.9353,,-7.9137,,,-9.3046,,-2.9257,,,1.8705,,QC'd by Selleck
277,363680295,10323598,CC1=C(C=CC(=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)N5CCN(CC5)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386477-01/250024884,,Inactive,,,,0,,,,,0,0,4,,-3.856,,,,,,-7.9692,,-5.9593,,,-6.4267,,,-7.9692,,-6.8007,,,-5.3985,,-7.6887,,,-3.856,,QC'd by Axon Medchem
278,363680297,10624680,CC1=C(C=CC(=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)O)N5CCN(CC5)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386479-01/250024887,,Inactive,,,,0,,,,,0,0,4,,-1.0984,,,,,,-0.631,,-6.6137,,,-2.8278,,,-5.2115,,-3.1082,,,-4.7441,,-2.6408,,,-1.0984,,QC'd by Axon Medchem
279,363680300,57375967,C[C@@](CCN1CCN(CC1)C2=CC=CC=C2OC)(C3=CC=CC=C3)C(=O)C4CCCCC4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386484-01/250024944,,Inactive,,,,0,,-4.75,0.8,0.6113,-18.6906,-3.4388,4,0 0 0 0 0 0 0 0,-13.9089,,,,,,-1.199,,-4.94,,,-6.6187,,,-4.0288,,-6.4748,,,-5.2758,,-5.036,,,-13.9089,,QC'd by Axon Medchem
280,363680363,44517590,CC1=C(C(=C(C2=C1N=C(O2)C)OCCC(C)C3=CC=C(C=C3)F)OCCN4CCCCC4)C(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386631-01/250025213,,Inactive,,,,0,,-7,0.3,0.7099,-18.1561,20,4,0 0 0 0 0 0 0 0,-15.5467,,,,,,14.1582,,-3.0498,,,-0.8678,,,-0.3223,,-3.3474,,,-4.9839,,-6.9179,,,-15.5467,,QC'd by Axon Medchem
281,363680406,25182468,CCN(CC)CCCS(=O)(=O)N[C@H](CCC1=CC=CC=C1)C2=NC(=NO2)CC3=CC=C(C=C3)Br,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386703-01/250024878,,Inactive,,,,0,,-5.4,3.99,0.8488,-13.9618,-1.5,4,0 0 0 0 0 0 0 0,-13.7182,,,,,,-5.305,,-1.6125,,,-1.7527,,,2.781,,-2.968,,,-2.6408,,-13.0171,,,-13.7182,,QC'd by Axon Medchem
282,363680520,46854655,CC#C[C@@H](CC(=O)O)C1=CC=C(C=C1)OCC2=CC(=CC=C2)C3=CC=C(C=C3)C(F)(F)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00386948-01/250024461,,Inactive,,,,0,,-5.85,0.91,0.9965,10,-6.8345,4,0 0 0 0 0 0 0 1,-15.9117,,,,,,-6.9454,,-5.7375,,,-5.7375,,,-4.0186,,-0.8595,,,3.4611,,6.9454,,,-15.9117,,QC'd by Axon Medchem
283,363680717,67409219,CN1CC[C@H]([C@@H]1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=C(C=C(C=C4)C(F)(F)F)Cl)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00387877-01/250024618,,Inactive,,,,0,,-4.85,4.5045,0.8592,-14.8518,-3.0911,4,0 0 0 0 0 0 0 0,-12.7931,,,,,,-3.2273,,-3.7381,,,-6.2921,,,-2.1593,,-2.3915,,,-2.1593,,-3.413,,,-12.7931,,QC'd by ChemieTek
284,363680733,71158523,COC1=CC=CC=C1OCCNCC(CCOC2=CC=CC3=C2C4=CC=CC=C4N3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00388561-04/250025038,,Inactive,,,,0,,-5.35,1.8579,0.9407,-12.5566,0.5,4,0 0 0 0 0 0 0 0,-12.1305,,,,,,0.6384,,0.402,,,-1.4424,,,0.1655,,2.0572,,,-3.5233,,-7.6377,,,-12.1305,,QC'd by Glixx
285,363680943,78358313,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)N)N(C)CCN(C)C)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00390638-01/250024927,,Inactive,,,,0,,,,,0,0,4,,-7.1244,,,,,,-3.1272,,-5.6666,,,-1.4343,,,-2.9861,,-1.7635,,,-4.4909,,-6.7482,,,-7.1244,,QC'd by MedChem Express
286,363680991,91885485,CC(C)(C)C1=NN2C(=CC(=NC2=C1)C(=O)N(CCN(C)C)CC3=CC=CC=C3)C4=CC=C(C=C4)F,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00402234-02/250024849,,Inactive,,,,0,,-4.85,3.132,0.6494,-17.4584,-2,4,0 0 0 0 0 0 0 0,-13.7154,,,,,,-4.0395,,-7.8441,,,1.2212,,,-1.3621,,0.1879,,,-3.8046,,-2.8182,,,-13.7154,,QC'd by Glixx
287,363681194,16219099,C[C@H](CCC(=O)OC)C1CCC2C1([C@H](CC3C2CCC4C3(CC[C@H](C4)OC(=O)C)C)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485026-01/250024587,,Inactive,,,,0,,,,,0,0,4,,-2.2986,,,,,,-0.8126,,-2.9023,,,-2.9023,,,-0.4411,,-4.6204,,,-2.9487,,-4.9919,,,-2.2986,,QC'd by SIGMA
288,363681204,119146,CN1CN(C2(C1=O)CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485045-01/250024751,,Inactive,,,,0,,-5.5,3.99,0.9644,-32.8489,-6.4835,4,0 0 0 0 0 0 0 0,-30.8941,,,,,,-3.3196,,-3.9496,,,-8.3596,,,-8.7957,,-7.875,,,-11.3157,,-33.6564,,,-30.8941,,QC'd by SIGMA
289,363681238,27271164,COC1=CC=C(C=C1)CCNCC2=CC=C(C3=CC=CC=C23)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485134-01/250024841,,Inactive,,,,0,,-5.25,1.21,0.9737,-24.3004,-2.1127,4,0 0 0 0 0 0 0 0,-20.667,,,,,,-2.9591,,-1.597,,,-3.147,,,-0.0939,,-4.8849,,,-7.2804,,-14.3729,,,-20.667,,QC'd by SIGMA
290,363681285,10344703,C1CC1CN2CC[C@]34[C@@H]5C6=C(C[C@]3([C@H]2CC7=C4C(=C(C=C7)O)O5)O)C8=C(N6)C(=CC=C8)N=C=S,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485321-01/250025172,,Inactive,,,,0,,-4.85,4.5045,0.9087,-20.1632,-4.7665,4,0 0 0 0 0 0 0 0,-17.636,,,,,,-4.3089,,-5.3449,,,-8.1705,,,-4.4031,,-3.5555,,,-4.2618,,-5.2508,,,-17.636,,QC'd by SIGMA
291,363681304,11755771,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)CCl)NC(=O)CNC(=O)OCC2=CC=CC=C2,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485375-01/250025043,,Inactive,,,,0,,-4.85,4.9549,0.9545,-34.4625,-4.7524,4,0 0 0 0 0 0 0 0,-30.3854,,,,,,-3.2395,,-5.4623,,,-6.5027,,,-7.354,,-4.8475,,,-2.5774,,-2.2937,,,-30.3854,,QC'd by SIGMA
292,363681372,9893640,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SCCCN2CCN(CC2)CC3=C(C(=C(C=C3)OC)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485648-01/250024724,,Inactive,,,,0,,-5.4191,4.9549,0.6026,1.7722,-7.3144,4,0 0 0 0 0 0 0 0,-0.1898,,,-4.5088,,-9.8244,,,-5.458,,-8.2107,,,-6.9767,,-7.1191,,,-10.6787,,,-0.1898,,,,,QC'd by SIGMA
293,363681403,16663089,CC1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)N)CCCO)C(=O)CCl,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485901-01/250024661,,Inactive,,,,0,,-4.85,4.9549,0.7276,-18.6801,-2.9453,4,0 0 0 0 0 0 0 0,-16.4001,,,,,,-4.2254,,-4.2254,,,-9.2385,,,-2.2678,,-0.931,,,-2.4111,,-0.7878,,,-16.4001,,QC'd by MedChem Express
294,363681420,23652732,CCCCCCCCC(=O)N[C@H](CN1CCCC1)[C@@H](C2=CC3=C(C=C2)OCCO3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00485925-01/250024765,,Inactive,,,,0,,-5.25,0.3,0.6545,-29.7102,-4.7047,4,0 0 0 0 0 0 0 0,-23.0918,,,,,,-4.3373,,-10.8311,,,-14.3203,,,-13.5934,,-10.6857,,,-13.0119,,-15.4349,,,-23.0918,,QC'd by MedChem Express
295,377020198,5473838,CC/C(=C(/CC)\C1=CC(=C(C=C1)O)CN(CC)CC)/C2=CC(=C(C=C2)O)CN(CC)CC,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00387166-03/250024553,,Inactive,,,,0,,-5.5,0.3,0.6258,-18.8436,-1.0099,4,0 0 0 0 0 0 0 0,-14.0363,,,,,,-1.6749,,-5.3079,,,-9.5541,,,-3.2791,,-9.4598,,,-7.5725,,-9.79,,,-14.0363,,QC'd by SIGMA
296,377020271,6708508,CC(=O)O[C@@H]1CC2[C@](C=CC(=O)C2(C)C)(C3[C@@]1(C4=CC(=O)O[C@H]([C@@]4(CC3)C)C5=COC=C5)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00179162-03/250024709,,Inactive,,,,0,,,,,0,0,4,,-9.8244,,,,,,-5.8377,,-7.8785,,,-6.7394,,,-7.214,,-4.7461,,,-4.7461,,-3.3697,,,-9.8244,,QC'd by Microsource
297,384567790,2895,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00013841-13/250024606,,Inactive,,,,0,,-4.95,3.1925,0.9507,-28.2299,-6.3216,4,0 0 0 0 0 0 0 0,-25.1915,,,,,,-4.4346,,-8.521,,,-6.3385,,,-8.7532,,-5.3169,,,-6.1063,,-9.8677,,,-25.1915,,QC'd by Microsource
298,384567808,2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,Inactive,0,http://assay.nih.gov/htsws/rest/display/SARS-CoV-2-Cytotox-VeroE6-cherrypicks-SRI-p5-conf/NCGC00015096-27/250024975,,Inactive,,,,0,,-4.9,4.9549,0.9395,-16.3417,-0.5,4,0 0 0 0 0 0 0 0,-14.8681,,,,,,-0.3837,,-0.7674,,,1.8705,,,-2.8297,,0.048,,,-0.8633,,-0.9113,,,-14.8681,,QC'd by MedChem Express
