PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
574,103542513,9903,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,Unspecified,,,,Inhibition index,=,0.1888
575,103542516,10133,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Unspecified,,,,Inhibition index,=,0.2725
576,103543149,28417,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,Unspecified,,,,Inhibition index,=,0.2738
577,103543150,3333,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,Unspecified,,,,Inhibition index,=,0.265
578,103543151,3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,Unspecified,,,,Inhibition index,=,0.04196
579,103544522,2082,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Unspecified,,,,Inhibition index,=,0.01846
580,103545170,5284557,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C,Unspecified,,,,Inhibition index,=,0.1353
581,103546258,31315,C1=CC=C2C(=C1)C(C(=O)N2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,Unspecified,,,,Inhibition index,=,1.128
582,103546496,3961,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,Unspecified,,,,Inhibition index,=,0.8591
583,103548420,135398744,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,Unspecified,,,,Inhibition index,=,0.6944
584,103554312,9871419,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,Unspecified,,,,Inhibition index,=,-0.06873
585,103554720,60823,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,Unspecified,,,,Inhibition index,=,0.4377
586,103555933,2318,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.0439
587,103555938,2446,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br,Unspecified,,,,Inhibition index,=,0.05168
588,103555997,53276,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,Unspecified,,,,Inhibition index,=,0.1412
589,103556002,5354,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,Unspecified,,,,Inhibition index,=,-0.09904
590,103556242,3686,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,Unspecified,,,,Inhibition index,=,-0.108
591,103556348,446157,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,Unspecified,,,,Inhibition index,=,0.5399
592,103556916,6166,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,Unspecified,,,,Inhibition index,=,0.868
593,103556931,222786,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,Unspecified,,,,Inhibition index,=,0.167
594,103556997,9642,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3C[C@@H](C5=CC(=O)C=C[C@@]54C)F)F)O)C)OC(O2)(C)C,Unspecified,,,,Inhibition index,=,0.2896
595,103557046,4485,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,Unspecified,,,,Inhibition index,=,0.2063
596,103557049,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,Unspecified,,,,Inhibition index,=,1.249
597,103557063,8955,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,Unspecified,,,,Inhibition index,=,1.659
598,103558413,77993,CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,Unspecified,,,,Inhibition index,=,1.227
599,103558416,13791,CCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)O)C,Unspecified,,,,Inhibition index,=,-0.4279
600,103558436,82153,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O,Unspecified,,,,Inhibition index,=,0.0848
601,103558443,3749,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,Unspecified,,,,Inhibition index,=,0.3537
602,103558466,1349907,CN1C=CNC1=S,Unspecified,,,,Inhibition index,=,0.0765
603,103558581,657298,CCCC1=CC(=O)NC(=S)N1,Unspecified,,,,Inhibition index,=,0.01737
604,103558689,5484727,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O,Unspecified,,,,Inhibition index,=,0.1383
605,103558698,135400189,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,Unspecified,,,,Inhibition index,=,0.5443
606,103558703,5719,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,Unspecified,,,,Inhibition index,=,0.04621
607,103558705,969472,CN1CCN(CC1)C(=O)O[C@H]2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,Unspecified,,,,Inhibition index,=,0.5552
608,103562109,151166,CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O,Unspecified,,,,Inhibition index,=,0.2836
609,103563305,66266,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl,Unspecified,,,,Inhibition index,=,0.8904
610,103565930,6307,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,Unspecified,,,,Inhibition index,=,0.1774
611,103566330,493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,Unspecified,,,,Inhibition index,=,0.1711
612,103566599,4237,COC1=CC=C(C=C1)C2=C(ON=C2C3=CC=C(C=C3)OC)CC(=O)O,Unspecified,,,,Inhibition index,=,0.1442
613,103567590,17134,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,1.199
614,103567639,135398748,C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N,Unspecified,,,,Inhibition index,=,0.1825
615,103567682,5362065,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)O)/C3=CSC(=N3)N)SC1)C(=O)O,Unspecified,,,,Inhibition index,=,0.01696
616,103568038,71157,CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O,Unspecified,,,,Inhibition index,=,0.115
617,103568173,2265,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.4934
618,103568829,6099,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],Unspecified,,,,Inhibition index,=,0.4947
619,103569245,124886,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,Unspecified,,,,Inhibition index,=,0.1726
620,103570000,5920,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,Unspecified,,,,Inhibition index,=,-0.04221
621,103576098,66065,COC1=C(C=C2C(=C1O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)OC2=O)O,Unspecified,,,,Inhibition index,=,0.01908
622,103578633,441302,C[C@]12CC[C@@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,Unspecified,,,,Inhibition index,=,1.075
623,103578669,31401,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Unspecified,,,,Inhibition index,=,0.0513
624,103579334,449215,C1[C@@H](C(=O)NO1)N,Unspecified,,,,Inhibition index,=,1.42
625,103579460,10621,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,Unspecified,,,,Inhibition index,=,0.05106
626,103579875,121587,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O.Br,Unspecified,,,,Inhibition index,=,0.03283
627,103579966,54670067,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,Unspecified,,,,Inhibition index,=,0.2513
628,103580657,65340,C1=CC(=C(C=C1CCN)O)O.Cl,Unspecified,,,,Inhibition index,=,1.056
629,103580758,68546,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl,Unspecified,,,,Inhibition index,=,0.05812
630,103581295,44093,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,Unspecified,,,,Inhibition index,=,0.02263
631,103582154,441314,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,Unspecified,,,,Inhibition index,=,0.0664
632,103582308,,,Unspecified,,,,Inhibition index,=,-0.2722
633,103582698,62770,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,Unspecified,,,,Inhibition index,=,-0.1268
634,103583783,66063,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,Unspecified,,,,Inhibition index,=,0.8198
635,103587541,5282138,CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/C2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC,Unspecified,,,,Inhibition index,=,0.3305
636,103588113,522325,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.09954
637,103588722,657237,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,Unspecified,,,,Inhibition index,=,0.6189
638,103588960,6103,C1=CC2=C(C=C1Cl)N=C(O2)N,Unspecified,,,,Inhibition index,=,0.08734
639,103589645,135403801,C1=NC2=C(C(=O)N1)N=CN2C3[C@@H]([C@@H]([C@H](O3)CO)O)O,Unspecified,,,,Inhibition index,=,-0.08895
640,103589685,443944,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)N[C@@H]2[C@H]([C@@H]([C@H](OC2O)CO)O)O)I)N(C)C(=O)C)I,Unspecified,,,,Inhibition index,=,0.01235
641,103589705,259331,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,Unspecified,,,,Inhibition index,=,-0.09208
642,103589714,5311217,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C,Unspecified,,,,Inhibition index,=,-0.1344
643,103589735,4507,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,Unspecified,,,,Inhibition index,=,0.5098
644,103589738,657201,CCCC(CCC)C(=O)OC1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-],Unspecified,,,,Inhibition index,=,0.7237
645,103589744,107807,CCC[C@@H](C(=O)OCC)N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,Unspecified,,,,Inhibition index,=,0.4384
646,103589812,16574,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=O)NC(=O)C=N2)OC(=O)C)OC(=O)C,Unspecified,,,,Inhibition index,=,0.9419
647,103589880,19675,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,Unspecified,,,,Inhibition index,=,-0.405
648,103590218,1989,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,Unspecified,,,,Inhibition index,=,0.1115
649,103590513,2577,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,Unspecified,,,,Inhibition index,=,0.0542
650,103590705,5282242,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O,Unspecified,,,,Inhibition index,=,0.07268
651,103591391,54704426,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,Unspecified,,,,Inhibition index,=,-0.0001993
652,103592150,23565,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Unspecified,,,,Inhibition index,=,0.05293
653,103594731,53025,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,Unspecified,,,,Inhibition index,=,0.07737
654,103600902,656630,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@@H]3C[C@H]([C@]5([C@@]4(CC[C@@H]5C6=CC(=O)OC6)O)C)O)C)O)O[C@H]7C[C@@H]([C@@H]([C@H](O7)C)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C)O,Unspecified,,,,Inhibition index,=,0.2535
655,103602234,6436173,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,Unspecified,,,,Inhibition index,=,0.1386
656,103602769,20279,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,Unspecified,,,,Inhibition index,=,-0.2792
657,103603410,72139,C1=CC2=C(C=C1O)OC(=O)S2,Unspecified,,,,Inhibition index,=,0.3908
658,103603586,8980,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition index,=,0.4338
659,103604037,115237,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Unspecified,,,,Inhibition index,=,0.9522
660,103604564,135398658,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,Unspecified,,,,Inhibition index,=,0.02238
661,103605014,5819,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,Unspecified,,,,Inhibition index,=,-0.03297
662,103605056,4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,Unspecified,,,,Inhibition index,=,0.3311
663,103613119,23675321,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.1149
664,103614162,5282408,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.837
665,103618544,10206,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,Unspecified,,,,Inhibition index,=,-0.2776
666,103619997,37542,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,Unspecified,,,,Inhibition index,=,0.527
667,103620148,47965,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,Unspecified,,,,Inhibition index,=,0.02715
668,103620962,3784,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,Unspecified,,,,Inhibition index,=,0.4015
669,103621259,18087,CC1=C(C(=O)C(=C(N1)C)Cl)Cl,Unspecified,,,,Inhibition index,=,0.08923
670,103624146,444020,C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO,Unspecified,,,,Inhibition index,=,-0.048
671,103624940,5282139,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.01395
672,103628891,3005573,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,Unspecified,,,,Inhibition index,=,-0.204
673,103629338,5381,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,Unspecified,,,,Inhibition index,=,0.9001
674,103630539,5281068,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.1736
675,103630897,135403821,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C,Unspecified,,,,Inhibition index,=,0.705
676,103631353,71815,CC1=NC=C(N1CC(C)O)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.06349
677,103634505,9939627,CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.05419
678,103637443,4211,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,Unspecified,,,,Inhibition index,=,-0.05425
679,103640470,223997,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CCC4=O)C,Unspecified,,,,Inhibition index,=,0.3653
680,103641183,2723754,C1CCC2=NC3=CC=CC=C3C(=C2C1)N.Cl,Unspecified,,,,Inhibition index,=,1.442
681,103641241,5741,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl,Unspecified,,,,Inhibition index,=,1.036
682,103647324,6674,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C,Unspecified,,,,Inhibition index,=,0.2101
683,103647453,2315,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,Unspecified,,,,Inhibition index,=,0.07843
684,103647512,7184,CCCCOC(=O)C1=CC=C(C=C1)O,Unspecified,,,,Inhibition index,=,0.4287
685,103647626,5332,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.2553
686,103648188,5343,CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)N,Unspecified,,,,Inhibition index,=,0.04727
687,103649168,31072,CCOC(=O)N1C=CN(C1=S)C,Unspecified,,,,Inhibition index,=,0.0747
688,103650265,4494,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,Unspecified,,,,Inhibition index,=,0.4331
689,103652178,44591583,B1(C2=C(CO1)C=C(C=C2)OC3=CC=C(C=C3)C#N)O,Unspecified,,,,Inhibition index,=,0.1414
690,103656301,6048,C1CN=C(N1)CC2=CC=CC=C2.Cl,Unspecified,,,,Inhibition index,=,0.05787
691,103656436,26596,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Unspecified,,,,Inhibition index,=,-0.1248
692,103660112,12947,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,1.433
693,103668531,15789,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.4974
694,103669325,441362,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Unspecified,,,,Inhibition index,=,-0.1263
695,103669377,107952,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O.Cl,Unspecified,,,,Inhibition index,=,0.6286
696,103669533,68551,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42.Cl,Unspecified,,,,Inhibition index,=,0.175
697,103669585,6438130,C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O.Cl,Unspecified,,,,Inhibition index,=,0.8887
698,103669807,8228,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,0.6546
699,103669852,91442,CCN(CC)C(C)C(=O)C1=CC=CC=C1.Cl,Unspecified,,,,Inhibition index,=,0.1765
700,103670422,102678,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1366
701,103670581,5362123,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl,Unspecified,,,,Inhibition index,=,0.02798
702,103670625,10433396,C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F.Cl,Unspecified,,,,Inhibition index,=,0.1095
703,103670751,68628,C1CSC2=NC(CN21)C3=CC=CC=C3.Cl,Unspecified,,,,Inhibition index,=,0.04275
704,103670913,91274,CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C.Cl,Unspecified,,,,Inhibition index,=,0.2483
705,103671222,65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,-0.1234
706,103671654,62920,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC.Cl,Unspecified,,,,Inhibition index,=,0.7261
707,103672100,62884,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl,Unspecified,,,,Inhibition index,=,-0.03807
708,103672118,181458,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl,Unspecified,,,,Inhibition index,=,0.5095
709,103672343,5763,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition index,=,0.1368
710,103672466,25102587,CCN(CC)CCOC(=O)C1(CCCC1)C2=CC=C(C=C2)[N+](=O)[O-].Cl,Unspecified,,,,Inhibition index,=,0.8946
711,103672707,66245,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.Cl,Unspecified,,,,Inhibition index,=,-0.137
712,103672801,104920,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1375
713,103672873,5282407,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.05463
714,103673719,54840,CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition index,=,0.4373
715,103673824,14219,CN(C)C(=N)N=C(N)N.Cl,Unspecified,,,,Inhibition index,=,0.00269
716,103673907,64781,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O.Cl,Unspecified,,,,Inhibition index,=,0.03759
717,103673965,165193,CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O.Cl,Unspecified,,,,Inhibition index,=,1.068
718,103674267,20179,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl,Unspecified,,,,Inhibition index,=,0.01656
719,103674322,154494,C1CN=C(N1)C2COC3=CC=CC=C3O2.Cl,Unspecified,,,,Inhibition index,=,1.162
720,103674735,11079,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,Unspecified,,,,Inhibition index,=,0.01362
721,103675054,71420,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl,Unspecified,,,,Inhibition index,=,-0.09579
722,103675174,11368,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,Unspecified,,,,Inhibition index,=,-0.02068
723,103675507,62878,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4.Cl,Unspecified,,,,Inhibition index,=,-0.2776
724,103675518,160436,C1=CC2=C(C=C1O)C(=CN2)CCN.Cl,Unspecified,,,,Inhibition index,=,0.02965
725,103676006,5702161,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O.Br,Unspecified,,,,Inhibition index,=,0.1739
726,103676072,6169,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl,Unspecified,,,,Inhibition index,=,0.1726
727,103676291,219099,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54.Cl,Unspecified,,,,Inhibition index,=,-0.01483
728,103676439,6240,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1318
729,103676659,6314,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C.Cl,Unspecified,,,,Inhibition index,=,-0.01364
730,103677053,13770,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl,Unspecified,,,,Inhibition index,=,-0.1252
